cpu,lpm,transmit,listen,hops,d,_R,_Nb
16296,311386,354,65598,1,45,250,52
16993,310472,514,62601,1,45,250,52
20393,307072,2557,64480,1,45,250,52
17803,309885,288,64931,2,90,250,52
15186,312286,157,64748,1,45,250,52
22873,304592,2453,64958,2,90,250,52
18424,309032,698,64921,1,45,250,52
23298,304169,2493,64944,1,45,250,52
19763,307684,608,66136,1,45,250,52
13896,313572,55,64126,1,45,250,52
19583,307871,396,65132,2,90,250,52
18461,309023,665,65436,1,45,250,52
21189,306282,553,65217,2,90,250,52
21790,305683,842,65023,1,45,250,52
20993,306463,550,64243,1,45,250,52
20717,306749,337,65997,2,90,250,52
22623,304842,507,63351,2,90,250,52
21940,305530,869,63625,1,45,250,52
20341,307115,725,65303,1,45,250,52
21971,305496,330,64378,2,90,250,52
26941,300522,2487,63915,2,90,250,52
22730,304959,496,66110,2,90,250,52
21956,305522,1043,65677,1,45,250,52
22917,304772,561,65297,1,45,250,52
27958,299506,2894,64184,1,45,250,52
20701,306756,330,65970,1,45,250,52
22209,305256,502,65222,1,45,250,52
23206,304262,279,66071,2,90,250,52
29655,297807,2720,64081,2,90,250,52
25601,301869,928,65297,1,45,250,52
24399,303066,311,65132,1,45,250,52
23767,303690,385,65184,2,90,250,52
28157,299310,849,63828,1,45,250,52
24882,302583,444,65588,2,90,250,52
24022,303441,388,64348,2,90,250,52
31244,296224,1246,64286,1,45,250,52
30036,297420,586,65468,1,45,250,52
31248,296211,821,65338,1,45,250,52
28318,299149,377,65788,1,45,250,52
30294,297168,815,64347,1,45,250,52
27849,299616,387,65572,1,45,250,52
27597,299869,440,65367,1,45,250,52
27652,299813,385,65808,1,45,250,52
28786,298679,420,65132,1,45,250,52
30117,297347,593,63747,1,45,250,52
29873,297592,744,65517,1,45,250,52
29889,297578,414,64317,1,45,250,52
31297,296165,763,66168,1,45,250,52
31541,295922,901,64242,1,45,250,52
30438,297027,559,65519,1,45,250,52
29893,297570,442,64899,1,45,250,52
32122,295343,725,65686,1,45,250,52
30306,297159,276,65958,1,45,250,52
30906,296557,558,65867,1,45,250,52
30133,297331,387,65814,1,45,250,52
32033,295431,917,66006,1,45,250,52
36352,291112,2821,64435,1,45,250,52
30421,297035,569,65559,1,45,250,52
28853,298607,709,65409,1,45,250,52
27814,299652,557,65539,1,45,250,52
29584,297883,476,65893,1,45,250,52
28640,298822,607,64581,1,45,250,52
28751,298704,165,64407,2,90,250,52
29533,297930,440,66053,2,90,250,52
29563,297904,604,64375,1,45,250,52
30777,296688,670,65416,1,45,250,52
30434,297029,445,64537,1,45,250,52
31671,295794,615,65309,1,45,250,52
31765,295699,601,65701,1,45,250,52
33476,293988,780,65777,1,45,250,52
30615,296851,314,64278,1,45,250,52
33357,294106,835,65809,1,45,250,52
31553,295912,570,65420,1,45,250,52
30631,296832,703,65039,1,45,250,52
30221,297244,558,66108,1,45,250,52
30960,296505,440,65168,1,45,250,52
29709,297756,441,65884,1,45,250,52
29790,297675,478,64483,1,45,250,52
30078,297387,503,66224,1,45,250,52
31784,295679,807,64144,1,45,250,52
29414,298052,469,65743,1,45,250,52
30895,296568,713,65070,1,45,250,52
