cpu,lpm,transmit,listen,hops,d,_R,_Nb
58515,924503,8651,187966,1,135,250,90
21532,305936,2442,62966,1,135,250,90
60492,922530,8742,188928,2,67,250,90
20149,307311,558,66083,1,135,250,90
21888,305580,831,64173,1,135,250,90
19289,308398,321,65583,2,67,250,90
27860,299607,2924,63217,1,135,250,90
21043,306422,387,63533,2,67,250,90
20695,306774,286,64456,2,67,250,90
24605,303088,766,63202,1,135,250,90
23996,303468,385,65705,1,135,250,90
26416,301052,2566,64225,2,67,250,90
24860,302606,674,65280,1,135,250,90
22309,305379,388,65187,2,67,250,90
25437,302031,463,64300,1,135,250,90
30838,296628,651,64462,1,135,250,90
30104,297360,442,63481,1,135,250,90
30108,297358,505,66211,1,135,250,90
31531,295933,572,65322,1,135,250,90
31428,296036,585,65336,1,135,250,90
36050,291413,3048,64208,1,135,250,90
28077,299389,330,64947,1,135,250,90
29673,297792,425,66134,1,135,250,90
30173,297292,477,66049,1,135,250,90
31347,296113,672,65281,1,135,250,90
29278,298188,332,64071,1,135,250,90
31599,295865,606,63862,1,135,250,90
29725,297739,775,65239,1,135,250,90
30685,296779,606,64231,1,135,250,90
30374,297089,681,64909,1,135,250,90
31109,296356,714,65086,1,135,250,90
29652,297812,331,65476,1,135,250,90
30979,296486,497,66056,1,135,250,90
31186,296277,468,64917,1,135,250,90
31203,296262,477,66074,1,135,250,90
32235,295229,367,64101,1,135,250,90
33020,294443,670,66211,1,135,250,90
29492,297955,55,65677,2,67,250,90
30540,296925,697,64860,1,135,250,90
29271,298193,331,65076,1,135,250,90
31206,296259,469,65707,1,135,250,90
30340,297125,277,64057,1,135,250,90
36011,291454,2590,63217,1,135,250,90
30324,297137,627,65796,1,135,250,90
30146,297320,505,65600,1,135,250,90
30839,296623,779,65459,1,135,250,90
29507,297960,554,64915,1,135,250,90
31395,296069,953,63676,1,135,250,90
28506,298956,606,64555,1,135,250,90
30079,297383,436,64215,2,67,250,90
29740,297729,743,65222,1,135,250,90
29089,298374,442,64740,1,135,250,90
29620,297844,404,65939,1,135,250,90
32278,295187,897,64616,1,135,250,90
32649,294815,953,65806,1,135,250,90
31154,296310,531,63084,1,135,250,90
31259,296205,477,65687,1,135,250,90
32754,294710,688,65937,1,135,250,90
30452,297013,330,65975,1,135,250,90
34228,293236,853,65596,1,135,250,90
34537,292923,2721,64954,1,135,250,90
30738,296718,673,65578,1,135,250,90
29025,298440,479,64410,1,135,250,90
29511,297952,432,66042,1,135,250,90
31214,296251,753,65450,1,135,250,90
29190,298275,331,65974,1,135,250,90
30483,296980,753,65127,1,135,250,90
29464,298001,479,65188,1,135,250,90
29928,297538,467,66101,1,135,250,90
29351,298113,385,66071,1,135,250,90
31048,296414,1176,65788,1,135,250,90
27408,300050,421,65208,1,135,250,90
29623,298292,671,65234,1,135,250,90
29298,298225,807,64980,1,135,250,90
28719,298745,494,65306,1,135,250,90
30107,297359,791,64543,1,135,250,90
30257,297209,560,66230,1,135,250,90
30334,297130,443,64457,1,135,250,90
29194,298269,731,63618,1,135,250,90
30673,296791,858,65788,1,135,250,90
30303,297162,560,65776,1,135,250,90
31165,296299,558,66125,1,135,250,90
32833,294629,846,63787,1,135,250,90
29839,297626,369,64964,1,135,250,90
30210,297254,616,65371,1,135,250,90
29037,298426,590,65439,1,135,250,90
28600,298866,367,64239,1,135,250,90
28794,298670,504,65987,1,135,250,90
31049,296416,687,65540,1,135,250,90
30523,296939,779,65524,1,135,250,90
28759,298705,672,64498,1,135,250,90
29845,297620,728,64388,1,135,250,90
29047,298419,534,65602,1,135,250,90
30220,297247,440,64740,1,135,250,90
30796,296664,1173,64470,1,135,250,90
28795,298669,165,65757,2,67,250,90
26201,301257,479,65567,1,135,250,90
28436,299027,387,66038,2,67,250,90
29124,298342,551,66056,1,135,250,90
29595,297869,633,65662,1,135,250,90
30329,297136,670,65391,1,135,250,90
29335,298132,329,65093,1,135,250,90
