cpu,lpm,transmit,listen,hops,d,_R,_Nb
16006,311677,343,65113,1,135,250,90
19005,308460,525,63343,1,135,250,90
60511,922511,8742,190014,2,67,250,90
20375,307101,623,66117,1,135,250,90
23396,304287,2480,65023,2,67,250,90
25228,302248,2537,64469,1,135,250,90
23594,304088,558,64107,1,135,250,90
22665,304800,444,62711,1,135,250,90
19385,308068,369,63734,2,67,250,90
19263,308204,451,66134,2,67,250,90
25647,301812,2606,64189,2,67,250,90
28440,299032,1035,62231,1,135,250,90
20676,306781,330,65968,2,67,250,90
27823,299632,673,65418,1,135,250,90
33201,294260,3400,59846,1,135,250,90
23588,303871,330,65062,1,135,250,90
21563,305897,720,63992,2,67,250,90
27420,300045,619,65351,1,135,250,90
18071,309397,277,65958,2,67,250,90
30194,297270,531,64188,1,135,250,90
30344,297120,677,64797,1,135,250,90
29837,297628,477,64511,1,135,250,90
29820,297645,444,63331,1,135,250,90
19982,307487,440,65663,2,67,250,90
33932,293531,2888,63782,1,135,250,90
22075,305394,386,65277,2,67,250,90
28772,298683,957,64221,1,135,250,90
27762,299703,516,66091,1,135,250,90
28481,298985,523,66167,1,135,250,90
21851,305610,441,64509,2,67,250,90
28800,298664,688,62511,1,135,250,90
30717,296751,790,65498,1,135,250,90
30929,296533,616,65087,1,135,250,90
30033,297431,448,64266,1,135,250,90
30836,296627,782,63444,1,135,250,90
29436,298029,570,65855,1,135,250,90
29454,298010,477,64524,1,135,250,90
33518,294254,2823,62725,1,135,250,90
27069,300587,320,65953,1,135,250,90
25815,301878,55,65617,2,67,250,90
31377,296086,1219,64036,1,135,250,90
27646,299828,333,65670,2,67,250,90
28115,299342,616,65560,1,135,250,90
28648,298816,667,63780,1,135,250,90
27754,299710,275,65933,1,135,250,90
29062,298403,385,65190,1,135,250,90
28611,298854,484,64970,1,135,250,90
27035,300428,443,62507,1,135,250,90
25656,301808,497,64120,1,135,250,90
29487,297995,331,64938,2,67,250,90
27322,300146,568,64274,1,135,250,90
29177,298269,389,63304,2,67,250,90
28980,298500,221,64616,2,67,250,90
26803,300665,633,63980,1,135,250,90
30838,296624,741,65741,1,135,250,90
28941,298524,387,66015,1,135,250,90
30308,297158,558,65571,1,135,250,90
30919,296545,618,65101,1,135,250,90
33012,294447,973,61697,1,135,250,90
29438,298025,331,65971,2,67,250,90
29962,297505,899,63745,1,135,250,90
29666,297798,440,65957,2,67,250,90
30431,297023,561,65103,1,135,250,90
33620,293844,1297,65376,1,135,250,90
30697,296758,552,66097,1,135,250,90
32072,295391,689,64736,1,135,250,90
30079,297385,570,61211,1,135,250,90
28960,298505,534,66047,1,135,250,90
29505,297957,553,64163,1,135,250,90
28785,298679,332,64905,2,67,250,90
28050,299417,565,65544,1,135,250,90
29813,297653,429,66062,1,135,250,90
30167,297295,558,63454,1,135,250,90
29634,297830,386,65687,2,67,250,90
30529,296937,901,64953,1,135,250,90
30429,297033,841,63246,1,135,250,90
30319,297144,275,64267,2,67,250,90
29941,297526,800,63861,1,135,250,90
27992,299472,331,65973,1,135,250,90
29224,298239,496,63609,1,135,250,90
30198,297264,220,64491,2,67,250,90
29944,297521,761,63945,1,135,250,90
30236,297228,530,63664,1,135,250,90
30413,297051,632,64499,1,135,250,90
30597,296869,331,64878,2,67,250,90
29577,297889,533,63969,1,135,250,90
30202,297262,531,65401,1,135,250,90
31429,296036,613,64769,1,135,250,90
30913,296551,424,65553,1,135,250,90
32725,294738,625,65218,1,135,250,90
32535,294929,615,63639,1,135,250,90
31024,296438,552,64986,1,135,250,90
29191,298271,661,64513,1,135,250,90
30091,297372,330,65090,2,67,250,90
29196,298271,725,64185,1,135,250,90
30060,297404,220,64719,2,67,250,90
30191,297275,165,65287,2,67,250,90
30743,296720,331,63681,2,67,250,90
34704,292762,3427,60509,1,135,250,90
29088,298364,1017,62153,1,135,250,90
27753,299700,734,63859,1,135,250,90
30758,296705,496,65576,2,67,250,90
26439,301027,805,63327,1,135,250,90
28825,298641,164,64737,2,67,250,90
26587,300879,578,64617,1,135,250,90
30021,297442,166,64923,2,67,250,90
29661,297805,719,62514,1,135,250,90
28765,298698,464,64771,1,135,250,90
30037,297428,670,63876,1,135,250,90
30922,296540,496,65592,2,67,250,90
30823,296641,966,62603,1,135,250,90
28636,298827,864,64194,1,135,250,90
30662,296802,389,64369,2,67,250,90
27890,299578,670,65755,1,135,250,90
28056,299407,422,64861,1,135,250,90
28603,298863,385,65222,1,135,250,90
30775,296689,386,65913,2,67,250,90
30299,297165,386,64553,2,67,250,90
26696,300766,717,62837,1,135,250,90
23089,304376,331,65971,1,135,250,90
29181,298280,276,65113,2,67,250,90
30725,296741,276,64702,2,67,250,90
28270,299198,863,65281,1,135,250,90
29756,297709,984,65203,1,135,250,90
28972,298493,816,65916,1,135,250,90
28307,299159,361,66019,1,135,250,90
30567,296899,632,64345,1,135,250,90
30265,297199,561,65447,1,135,250,90
31220,296245,495,66094,1,135,250,90
31686,295779,733,65505,1,135,250,90
30284,297182,498,65228,1,135,250,90
30559,296904,613,66018,1,135,250,90
32893,294571,899,64586,1,135,250,90
30834,296630,404,65317,1,135,250,90
35209,292252,3045,63335,1,135,250,90
28685,298779,221,63931,2,67,250,90
28707,298758,110,64852,2,67,250,90
29938,297519,1207,64104,1,135,250,90
28897,298568,165,63896,2,67,250,90
28717,298737,723,64358,1,135,250,90
28044,299420,440,64259,1,135,250,90
28947,298517,616,64466,1,135,250,90
27752,299712,385,64181,1,135,250,90
30408,297054,1117,63881,1,135,250,90
29827,297638,110,64004,2,67,250,90
30541,296923,332,65099,2,67,250,90
27406,300054,666,63669,1,135,250,90
33224,294238,2551,64640,2,67,250,90
29482,297981,895,63016,1,135,250,90
28684,298779,616,65353,1,135,250,90
28542,298924,423,66085,1,135,250,90
29994,297470,635,65390,1,135,250,90
30537,296927,578,64855,1,135,250,90
