cpu,lpm,transmit,listen,hops,d,_R,_Nb
53586,929432,8799,537783,1,45,250,52
53991,929028,8708,541857,2,90,250,52
19361,308329,854,191093,1,45,250,52
13853,313829,171,179800,2,90,250,52
19098,308593,480,197017,1,45,250,52
15112,312344,282,191185,2,90,250,52
25176,302280,2663,190755,1,45,250,52
13191,314266,114,185038,2,90,250,52
24996,302452,800,190930,1,45,250,52
19856,307603,2505,179574,2,90,250,52
27306,300148,1006,186853,1,45,250,52
19665,308020,2502,173920,2,90,250,52
26197,301246,1002,185233,1,45,250,52
14074,313375,228,168641,2,90,250,52
26126,301319,798,197166,1,45,250,52
27508,299946,949,197079,1,45,250,52
27526,299929,780,197014,1,45,250,52
29266,298185,784,185138,1,45,250,52
29371,298085,2569,190585,1,45,250,52
27706,299738,765,191135,1,45,250,52
27790,299662,743,181367,1,45,250,52
27904,299551,1117,197092,1,45,250,52
26739,300705,628,197150,1,45,250,52
27280,300173,739,197158,1,45,250,52
26869,300584,644,197182,1,45,250,52
28920,298534,1145,197362,1,45,250,52
27339,300104,855,197276,1,45,250,52
28731,298723,764,197206,1,45,250,52
27222,300230,680,178979,1,45,250,52
27886,299569,843,197043,1,45,250,52
28306,299152,761,197097,1,45,250,52
27743,299706,752,191260,1,45,250,52
28516,298937,796,197214,1,45,250,52
29752,297700,1064,191167,1,45,250,52
31197,296245,2964,190945,1,45,250,52
27488,299955,795,197196,1,45,250,52
26801,300653,817,197233,1,45,250,52
27878,299577,910,197216,1,45,250,52
27021,300431,828,179891,1,45,250,52
25412,302044,795,197273,1,45,250,52
26412,301044,775,197109,1,45,250,52
25821,301633,221,185295,2,90,250,52
27706,299748,969,173506,1,45,250,52
27150,300305,916,191220,1,45,250,52
28591,298864,1123,197062,1,45,250,52
25998,301457,110,191103,2,90,250,52
27121,300321,828,179114,1,45,250,52
25344,302110,605,191073,1,45,250,52
26940,300520,853,196073,1,45,250,52
27113,300334,807,197368,1,45,250,52
25979,301477,429,197021,1,45,250,52
29757,297691,1082,197165,1,45,250,52
28498,298945,577,191143,1,45,250,52
28393,299059,576,184927,1,45,250,52
29588,297866,1020,197317,1,45,250,52
29337,298104,1041,197304,1,45,250,52
28141,299301,734,185177,1,45,250,52
33336,294118,820,197252,1,45,250,52
27916,299539,912,197216,1,45,250,52
30550,298181,2830,191167,1,45,250,52
26606,300847,903,191374,1,45,250,52
27594,299860,862,191232,1,45,250,52
27538,299918,755,190817,1,45,250,52
29276,298180,995,197102,1,45,250,52
31188,296265,1337,191525,1,45,250,52
27932,299510,637,197087,1,45,250,52
29878,297578,1087,197431,1,45,250,52
29142,298298,1146,197313,1,45,250,52
25845,301874,535,197009,1,45,250,52
27719,299962,819,196126,1,45,250,52
28176,299279,1026,191077,1,45,250,52
27520,299922,794,197226,1,45,250,52
28132,299322,1028,197358,1,45,250,52
25629,301813,375,190974,1,45,250,52
28562,298892,1028,193775,1,45,250,52
27004,300439,661,197134,1,45,250,52
26958,300496,664,197011,1,45,250,52
27411,300045,1027,197341,1,45,250,52
26669,300787,570,190967,1,45,250,52
28336,299120,865,197276,1,45,250,52
27931,299522,903,196978,1,45,250,52
27777,299677,841,191053,1,45,250,52
27926,299528,857,191291,1,45,250,52
27465,299988,945,191266,1,45,250,52
27708,299748,844,197052,1,45,250,52
27868,299584,1101,197491,1,45,250,52
28434,299011,937,196999,1,45,250,52
26527,300923,816,191269,1,45,250,52
26410,301046,794,197183,1,45,250,52
35061,292396,1000,191367,1,45,250,52
27408,300034,752,192011,1,45,250,52
27882,299573,611,197112,1,45,250,52
27961,299494,634,197164,1,45,250,52
29556,297892,1073,193058,1,45,250,52
30503,296950,1314,191405,1,45,250,52
27975,299467,664,197085,1,45,250,52
29784,297670,1140,197297,1,45,250,52
27946,299497,657,197007,1,45,250,52
29644,297801,1262,191272,1,45,250,52
26474,300966,661,197174,1,45,250,52
28265,299191,978,197164,1,45,250,52
27202,300252,764,197249,1,45,250,52
27253,300203,754,197079,1,45,250,52
26611,300842,717,197139,1,45,250,52
27068,300388,710,197171,1,45,250,52
26930,300526,642,196931,1,45,250,52
28306,299149,1026,197307,1,45,250,52
28151,299290,1086,197240,1,45,250,52
27633,299810,803,190954,1,45,250,52
28804,298638,1070,191062,1,45,250,52
28637,298805,1073,197163,1,45,250,52
27341,300114,746,197244,1,45,250,52
28034,299423,804,191137,1,45,250,52
25844,301613,458,197008,1,45,250,52
28469,298985,995,185021,1,45,250,52
26853,300587,584,197135,1,45,250,52
27408,300047,742,191229,1,45,250,52
27427,300028,803,197096,1,45,250,52
28817,298638,1070,197079,1,45,250,52
27328,300114,906,197348,1,45,250,52
27474,299982,798,197202,1,45,250,52
27119,300334,852,193951,1,45,250,52
28497,298958,1029,197204,1,45,250,52
29566,297877,1188,191452,1,45,250,52
25917,301527,457,197009,1,45,250,52
26065,301388,627,197149,1,45,250,52
27971,299485,890,197173,1,45,250,52
29202,298253,1234,197226,1,45,250,52
26420,301033,568,184923,1,45,250,52
28447,299064,943,191022,1,45,250,52
28493,299186,1085,197344,1,45,250,52
27592,300078,756,194156,1,45,250,52
27198,300524,714,197228,1,45,250,52
27355,300338,855,190952,1,45,250,52
26956,300498,429,196991,1,45,250,52
29505,297949,990,197092,1,45,250,52
29833,297677,1084,195209,1,45,250,52
29308,298367,954,197163,1,45,250,52
27966,299709,636,197159,1,45,250,52
28506,298949,978,185447,1,45,250,52
26110,301527,477,197053,1,45,250,52
29631,297923,1136,197314,1,45,250,52
27467,300204,513,196986,1,45,250,52
27206,300247,510,197043,1,45,250,52
28160,299296,875,197079,1,45,250,52
28803,298651,867,197271,1,45,250,52
28802,298652,956,191080,1,45,250,52
27683,299769,731,185307,1,45,250,52
26078,301378,703,197164,1,45,250,52
