cpu,lpm,transmit,listen,hops,d,_R,_Nb
53530,929488,8802,537447,1,45,250,52
54020,928999,8708,542078,2,90,250,52
14349,313333,263,174692,1,45,250,52
12869,314813,114,182702,2,90,250,52
14225,313230,305,184521,1,45,250,52
14180,313276,169,185289,2,90,250,52
15516,311941,453,187068,1,45,250,52
17615,309840,2329,172999,2,90,250,52
19577,307882,2569,174734,1,45,250,52
13777,313672,171,176236,2,90,250,52
19030,308654,2485,164832,1,45,250,52
14485,312971,169,169633,2,90,250,52
13230,314219,305,183909,1,45,250,52
13102,314356,114,187792,2,90,250,52
14169,313288,364,178974,1,45,250,52
13255,314202,113,180687,2,90,250,52
12952,314505,260,187045,1,45,250,52
14071,313388,168,186802,2,90,250,52
14238,313220,362,183898,1,45,250,52
18112,309343,2326,173781,2,90,250,52
13328,314132,263,186797,1,45,250,52
13161,314285,171,186293,2,90,250,52
15022,312434,362,185134,1,45,250,52
13919,313542,168,184267,2,90,250,52
14065,313392,261,185172,1,45,250,52
13167,314290,113,185218,2,90,250,52
14833,312625,317,184296,1,45,250,52
13934,313524,170,180734,2,90,250,52
19299,311216,2483,178199,1,45,250,52
14121,313336,227,183898,2,90,250,52
15999,316122,418,176270,1,45,250,52
13221,314236,113,183734,2,90,250,52
12925,314533,56,191300,2,90,250,52
14360,313671,451,182474,1,45,250,52
15171,312294,221,182699,2,90,250,52
15932,311675,737,184802,1,45,250,52
12951,314506,57,185222,2,90,250,52
14765,312696,372,180203,1,45,250,52
13155,314312,55,181048,2,90,250,52
15252,312437,506,184967,1,45,250,52
12914,314554,55,185917,2,90,250,52
14125,313332,370,188433,1,45,250,52
12854,314612,55,188761,2,90,250,52
15364,312092,469,187231,1,45,250,52
16654,310811,2223,177673,2,90,250,52
14496,312962,415,186497,1,45,250,52
12057,315391,61,187275,2,90,250,52
14861,312597,373,189457,1,45,250,52
12994,314472,55,185614,2,90,250,52
16350,311105,506,188525,1,45,250,52
13129,314339,55,181117,2,90,250,52
15773,311683,459,188248,1,45,250,52
12853,314614,55,190069,2,90,250,52
15711,311745,369,187436,1,45,250,52
12904,314562,55,185478,2,90,250,52
15598,311858,367,187917,1,45,250,52
13066,314402,56,186496,2,90,250,52
17037,310574,606,186598,1,45,250,52
14039,313427,166,185714,2,90,250,52
16586,310987,596,188422,1,45,250,52
13151,314306,56,179055,2,90,250,52
17182,310508,518,179807,1,45,250,52
14031,313437,111,184710,2,90,250,52
17727,309729,740,184312,1,45,250,52
12874,314582,56,187701,2,90,250,52
14360,313096,315,190672,1,45,250,52
12821,314646,56,190824,2,90,250,52
14376,313079,314,189153,1,45,250,52
12936,314532,56,187203,2,90,250,52
15943,311513,552,186778,1,45,250,52
12903,314563,55,189274,2,90,250,52
