time,_Eihop,_P0,hops,d,_R,_Nb
32849955,0.147,0.72,1,135,250,90
38370960,0.18,0.28,2,67,250,90
39443611,0.504,0.133,1,135,250,90
44465413,0.64,0.43,2,67,250,90
48467893,0.320,0.108,1,135,250,90
48855331,0.07,0.18,1,135,250,90
49199218,0.32,0.36,2,67,250,90
51106186,0.07,0.18,1,135,250,90
54849810,0.14,0.21,2,67,250,90
56411425,0.21,0.28,1,135,250,90
64936359,0.54,0.46,2,67,250,90
65113839,0.666,0.158,1,135,250,90
68100170,0.849,0.176,2,67,250,90
68371146,0.25,0.28,1,135,250,90
73106635,0.237,0.97,1,135,250,90
80177471,0.799,0.176,1,135,250,90
83350026,0.68,0.46,2,67,250,90
86100045,0.846,0.180,2,67,250,90
86401095,0.72,0.46,1,135,250,90
90850041,0.244,0.97,2,67,250,90
96850502,0.892,0.180,1,135,250,90
97136721,0.64,0.43,2,67,250,90
99866701,0.619,0.147,1,135,250,90
100199419,0.630,0.140,2,67,250,90
102356412,0.115,0.68,1,135,250,90
105123695,0.774,0.169,2,67,250,90
117913915,0.392,0.122,1,135,250,90
118121223,0.831,0.172,2,67,250,90
118379552,0.630,0.147,2,67,250,90
120936459,0.486,0.136,1,135,250,90
124100024,0.28,0.28,1,135,250,90
128163703,0.334,0.111,1,135,250,90
131155154,0.154,0.75,1,135,250,90
133356941,0.262,0.97,1,135,250,90
136668080,0.07,0.18,2,67,250,90
139404825,0.500,0.133,1,135,250,90
143100145,0.464,0.126,2,67,250,90
147100555,0.07,0.18,1,135,250,90
150101082,0.813,0.172,2,67,250,90
153420896,0.54,0.46,2,67,250,90
157350688,0.115,0.64,2,67,250,90
160608528,0.493,0.122,1,135,250,90
160886964,0.104,0.61,2,67,250,90
168850930,0.392,0.122,2,67,250,90
171601121,0.342,0.104,2,67,250,90
171949887,0.781,0.165,1,135,250,90
174600553,0.32,0.36,2,67,250,90
174958321,0.169,0.75,1,135,250,90
178600911,0.277,0.100,2,67,250,90
178880001,0.64,0.43,1,135,250,90
183100755,0.392,0.118,2,67,250,90
186405706,0.147,0.75,1,135,250,90
186645537,0.18,0.28,2,67,250,90
186911423,0.892,0.180,1,135,250,90
189670900,0.273,0.93,2,67,250,90
189958198,0.673,0.151,1,135,250,90
193350342,0.154,0.75,1,135,250,90
193613797,0.266,0.97,2,67,250,90
196366986,0.234,0.86,1,135,250,90
196645294,0.21,0.28,1,135,250,90
196886744,0.72,0.50,2,67,250,90
200373941,0.122,0.68,2,67,250,90
200879741,0.424,0.115,1,135,250,90
201168120,0.698,0.154,2,67,250,90
202106687,0.50,0.36,1,135,250,90
203145183,0.133,0.64,2,67,250,90
206660855,0.07,0.18,2,67,250,90
210106943,0.720,0.162,1,135,250,90
211606292,0.32,0.36,1,135,250,90
216404020,0.21,0.28,1,135,250,90
221849986,0.680,0.162,2,67,250,90
227147784,0.86,0.57,2,67,250,90
227410948,0.651,0.154,1,135,250,90
229607067,0.597,0.151,1,135,250,90
236350125,0.28,0.32,2,67,250,90
236605392,0.349,0.108,2,67,250,90
236863587,0.07,0.18,2,67,250,90
237114990,0.50,0.36,1,135,250,90
242099983,0.273,0.93,2,67,250,90
245607158,0.961,0.194,1,135,250,90
250436068,0.651,0.154,2,67,250,90
254163504,0.126,0.64,2,67,250,90
254371216,0.482,0.122,1,135,250,90
254660651,0.244,0.97,2,67,250,90
254918136,0.421,0.122,1,135,250,90
256645039,0.07,0.18,2,67,250,90
258607073,0.306,0.104,1,135,250,90
262106293,0.82,0.57,1,135,250,90
265879415,0.54,0.43,2,67,250,90
266904503,0.43,0.36,1,135,250,90
271919826,0.57,0.46,1,135,250,90
272379524,0.381,0.115,2,67,250,90
277600170,0.651,0.154,2,67,250,90
279100201,0.381,0.115,1,135,250,90
283952194,0.561,0.140,2,67,250,90
284152656,0.298,0.108,1,135,250,90
286605395,0.291,0.108,2,67,250,90
290357004,0.828,0.176,1,135,250,90
293613739,0.111,0.57,2,67,250,90
294857133,0.651,0.154,1,135,250,90
298160728,0.151,0.75,2,67,250,90
299856974,0.619,0.147,1,135,250,90
306600322,0.201,0.82,2,67,250,90
306855488,0.601,0.151,1,135,250,90
307606879,0.133,0.68,1,135,250,90
312855192,0.97,0.57,2,67,250,90
314607066,0.583,0.147,1,135,250,90
315371104,0.496,0.126,2,67,250,90
316606292,0.32,0.36,1,135,250,90
319386777,0.201,0.82,2,67,250,90
322967335,0.504,0.133,2,67,250,90
323395200,0.18,0.28,1,135,250,90
