time,_Eihop,_P0,hops,d,_R,_Nb
64365966,0.320,0.86,2,67,250,90
85248503,0.525,0.108,1,135,250,90
90622597,0.262,0.79,2,67,250,90
94006731,0.532,0.111,1,135,250,90
107037658,0.54,0.36,2,67,250,90
120428537,0.280,0.79,1,135,250,90
125795289,0.424,0.100,1,135,250,90
132037992,0.316,0.82,1,135,250,90
175787882,0.57,0.36,1,135,250,90
198826472,0.522,0.108,1,135,250,90
204881205,0.320,0.86,1,135,250,90
221682317,0.43,0.32,1,135,250,90
235959826,0.259,0.75,1,135,250,90
238287890,0.151,0.57,1,135,250,90
253807218,0.14,0.18,1,135,250,90
262385492,0.140,0.57,1,135,250,90
293466707,0.180,0.64,1,135,250,90
304176050,0.194,0.64,1,135,250,90
310588649,0.550,0.111,1,135,250,90
312732042,0.424,0.97,1,135,250,90
335232812,0.320,0.86,1,135,250,90
341497876,0.129,0.54,1,135,250,90
357372714,0.46,0.32,1,135,250,90
373807260,0.345,0.90,1,135,250,90
391307400,0.403,0.97,1,135,250,90
416119798,0.349,0.90,1,135,250,90
434341838,0.07,0.14,1,135,250,90
444169819,0.356,0.90,1,135,250,90
451119829,0.162,0.57,1,135,250,90
465760454,0.219,0.68,1,135,250,90
487002891,0.565,0.115,1,135,250,90
487369030,0.320,0.86,1,135,250,90
500401149,0.450,0.100,1,135,250,90
500589127,0.172,0.61,1,135,250,90
503972298,0.144,0.57,1,135,250,90
558260480,0.162,0.61,1,135,250,90
582550554,0.140,0.57,1,135,250,90
595941301,0.324,0.86,1,135,250,90
599691130,0.79,0.43,1,135,250,90
630581890,0.331,0.86,1,135,250,90
639507192,0.118,0.54,1,135,250,90
676104270,0.525,0.111,1,135,250,90
685394782,0.32,0.28,1,135,250,90
690747797,0.457,0.104,1,135,250,90
693240607,0.111,0.50,1,135,250,90
704685252,0.313,0.86,1,135,250,90
716456732,0.82,0.43,1,135,250,90
738966441,0.316,0.86,1,135,250,90
741807232,0.259,0.79,1,135,250,90
742175331,0.190,0.64,1,135,250,90
760741006,0.79,0.43,1,135,250,90
775573139,0.453,0.104,1,135,250,90
790557325,0.248,0.75,1,135,250,90
794316602,0.39,0.32,1,135,250,90
796460429,0.64,0.39,1,135,250,90
813425591,0.435,0.100,1,135,250,90
813784773,0.180,0.64,1,135,250,90
817529439,0.237,0.75,1,135,250,90
817697892,0.208,0.68,1,135,250,90
827529530,0.259,0.79,1,135,250,90
831459790,0.241,0.75,1,135,250,90
831807291,0.208,0.72,1,135,250,90
839497806,0.295,0.82,1,135,250,90
867691148,0.180,0.64,1,135,250,90
888588440,0.07,0.14,1,135,250,90
912706832,0.381,0.93,1,135,250,90
938232024,0.54,0.36,1,135,250,90
946616175,0.435,0.100,1,135,250,90
962682257,0.25,0.25,1,135,250,90
966084359,0.360,0.90,1,135,250,90
966441016,0.165,0.61,1,135,250,90
966612598,0.07,0.14,1,135,250,90
974294308,0.25,0.25,1,135,250,90
984294433,0.82,0.43,1,135,250,90
990200939,0.122,0.54,1,135,250,90
1020194884,0.496,0.108,1,135,250,90
1022519270,0.280,0.79,1,135,250,90
1035713592,0.180,0.64,1,135,250,90
1051604202,0.14,0.18,1,135,250,90
1093575823,0.403,0.97,2,67,250,90
1096076005,0.68,0.39,1,135,250,90
1107334820,0.270,0.79,1,135,250,90
1107675452,0.370,0.90,1,135,250,90
1113216221,0.86,0.43,1,135,250,90
1137850518,0.504,0.108,1,135,250,90
1152854202,0.298,0.82,1,135,250,90
1153206740,0.316,0.86,1,135,250,90
1198034886,0.28,0.25,1,135,250,90
1209990918,0.126,0.54,2,67,250,90
1215885408,0.14,0.18,1,135,250,90
1222503654,0.540,0.111,2,67,250,90
1227679128,0.370,0.93,1,135,250,90
1233200782,0.75,0.39,1,135,250,90
1233573025,0.133,0.54,1,135,250,90
1246253833,0.237,0.75,1,135,250,90
1267841468,0.03,0.10,1,135,250,90
1287847490,0.435,0.100,1,135,250,90
1296069161,0.25,0.25,1,135,250,90
1309622617,0.54,0.36,1,135,250,90
1319636036,0.79,0.43,1,135,250,90
1330350997,0.03,0.10,1,135,250,90
1347660081,0.550,0.111,1,135,250,90
1350153973,0.370,0.90,1,135,250,90
1356050506,0.43,0.32,1,135,250,90
1362667285,0.266,0.79,1,135,250,90
1368553607,0.529,0.111,1,135,250,90
1396591523,0.82,0.43,1,135,250,90
1396956739,0.302,0.82,1,135,250,90
1400162410,0.68,0.39,1,135,250,90
1417482290,0.500,0.108,1,135,250,90
1423722334,0.136,0.57,1,135,250,90
1428909868,0.201,0.68,1,135,250,90
1429276362,0.583,0.118,1,135,250,90
1449616107,0.457,0.104,1,135,250,90
1449979235,0.554,0.111,1,135,250,90
1457662552,0.313,0.86,1,135,250,90
1473010453,0.331,0.86,1,135,250,90
1479792327,0.529,0.111,1,135,250,90
1499256592,0.64,0.39,1,135,250,90
1514085346,0.284,0.82,1,135,250,90
1534260417,0.388,0.97,1,135,250,90
1542482288,0.154,0.61,1,135,250,90
1561932358,0.100,0.50,1,135,250,90
1570151344,0.338,0.86,1,135,250,90
1580866364,0.496,0.108,1,135,250,90
1587295085,0.14,0.18,1,135,250,90
1601045189,0.208,0.72,1,135,250,90
1615316109,0.183,0.64,1,135,250,90
1615691070,0.43,0.32,1,135,250,90
1640135342,0.14,0.18,1,135,250,90
1649419489,0.82,0.43,1,135,250,90
1649776013,0.176,0.64,1,135,250,90
1694075931,0.403,0.97,1,135,250,90
1765662915,0.302,0.82,1,135,250,90
1777447991,0.428,0.100,1,135,250,90
1781388776,0.03,0.10,1,135,250,90
1803519223,0.464,0.100,1,135,250,90
1810659967,0.590,0.118,1,135,250,90
1828338499,0.46,0.32,1,135,250,90
1831378678,0.165,0.61,1,135,250,90
1852807328,0.180,0.64,1,135,250,90
1863331803,0.352,0.90,1,135,250,90
1863706711,0.115,0.50,1,135,250,90
1875475412,0.270,0.75,1,135,250,90
1888879170,0.140,0.57,1,135,250,90
1895310314,0.216,0.72,1,135,250,90
1922075912,0.410,0.97,1,135,250,90
1929584714,0.36,0.28,1,135,250,90
1929948473,0.262,0.79,1,135,250,90
1932972239,0.07,0.14,1,135,250,90
1944756662,0.255,0.75,1,135,250,90
1951378649,0.356,0.90,1,135,250,90
1955300430,0.428,0.97,1,135,250,90
1976554192,0.162,0.61,1,135,250,90
1986357220,0.378,0.93,1,135,250,90
1990107195,0.464,0.104,1,135,250,90
2001198269,0.547,0.115,1,135,250,90
2025835440,0.201,0.68,1,135,250,90
2038497789,0.288,0.82,1,135,250,90
2062425602,0.525,0.108,1,135,250,90
2110997787,0.64,0.39,1,135,250,90
2118151298,0.118,0.50,1,135,250,90
2149925625,0.554,0.111,1,135,250,90
2152435388,0.180,0.64,1,135,250,90
2174394702,0.07,0.14,1,135,250,90
2178135410,0.64,0.39,1,135,250,90
2190464127,0.72,0.39,1,135,250,90
2199925646,0.529,0.111,1,135,250,90
2206529127,0.349,0.90,1,135,250,90
2219385491,0.237,0.75,1,135,250,90
2257241007,0.07,0.14,1,135,250,90
2287597518,0.381,0.93,1,135,250,90
2294019332,0.259,0.79,1,135,250,90
2308307412,0.428,0.100,1,135,250,90
2325450847,0.108,0.50,1,135,250,90
2329550521,0.187,0.64,1,135,250,90
2337584787,0.291,0.82,1,135,250,90
