time,_Eihop,_P0,hops,d,_R,_Nb
31577367,0.18,0.28,2,67,250,90
42241581,1.72,0.216,1,135,250,90
44743897,0.550,0.162,1,135,250,90
50978297,1.159,0.234,2,67,250,90
54374590,0.925,0.187,1,135,250,90
57843548,0.140,0.75,1,135,250,90
79381638,0.799,0.180,2,67,250,90
82218609,0.255,0.100,2,67,250,90
86569295,0.291,0.115,1,135,250,90
93159033,0.03,0.14,2,67,250,90
117812226,0.68,0.57,2,67,250,90
128125093,0.550,0.162,1,135,250,90
128453371,0.781,0.190,1,135,250,90
132515766,0.108,0.68,1,135,250,90
155627157,0.986,0.212,1,135,250,90
169113416,0.511,0.151,1,135,250,90
172835095,0.208,0.93,1,135,250,90
175353711,0.68,0.57,1,135,250,90
184400536,0.75,0.57,1,135,250,90
193803968,0.824,0.190,1,135,250,90
203440563,0.507,0.147,1,135,250,90
210366307,0.198,0.93,1,135,250,90
220681776,0.14,0.28,1,135,250,90
227822387,0.36,0.43,1,135,250,90
234381796,0.356,0.129,1,135,250,90
242219073,0.939,0.208,1,135,250,90
254741203,0.68,0.57,1,135,250,90
265937548,0.198,0.93,1,135,250,90
273491672,0.907,0.205,1,135,250,90
278125207,0.464,0.147,1,135,250,90
280944162,0.68,0.57,1,135,250,90
283444270,0.108,0.72,1,135,250,90
294400841,0.831,0.190,1,135,250,90
305335220,0.14,0.28,1,135,250,90
323147759,0.889,0.205,1,135,250,90
326597311,0.626,0.169,1,135,250,90
330682178,0.356,0.129,1,135,250,90
340315456,0.752,0.187,1,135,250,90
342515993,0.766,0.190,1,135,250,90
354406608,0.766,0.190,1,135,250,90
358484736,0.810,0.187,1,135,250,90
361253006,0.18,0.28,1,135,250,90
366900848,0.651,0.176,1,135,250,90
370947300,0.291,0.115,1,135,250,90
373775720,0.284,0.115,1,135,250,90
376616611,0.291,0.115,1,135,250,90
389078395,0.871,0.201,1,135,250,90
398756900,0.511,0.151,1,135,250,90
402203477,1.58,0.212,1,135,250,90
404703429,0.428,0.136,1,135,250,90
407241538,0.158,0.86,1,135,250,90
420022758,0.154,0.86,1,135,250,90
424375025,0.255,0.104,1,135,250,90
429374936,0.32,0.36,1,135,250,90
432225911,0.982,0.212,1,135,250,90
435350659,0.244,0.100,1,135,250,90
435968687,0.03,0.14,1,135,250,90
436281450,0.838,0.194,1,135,250,90
440366774,0.108,0.72,1,135,250,90
443166362,0.320,0.122,1,135,250,90
446291330,0.475,0.140,1,135,250,90
448756721,0.198,0.90,1,135,250,90
452218863,0.450,0.147,1,135,250,90
455940056,0.64,0.57,1,135,250,90
458775615,0.360,0.129,1,135,250,90
462850599,0.734,0.183,1,135,250,90
463140517,0.324,0.118,1,135,250,90
467205925,0.309,0.108,2,67,250,90
467531327,0.471,0.140,1,135,250,90
475037945,0.756,0.183,2,67,250,90
477187368,0.568,0.154,1,135,250,90
482862113,0.97,0.64,1,135,250,90
492843703,0.140,0.72,2,67,250,90
503166213,0.32,0.36,1,135,250,90
506297141,0.835,0.194,1,135,250,90
506600576,0.291,0.115,2,67,250,90
510353637,0.835,0.194,1,135,250,90
512502789,0.223,0.100,1,135,250,90
518459956,0.464,0.136,2,67,250,90
527838342,0.417,0.133,1,135,250,90
530362426,0.180,0.86,1,135,250,90
530984474,1.98,0.223,1,135,250,90
539094254,0.270,0.111,1,135,250,90
554393896,1.11,0.219,1,135,250,90
561304203,0.792,0.190,1,135,250,90
565344111,0.324,0.118,1,135,250,90
569413232,0.327,0.118,2,67,250,90
585031673,0.846,0.194,1,135,250,90
585366541,0.608,0.165,1,135,250,90
612866608,0.648,0.176,1,135,250,90
619719107,0.979,0.201,1,135,250,90
622538383,0.543,0.162,1,135,250,90
625015715,0.00,0.14,1,135,250,90
633459965,0.36,0.43,1,135,250,90
636613284,1.11,0.219,1,135,250,90
640672051,0.453,0.147,1,135,250,90
643159370,0.594,0.158,1,135,250,90
650018488,0.352,0.129,1,135,250,90
652499871,0.817,0.187,1,135,250,90
678772526,1.04,0.201,1,135,250,90
681875052,0.691,0.176,1,135,250,90
685362258,0.212,0.100,1,135,250,90
688437400,0.536,0.154,1,135,250,90
693163290,0.406,0.133,1,135,250,90
715631646,0.14,0.28,1,135,250,90
726275806,0.622,0.165,1,135,250,90
726593985,0.594,0.162,1,135,250,90
729412988,0.61,0.54,1,135,250,90
732819293,0.648,0.176,1,135,250,90
736578230,0.316,0.118,1,135,250,90
740337874,1.26,0.208,1,135,250,90
744093923,0.248,0.108,1,135,250,90
746619392,0.252,0.104,1,135,250,90
750002720,0.450,0.147,1,135,250,90
755640641,0.500,0.147,1,135,250,90
763756793,0.212,0.100,1,135,250,90
766256777,0.68,0.57,1,135,250,90
771609546,0.705,0.172,1,135,250,90
780038131,0.424,0.136,1,135,250,90
780350566,0.640,0.169,1,135,250,90
785953094,1.26,0.208,1,135,250,90
792509687,0.327,0.118,2,67,250,90
799406322,0.680,0.158,1,135,250,90
803181666,0.72,0.57,1,135,250,90
803772304,0.68,0.57,1,135,250,90
809390549,0.00,0.14,1,135,250,90
815634790,0.324,0.118,1,135,250,90
819119447,0.129,0.72,1,135,250,90
829413188,0.842,0.194,1,135,250,90
838765732,0.277,0.115,1,135,250,90
843178843,0.439,0.144,1,135,250,90
844078140,0.849,0.198,1,135,250,90
849709723,0.108,0.72,2,67,250,90
856929499,0.756,0.176,1,135,250,90
860334804,0.14,0.28,1,135,250,90
862846734,0.529,0.158,1,135,250,90
874390670,0.961,0.205,1,135,250,90
889713111,0.07,0.18,1,135,250,90
896249902,0.00,0.14,1,135,250,90
901569356,0.363,0.129,1,135,250,90
908127872,0.64,0.57,1,135,250,90
910937544,0.543,0.162,1,135,250,90
923756647,0.36,0.43,1,135,250,90
929734499,0.126,0.72,1,135,250,90
932190193,0.14,0.28,1,135,250,90
935984378,0.104,0.72,1,135,250,90
941304002,0.590,0.162,1,135,250,90
941897400,0.64,0.57,1,135,250,90
942209808,0.03,0.14,1,135,250,90
954697290,1.112,0.226,1,135,250,90
960038059,0.194,0.93,1,135,250,90
960327967,0.57,0.50,1,135,250,90
966600730,0.975,0.208,1,135,250,90
969112359,0.558,0.162,1,135,250,90
987844008,0.104,0.72,1,135,250,90
991881857,0.291,0.108,1,135,250,90
994697401,0.648,0.176,1,135,250,90
998140851,0.442,0.133,1,135,250,90
998453199,0.208,0.100,1,135,250,90
1016288453,0.68,0.57,1,135,250,90
1018775543,0.39,0.43,1,135,250,90
1028759964,0.158,0.86,1,135,250,90
1031596783,0.03,0.14,1,135,250,90
1034725592,0.46,0.43,1,135,250,90
1037219053,0.349,0.129,1,135,250,90
1037547143,1.144,0.234,1,135,250,90
1041304038,1.108,0.226,1,135,250,90
1041897647,0.352,0.126,1,135,250,90
1045955814,0.00,0.14,1,135,250,90
1055963077,0.14,0.28,1,135,250,90
1065953222,0.14,0.28,1,135,250,90
1068471947,0.28,0.36,1,135,250,90
1073781609,0.842,0.194,1,135,250,90
1076562543,0.32,0.36,1,135,250,90
1080002741,0.360,0.122,2,67,250,90
1089384970,0.936,0.194,1,135,250,90
1092244649,0.907,0.194,1,135,250,90
1106249830,0.50,0.43,2,67,250,90
1109094232,0.115,0.72,1,135,250,90
1112515821,0.39,0.43,1,135,250,90
1122838402,1.162,0.234,1,135,250,90
1126588346,0.964,0.208,1,135,250,90
1140319298,0.849,0.190,1,135,250,90
1148788312,0.165,0.86,1,135,250,90
1151288251,0.93,0.61,1,135,250,90
1154721812,0.284,0.115,1,135,250,90
1168784303,0.68,0.57,1,135,250,90
1173768759,0.183,0.82,1,135,250,90
1192557001,1.15,0.212,1,135,250,90
1199393563,0.03,0.14,1,135,250,90
1203175801,0.630,0.169,1,135,250,90
1211922232,0.136,0.75,1,135,250,90
1221588346,0.982,0.208,1,135,250,90
1224072248,0.14,0.28,1,135,250,90
1230650719,0.288,0.115,1,135,250,90
1237541520,0.885,0.201,1,135,250,90
1251884889,0.892,0.205,1,135,250,90
1255627801,0.216,0.100,1,135,250,90
1259390871,0.216,0.100,1,135,250,90
1262850893,0.320,0.111,1,135,250,90
1272534515,0.975,0.205,1,135,250,90
1272844025,0.453,0.147,1,135,250,90
1278440230,0.97,0.64,1,135,250,90
1282541256,0.64,0.50,1,135,250,90
