time,_Eihop,_P0,hops,d,_R,_Nb
34460883,0.428,0.115,2,67,250,90
35539375,0.716,0.147,1,135,250,90
37179767,0.61,0.43,1,135,250,90
39039133,0.334,0.100,2,67,250,90
43854171,0.03,0.10,2,67,250,90
53409810,0.205,0.75,1,135,250,90
56753510,0.18,0.25,2,67,250,90
59847195,0.374,0.104,1,135,250,90
60117296,0.291,0.93,1,135,250,90
60288931,0.244,0.86,2,67,250,90
65690674,0.25,0.25,1,135,250,90
68016416,0.21,0.25,1,135,250,90
70722204,0.43,0.36,1,135,250,90
76742387,0.478,0.118,2,67,250,90
76929574,0.702,0.147,2,67,250,90
79909867,0.201,0.75,2,67,250,90
80070033,0.03,0.10,2,67,250,90
80265992,0.172,0.68,2,67,250,90
84289408,0.626,0.126,1,135,250,90
84453890,0.162,0.72,1,135,250,90
84640902,0.230,0.82,2,67,250,90
89878445,0.108,0.57,2,67,250,90
99648543,0.428,0.115,1,135,250,90
99883021,0.43,0.36,1,135,250,90
102148391,0.655,0.144,2,67,250,90
102414503,0.536,0.129,1,135,250,90
109219259,0.90,0.50,2,67,250,90
112760730,0.331,0.100,1,135,250,90
113039325,0.583,0.133,2,67,250,90
113422542,0.18,0.25,2,67,250,90
116378963,0.126,0.61,1,135,250,90
123625894,0.302,0.90,2,67,250,90
131370603,0.403,0.108,1,135,250,90
134222585,0.64,0.43,1,135,250,90
134438242,0.691,0.144,2,67,250,90
134657229,0.309,0.97,1,135,250,90
135117408,0.529,0.126,2,67,250,90
138804506,0.03,0.10,2,67,250,90
139054936,0.223,0.82,1,135,250,90
147839285,0.187,0.75,1,135,250,90
147976693,0.608,0.133,1,135,250,90
151988429,0.176,0.72,1,135,250,90
156589188,0.298,0.97,2,67,250,90
156719461,0.633,0.136,2,67,250,90
156961129,0.543,0.118,2,67,250,90
163188342,0.511,0.122,1,135,250,90
163454099,0.93,0.50,1,135,250,90
163617000,0.36,0.32,2,67,250,90
169292185,0.536,0.126,1,135,250,90
169867270,0.32,0.32,1,135,250,90
175929803,0.10,0.18,2,67,250,90
180269409,0.280,0.90,1,135,250,90
184430656,0.97,0.50,2,67,250,90
184664341,0.230,0.82,1,135,250,90
184891573,0.277,0.90,2,67,250,90
191167324,0.316,0.93,2,67,250,90
