time,_Eihop,_P0,hops,d,_R,_Nb
33548428,0.104,0.39,1,135,250,90
37929774,0.57,0.28,1,135,250,90
45429778,0.86,0.36,1,135,250,90
51807601,0.136,0.46,1,135,250,90
51983867,0.03,0.07,2,67,250,90
58843234,0.57,0.28,1,135,250,90
65885876,0.39,0.25,1,135,250,90
85874717,0.363,0.75,1,135,250,90
88218394,0.03,0.07,1,135,250,90
95405804,0.122,0.43,2,67,250,90
111039702,0.10,0.14,1,135,250,90
118533860,0.104,0.39,1,135,250,90
127752776,0.262,0.64,1,135,250,90
135893515,0.259,0.64,2,67,250,90
141828274,0.151,0.46,1,135,250,90
173680597,0.374,0.75,1,135,250,90
230417885,0.270,0.64,1,135,250,90
256808531,0.190,0.54,1,135,250,90
262901211,0.144,0.46,1,135,250,90
266362546,0.244,0.61,1,135,250,90
269152183,0.165,0.50,1,135,250,90
301346708,0.338,0.72,1,135,250,90
341652278,0.306,0.68,1,135,250,90
363683347,0.104,0.39,1,135,250,90
367290128,0.219,0.57,1,135,250,90
392430443,0.147,0.46,1,135,250,90
403065329,0.309,0.68,1,135,250,90
412909012,0.64,0.32,1,135,250,90
418062367,0.273,0.64,1,135,250,90
425265738,0.306,0.68,1,135,250,90
437274317,0.183,0.54,1,135,250,90
463690215,0.68,0.32,1,135,250,90
493062201,0.21,0.18,1,135,250,90
495730353,0.104,0.39,1,135,250,90
515714554,0.03,0.07,1,135,250,90
515874766,0.39,0.25,1,135,250,90
528836780,0.338,0.72,1,135,250,90
561665025,0.277,0.64,1,135,250,90
587749867,0.162,0.50,1,135,250,90
588211583,0.50,0.28,1,135,250,90
608374693,0.68,0.32,1,135,250,90
616343540,0.14,0.14,1,135,250,90
616812200,0.90,0.36,1,135,250,90
629305530,0.136,0.46,1,135,250,90
646665012,0.64,0.32,1,135,250,90
650890603,0.349,0.72,1,135,250,90
656346502,0.43,0.25,1,135,250,90
696659073,0.363,0.75,1,135,250,90
704328106,0.306,0.68,1,135,250,90
704617734,0.39,0.25,1,135,250,90
729781166,0.162,0.50,1,135,250,90
746821262,0.82,0.36,1,135,250,90
