time,_Eihop,_P0,hops,d,_R,_Nb
35389818,0.676,0.140,1,135,250,90
39585608,0.493,0.118,1,135,250,90
41452538,0.25,0.25,1,135,250,90
44138663,0.10,0.18,2,67,250,90
50395762,0.720,0.147,1,135,250,90
53108918,0.208,0.79,1,135,250,90
59768613,0.03,0.10,2,67,250,90
62922981,0.03,0.10,1,135,250,90
63927162,0.79,0.50,2,67,250,90
67686212,0.356,0.100,1,135,250,90
68307999,0.216,0.79,1,135,250,90
75811433,0.82,0.50,1,135,250,90
80603328,0.342,0.104,2,67,250,90
83100566,0.111,0.54,1,135,250,90
86208374,0.43,0.36,2,67,250,90
89399176,0.144,0.61,1,135,250,90
89545114,0.237,0.82,1,135,250,90
93943681,0.378,0.108,1,135,250,90
97280473,0.104,0.57,1,135,250,90
101018038,0.03,0.10,1,135,250,90
106652413,0.43,0.36,1,135,250,90
113736209,0.320,0.97,1,135,250,90
123730187,0.03,0.10,2,67,250,90
124120444,0.698,0.144,1,135,250,90
124330687,0.97,0.50,1,135,250,90
129563886,0.122,0.57,2,67,250,90
131899247,0.266,0.86,1,135,250,90
135849426,0.46,0.36,1,135,250,90
138359022,0.252,0.86,1,135,250,90
144561815,0.475,0.118,1,135,250,90
145583448,0.162,0.72,2,67,250,90
151224183,0.07,0.14,1,135,250,90
152271223,0.561,0.129,2,67,250,90
155242411,0.604,0.126,1,135,250,90
156446314,0.32,0.32,1,135,250,90
162896086,0.165,0.72,1,135,250,90
166446802,0.32,0.32,1,135,250,90
173114112,0.219,0.82,1,135,250,90
176030325,0.07,0.18,1,135,250,90
184202369,0.432,0.115,1,135,250,90
186864499,0.61,0.43,1,135,250,90
191864764,0.61,0.43,1,135,250,90
206664436,0.284,0.90,2,67,250,90
210189642,0.684,0.144,1,135,250,90
210420124,0.82,0.50,1,135,250,90
210599141,0.43,0.36,1,135,250,90
217898845,0.619,0.133,1,135,250,90
220609853,0.61,0.43,1,135,250,90
223958646,0.219,0.82,1,135,250,90
226658062,0.43,0.36,1,135,250,90
228357481,0.03,0.10,2,67,250,90
231241473,0.18,0.25,1,135,250,90
234201248,0.39,0.32,2,67,250,90
242278022,0.162,0.72,2,67,250,90
246441997,0.450,0.111,2,67,250,90
249594967,0.176,0.72,1,135,250,90
253764027,0.03,0.10,1,135,250,90
254127792,0.54,0.39,1,135,250,90
261237242,0.43,0.36,2,67,250,90
264570972,0.439,0.115,1,135,250,90
264752167,0.93,0.46,2,67,250,90
268130711,0.39,0.32,1,135,250,90
271701707,0.165,0.72,1,135,250,90
271841926,0.18,0.25,1,135,250,90
279208691,0.183,0.75,2,67,250,90
281654893,0.349,0.97,1,135,250,90
283326424,0.219,0.79,1,135,250,90
288536517,0.298,0.97,1,135,250,90
293738687,0.03,0.10,1,135,250,90
296444344,0.21,0.25,1,135,250,90
307314012,0.309,0.97,1,135,250,90
310406398,0.633,0.136,2,67,250,90
313323142,0.399,0.108,1,135,250,90
313758040,0.309,0.93,1,135,250,90
321263645,0.03,0.10,1,135,250,90
321638800,0.10,0.18,1,135,250,90
328326484,0.226,0.82,1,135,250,90
331029361,0.03,0.10,1,135,250,90
339164057,0.428,0.115,1,135,250,90
341069793,0.10,0.18,1,135,250,90
346449681,0.25,0.25,2,67,250,90
348562211,0.280,0.90,1,135,250,90
350830925,0.03,0.10,1,135,250,90
358976122,0.381,0.108,1,135,250,90
363123463,0.194,0.75,1,135,250,90
366248349,0.18,0.25,1,135,250,90
370599073,0.162,0.72,2,67,250,90
373124249,0.201,0.75,1,135,250,90
380420335,0.712,0.147,1,135,250,90
