time,_Eihop,_P0,hops,d,_R,_Nb
34704532,0.270,0.64,1,135,250,90
38907323,0.198,0.54,2,67,250,90
45462825,0.338,0.72,1,135,250,90
60645038,0.46,0.25,1,135,250,90
65645185,0.349,0.72,2,67,250,90
68591107,0.360,0.75,1,135,250,90
71095092,0.03,0.07,1,135,250,90
80150335,0.07,0.10,2,67,250,90
82650702,0.169,0.50,1,135,250,90
85472833,0.32,0.21,2,67,250,90
110316907,0.68,0.32,1,135,250,90
122041371,0.07,0.10,2,67,250,90
133760493,0.86,0.36,1,135,250,90
147807288,0.385,0.79,1,135,250,90
169707755,0.28,0.21,1,135,250,90
172676575,0.28,0.21,1,135,250,90
179385249,0.21,0.18,2,67,250,90
201869783,0.126,0.43,1,135,250,90
202032740,0.10,0.14,1,135,250,90
216410919,0.190,0.54,1,135,250,90
219994585,0.07,0.10,1,135,250,90
220329734,0.360,0.75,1,135,250,90
230489190,0.165,0.50,1,135,250,90
233129315,0.32,0.21,1,135,250,90
236088258,0.104,0.39,1,135,250,90
248301473,0.324,0.72,1,135,250,90
248432030,0.151,0.46,1,135,250,90
256563963,0.10,0.14,1,135,250,90
261098296,0.82,0.36,1,135,250,90
292345289,0.324,0.68,1,135,250,90
300173647,0.342,0.72,1,135,250,90
313595290,0.154,0.50,1,135,250,90
325176642,0.118,0.43,1,135,250,90
325791789,0.324,0.72,1,135,250,90
334541618,0.86,0.36,1,135,250,90
338301618,0.169,0.50,1,135,250,90
351736147,0.219,0.57,1,135,250,90
357035700,0.68,0.32,1,135,250,90
367025909,0.21,0.18,1,135,250,90
371579970,0.234,0.61,1,135,250,90
375629508,0.10,0.14,1,135,250,90
378607240,0.388,0.79,1,135,250,90
386560333,0.331,0.72,1,135,250,90
397364093,0.32,0.21,1,135,250,90
403458677,0.50,0.28,1,135,250,90
408916621,0.183,0.54,1,135,250,90
417979090,0.367,0.75,1,135,250,90
427986045,0.43,0.25,1,135,250,90
438747732,0.54,0.28,1,135,250,90
446407862,0.169,0.50,1,135,250,90
481251407,0.334,0.72,1,135,250,90
505473065,0.39,0.25,1,135,250,90
510629516,0.180,0.54,1,135,250,90
511104172,0.208,0.57,1,135,250,90
539548576,0.72,0.32,1,135,250,90
545013462,0.331,0.72,1,135,250,90
548129460,0.144,0.46,1,135,250,90
562510691,0.234,0.61,1,135,250,90
575154057,0.212,0.57,1,135,250,90
585776041,0.169,0.50,1,135,250,90
596098435,0.219,0.57,1,135,250,90
623767402,0.216,0.57,1,135,250,90
627986150,0.07,0.10,1,135,250,90
642051708,0.334,0.72,1,135,250,90
657338392,0.72,0.32,1,135,250,90
657673474,0.68,0.32,1,135,250,90
667660819,0.234,0.61,1,135,250,90
674685296,0.324,0.72,1,135,250,90
678604220,0.165,0.50,1,135,250,90
691888497,0.28,0.21,1,135,250,90
703926668,0.270,0.64,1,135,250,90
712182251,0.212,0.57,1,135,250,90
720322830,0.57,0.28,1,135,250,90
731563917,0.10,0.14,1,135,250,90
755629605,0.126,0.43,1,135,250,90
760785669,0.03,0.07,1,135,250,90
782517363,0.104,0.39,1,135,250,90
782807098,0.370,0.75,1,135,250,90
807676528,0.39,0.25,1,135,250,90
830004408,0.68,0.32,1,135,250,90
844376426,0.302,0.68,1,135,250,90
853910643,0.241,0.61,1,135,250,90
854081550,0.208,0.57,1,135,250,90
877494466,0.28,0.21,1,135,250,90
887829867,0.144,0.46,1,135,250,90
897650971,0.338,0.72,1,135,250,90
913903555,0.14,0.14,1,135,250,90
924223201,0.338,0.72,1,135,250,90
930160628,0.32,0.21,1,135,250,90
953121471,0.50,0.28,1,135,250,90
964063990,0.154,0.46,1,135,250,90
967829803,0.331,0.72,1,135,250,90
997963246,0.50,0.28,1,135,250,90
1000957726,0.50,0.28,1,135,250,90
1001251426,0.03,0.10,1,135,250,90
