time,_Eihop,_P0,hops,d,_R,_Nb
38004687,0.18,0.28,2,67,250,90
51991593,0.813,0.169,1,135,250,90
52255013,0.435,0.126,2,67,250,90
55257013,0.691,0.154,1,135,250,90
75241481,0.338,0.115,1,135,250,90
75488671,0.115,0.68,1,135,250,90
90240779,0.734,0.165,2,67,250,90
100241483,0.295,0.108,2,67,250,90
103234861,0.770,0.162,1,135,250,90
106988725,0.248,0.97,1,135,250,90
128234760,0.54,0.46,1,135,250,90
163757423,0.349,0.108,2,67,250,90
172988765,0.57,0.46,1,135,250,90
186254667,0.07,0.18,1,135,250,90
197254807,0.403,0.122,1,135,250,90
209234902,0.874,0.176,1,135,250,90
222508027,0.122,0.68,1,135,250,90
237238927,0.475,0.133,1,135,250,90
270488968,0.813,0.172,1,135,250,90
286997626,0.828,0.176,1,135,250,90
307507581,0.442,0.126,1,135,250,90
310497494,0.72,0.50,1,135,250,90
328751275,0.36,0.39,1,135,250,90
347497554,0.219,0.90,1,135,250,90
350747492,0.18,0.28,1,135,250,90
362507517,0.518,0.140,1,135,250,90
376247664,0.788,0.176,1,135,250,90
383007516,0.910,0.183,1,135,250,90
383488673,0.07,0.18,1,135,250,90
392757522,0.777,0.172,1,135,250,90
396484786,0.943,0.190,1,135,250,90
409488837,0.961,0.194,1,135,250,90
415754773,0.626,0.154,1,135,250,90
435500514,0.554,0.140,1,135,250,90
453997479,0.07,0.14,1,135,250,90
462257537,0.666,0.158,1,135,250,90
474984838,0.651,0.154,1,135,250,90
490754562,0.10,0.18,1,135,250,90
491254675,0.781,0.165,1,135,250,90
491738664,0.07,0.18,1,135,250,90
534488868,0.648,0.151,1,135,250,90
542257406,0.57,0.46,1,135,250,90
549001354,0.860,0.180,1,135,250,90
572238837,0.874,0.183,1,135,250,90
581997521,0.46,0.32,1,135,250,90
591497687,0.856,0.180,1,135,250,90
614734933,0.792,0.176,1,135,250,90
618754678,0.471,0.136,1,135,250,90
633497658,0.241,0.97,1,135,250,90
643738898,0.756,0.169,1,135,250,90
647501446,0.403,0.126,1,135,250,90
650757708,0.349,0.108,1,135,250,90
651238800,0.244,0.97,1,135,250,90
654747556,0.165,0.75,1,135,250,90
675234767,0.07,0.18,1,135,250,90
683741504,0.32,0.36,1,135,250,90
684254607,0.147,0.75,1,135,250,90
705988903,0.478,0.129,1,135,250,90
734007513,0.392,0.118,1,135,250,90
741488963,0.518,0.140,1,135,250,90
745247557,0.201,0.82,1,135,250,90
745738897,0.165,0.75,1,135,250,90
766234963,0.108,0.64,1,135,250,90
776234889,0.115,0.68,1,135,250,90
784007410,0.342,0.115,1,135,250,90
784504501,0.140,0.72,1,135,250,90
