time,_Eihop,_P0,hops,d,_R,_Nb
33079187,0.57,0.21,1,135,250,90
78073331,0.28,0.14,1,135,250,90
98495328,0.14,0.10,2,67,250,90
106276668,0.18,0.10,1,135,250,90
125995276,0.14,0.10,1,135,250,90
145580262,0.46,0.18,2,67,250,90
148636011,0.07,0.07,1,135,250,90
185014884,0.07,0.07,1,135,250,90
200436726,0.25,0.14,1,135,250,90
209745252,0.07,0.07,1,135,250,90
232518593,0.86,0.25,1,135,250,90
254608572,0.28,0.14,1,135,250,90
276827431,0.165,0.36,1,135,250,90
317095972,0.43,0.18,1,135,250,90
317514883,0.90,0.25,1,135,250,90
340711085,0.39,0.18,1,135,250,90
362245254,0.82,0.25,1,135,250,90
406955279,0.144,0.32,1,135,250,90
431823593,0.28,0.14,1,135,250,90
443345904,0.07,0.07,1,135,250,90
463758143,0.100,0.28,1,135,250,90
474874189,0.07,0.07,1,135,250,90
497648504,0.43,0.18,1,135,250,90
514046205,0.111,0.28,1,135,250,90
529592983,0.82,0.25,1,135,250,90
581117609,0.14,0.10,1,135,250,90
598205348,0.82,0.25,1,135,250,90
605979951,0.169,0.36,1,135,250,90
615702393,0.165,0.36,1,135,250,90
634729725,0.90,0.25,1,135,250,90
667930015,0.07,0.07,1,135,250,90
711258176,0.61,0.21,1,135,250,90
713898567,0.43,0.18,1,135,250,90
749173911,0.28,0.14,1,135,250,90
749592886,0.39,0.18,1,135,250,90
769033472,0.133,0.32,1,135,250,90
775010942,0.14,0.10,1,135,250,90
809026641,0.169,0.36,1,135,250,90
825148506,0.18,0.10,1,135,250,90
876252154,0.39,0.18,1,135,250,90
895842966,0.82,0.25,1,135,250,90
911814684,0.82,0.25,1,135,250,90
960839210,0.14,0.10,1,135,250,90
979580216,0.104,0.28,1,135,250,90
1001252155,0.07,0.07,1,135,250,90
1010975963,0.25,0.14,1,135,250,90
1034167365,0.165,0.36,1,135,250,90
1054030516,0.104,0.28,1,135,250,90
1077218083,0.172,0.36,1,135,250,90
1080557822,0.07,0.07,1,135,250,90
1097776801,0.169,0.36,1,135,250,90
1103749197,0.14,0.10,1,135,250,90
1158883152,0.61,0.21,1,135,250,90
1168467940,0.07,0.07,1,135,250,90
1168601696,0.43,0.18,1,135,250,90
1185408676,0.133,0.32,1,135,250,90
1209854745,0.07,0.07,1,135,250,90
1245689805,0.169,0.36,1,135,250,90
1245967932,0.75,0.25,1,135,250,90
1260276589,0.18,0.10,1,135,250,90
1272627191,0.162,0.36,1,135,250,90
1289858599,0.172,0.36,1,135,250,90
1296108607,0.165,0.36,1,135,250,90
1316377154,0.57,0.21,1,135,250,90
1331249220,0.82,0.25,1,135,250,90
1335820635,0.140,0.32,1,135,250,90
1380682887,0.104,0.28,1,135,250,90
1396242317,0.14,0.10,1,135,250,90
