time,_Eihop,_P0,hops,d,_R,_Nb
32792439,0.194,0.90,1,135,250,90
38205902,0.615,0.165,2,67,250,90
38440137,0.43,0.43,1,135,250,90
41549087,0.108,0.72,2,67,250,90
42167789,0.75,0.50,1,135,250,90
50017967,0.75,0.54,2,67,250,90
57518237,0.500,0.147,1,135,250,90
60681704,0.748,0.180,2,67,250,90
60955672,0.748,0.172,1,135,250,90
106572683,0.273,0.104,1,135,250,90
109137919,0.320,0.115,1,135,250,90
109431832,0.14,0.28,1,135,250,90
117544154,0.03,0.14,1,135,250,90
117799727,0.554,0.162,1,135,250,90
121588226,0.158,0.86,1,135,250,90
123809848,0.165,0.86,1,135,250,90
127175287,0.658,0.176,1,135,250,90
131291443,0.518,0.151,1,135,250,90
133802595,0.03,0.14,1,135,250,90
137885196,0.273,0.115,2,67,250,90
141284577,0.212,0.100,2,67,250,90
145037436,0.655,0.162,1,135,250,90
148830977,0.25,0.28,1,135,250,90
149072541,0.349,0.129,2,67,250,90
156565889,0.363,0.115,1,135,250,90
160924564,0.39,0.43,1,135,250,90
161237106,1.04,0.219,2,67,250,90
161581393,0.460,0.122,1,135,250,90
168182009,0.273,0.115,2,67,250,90
172216267,0.655,0.162,1,135,250,90
172503105,0.378,0.118,1,135,250,90
175951001,0.284,0.115,1,135,250,90
178762962,0.896,0.205,2,67,250,90
179096674,0.50,0.43,1,135,250,90
179369241,0.907,0.194,1,135,250,90
182833805,0.230,0.93,1,135,250,90
185299714,0.03,0.14,2,67,250,90
190931862,0.795,0.183,1,135,250,90
194721968,0.183,0.82,1,135,250,90
204731733,0.860,0.176,2,67,250,90
207800112,0.183,0.86,1,135,250,90
210700390,0.478,0.144,2,67,250,90
213740178,0.208,0.90,1,135,250,90
224050454,0.115,0.68,2,67,250,90
228213106,0.43,0.36,2,67,250,90
231231475,0.03,0.07,1,135,250,90
234065504,0.943,0.205,2,67,250,90
237224875,0.320,0.115,1,135,250,90
240920264,0.108,0.72,1,135,250,90
244763142,0.421,0.133,1,135,250,90
245049896,0.36,0.43,1,135,250,90
245306438,0.244,0.100,2,67,250,90
245643476,0.918,0.198,1,135,250,90
248768667,0.327,0.118,1,135,250,90
251309725,0.07,0.14,1,135,250,90
259466334,0.356,0.115,1,135,250,90
263119242,0.03,0.14,1,135,250,90
266966282,1.51,0.212,1,135,250,90
271619630,0.766,0.158,1,135,250,90
274994375,0.216,0.100,1,135,250,90
277228650,0.14,0.28,2,67,250,90
287900795,0.54,0.46,1,135,250,90
290934810,0.410,0.136,2,67,250,90
295091308,0.586,0.158,2,67,250,90
295650851,0.547,0.162,1,135,250,90
299775556,0.363,0.118,1,135,250,90
300338158,0.14,0.28,1,135,250,90
304059694,0.21,0.28,1,135,250,90
306934858,0.169,0.82,2,67,250,90
310709112,0.205,0.86,2,67,250,90
314103920,0.651,0.162,1,135,250,90
316893709,0.03,0.14,1,135,250,90
336237508,0.932,0.198,1,135,250,90
339457079,0.54,0.46,1,135,250,90
345403820,0.266,0.108,1,135,250,90
347841175,0.824,0.176,2,67,250,90
350650457,0.68,0.57,2,67,250,90
353753219,0.763,0.172,1,135,250,90
357541462,0.248,0.100,1,135,250,90
363474956,0.543,0.144,1,135,250,90
365943314,0.802,0.172,2,67,250,90
366244364,0.763,0.176,1,135,250,90
369115269,0.158,0.86,1,135,250,90
372815518,0.72,0.57,1,135,250,90
376287613,0.763,0.176,1,135,250,90
379693269,0.03,0.14,1,135,250,90
382537436,0.428,0.136,1,135,250,90
389684660,0.03,0.14,1,135,250,90
390010010,0.140,0.75,1,135,250,90
394128133,0.496,0.144,2,67,250,90
397256093,0.979,0.198,1,135,250,90
403738032,0.14,0.28,1,135,250,90
407525659,0.03,0.14,1,135,250,90
410943343,0.590,0.154,2,67,250,90
413471792,0.813,0.187,2,67,250,90
413760119,1.29,0.208,1,135,250,90
417256303,0.583,0.158,1,135,250,90
428434750,0.72,0.57,1,135,250,90
432518790,0.547,0.147,2,67,250,90
432838297,0.914,0.198,1,135,250,90
435403637,0.792,0.183,1,135,250,90
438478921,0.349,0.122,1,135,250,90
441925067,0.435,0.129,1,135,250,90
445940373,0.158,0.86,2,67,250,90
451628222,0.658,0.162,2,67,250,90
454357640,0.50,0.43,1,135,250,90
465041364,0.154,0.86,1,135,250,90
471568807,0.288,0.111,1,135,250,90
475322499,0.03,0.14,1,135,250,90
479357965,0.720,0.180,1,135,250,90
482260094,0.205,0.97,1,135,250,90
484759951,0.36,0.43,2,67,250,90
488419327,0.579,0.144,2,67,250,90
490920210,0.723,0.165,1,135,250,90
494715874,0.21,0.28,1,135,250,90
498799922,0.36,0.43,1,135,250,90
502181742,0.151,0.82,1,135,250,90
505025521,0.07,0.14,1,135,250,90
505299526,0.75,0.50,1,135,250,90
507521716,0.288,0.115,1,135,250,90
507831128,0.100,0.64,1,135,250,90
508112176,0.252,0.104,1,135,250,90
510681905,0.190,0.90,1,135,250,90
511010096,0.154,0.86,1,135,250,90
511275777,0.874,0.190,1,135,250,90
518815179,0.216,0.100,2,67,250,90
521335069,0.871,0.187,2,67,250,90
527216183,0.367,0.118,2,67,250,90
531233247,0.270,0.86,1,135,250,90
541275759,0.309,0.115,2,67,250,90
541650933,0.176,0.82,1,135,250,90
544447456,0.93,0.61,2,67,250,90
552247466,0.889,0.190,2,67,250,90
552518799,0.385,0.122,2,67,250,90
555385185,0.871,0.187,1,135,250,90
561303052,1.54,0.212,2,67,250,90
564709319,0.572,0.154,1,135,250,90
574669809,0.36,0.43,1,135,250,90
578528824,0.03,0.14,1,135,250,90
579088210,0.14,0.28,1,135,250,90
583184788,0.36,0.32,1,135,250,90
586934916,0.39,0.43,1,135,250,90
592871674,0.93,0.64,1,135,250,90
596013055,0.928,0.190,2,67,250,90
599393856,0.853,0.198,1,135,250,90
603525892,1.47,0.212,1,135,250,90
606341398,0.270,0.111,1,135,250,90
609416595,0.597,0.162,1,135,250,90
611606735,0.03,0.14,1,135,250,90
615057062,0.406,0.133,1,135,250,90
615338006,0.43,0.43,2,67,250,90
615940501,1.51,0.216,1,135,250,90
618447552,0.50,0.43,1,135,250,90
625365656,0.885,0.187,1,135,250,90
625956254,0.108,0.72,1,135,250,90
630006009,0.295,0.108,1,135,250,90
634400650,0.734,0.162,2,67,250,90
638456244,0.72,0.46,1,135,250,90
641565584,0.702,0.162,2,67,250,90
645709221,0.428,0.126,1,135,250,90
649715927,0.158,0.86,2,67,250,90
652170322,0.878,0.201,1,135,250,90
655947685,0.334,0.122,1,135,250,90
658809247,0.14,0.28,2,67,250,90
659081248,0.86,0.57,1,135,250,90
661966399,0.219,0.100,1,135,250,90
662487278,0.676,0.169,1,135,250,90
666255904,0.03,0.07,2,67,250,90
666556853,0.385,0.126,1,135,250,90
669693215,0.03,0.14,2,67,250,90
676888138,1.94,0.219,1,135,250,90
683506272,0.158,0.79,1,135,250,90
683737208,0.442,0.129,2,67,250,90
684096825,0.439,0.129,2,67,250,90
689450707,0.586,0.144,1,135,250,90
694690539,0.158,0.86,2,67,250,90
697850009,0.586,0.147,1,135,250,90
701005932,0.07,0.14,2,67,250,90
701291222,0.165,0.86,2,67,250,90
705010121,0.993,0.201,1,135,250,90
707521601,0.334,0.118,1,135,250,90
707806753,0.759,0.176,1,135,250,90
711325498,0.784,0.172,2,67,250,90
711565490,0.406,0.133,1,135,250,90
714377993,0.910,0.198,1,135,250,90
717503016,0.162,0.86,1,135,250,90
721016743,1.44,0.212,1,135,250,90
724416444,0.475,0.140,1,135,250,90
733822469,0.252,0.104,1,135,250,90
740356774,0.655,0.176,2,67,250,90
744362514,0.766,0.176,2,67,250,90
748185052,0.176,0.79,1,135,250,90
752177707,0.262,0.108,2,67,250,90
759378032,1.00,0.201,2,67,250,90
763447531,0.878,0.187,2,67,250,90
766232881,0.957,0.194,1,135,250,90
766572664,0.280,0.100,2,67,250,90
773119344,0.187,0.90,1,135,250,90
776888120,0.500,0.147,1,135,250,90
780934928,0.450,0.147,1,135,250,90
784372359,0.36,0.43,1,135,250,90
788213953,0.306,0.111,1,135,250,90
790650731,0.129,0.72,1,135,250,90
790940448,0.198,0.90,1,135,250,90
791291356,1.62,0.216,1,135,250,90
795299871,0.10,0.21,1,135,250,90
800985341,0.608,0.165,1,135,250,90
803494476,0.601,0.151,2,67,250,90
803760203,0.673,0.169,1,135,250,90
804081034,0.07,0.14,1,135,250,90
810393730,0.406,0.133,1,135,250,90
812521322,0.133,0.64,2,67,250,90
823205969,0.36,0.28,1,135,250,90
823471728,0.126,0.68,2,67,250,90
826021662,0.770,0.176,2,67,250,90
826565647,0.540,0.147,1,135,250,90
829675135,0.810,0.176,1,135,250,90
833512598,0.763,0.190,1,135,250,90
836885042,0.478,0.133,2,67,250,90
841543763,0.831,0.176,2,67,250,90
848166433,0.633,0.158,1,135,250,90
850666306,0.00,0.14,1,135,250,90
854737670,0.327,0.122,1,135,250,90
857177736,0.435,0.129,1,135,250,90
859987023,0.104,0.54,2,67,250,90
862494131,0.255,0.97,2,67,250,90
871606993,0.406,0.129,1,135,250,90
874760257,0.576,0.154,1,135,250,90
877193465,0.14,0.28,1,135,250,90
877487214,0.212,0.100,1,135,250,90
877815461,0.493,0.133,2,67,250,90
882190564,0.61,0.46,1,135,250,90
885659416,0.338,0.118,1,135,250,90
887818330,0.712,0.169,2,67,250,90
890628145,0.381,0.126,1,135,250,90
890924705,0.543,0.162,1,135,250,90
893526316,0.86,0.57,1,135,250,90
897200552,0.158,0.79,1,135,250,90
897494140,0.489,0.144,2,67,250,90
900634847,0.795,0.183,2,67,250,90
900956109,0.360,0.118,1,135,250,90
903494556,0.259,0.108,1,135,250,90
913784348,0.115,0.61,2,67,250,90
917213206,0.54,0.46,1,135,250,90
920653500,0.903,0.194,2,67,250,90
924146661,0.680,0.169,2,67,250,90
928153748,0.766,0.176,1,135,250,90
932206425,0.248,0.100,2,67,250,90
935716270,0.860,0.187,1,135,250,90
936260040,0.216,0.100,2,67,250,90
938744203,0.280,0.100,2,67,250,90
939119567,0.388,0.126,1,135,250,90
942896630,0.00,0.14,1,135,250,90
943424740,0.770,0.180,1,135,250,90
950381065,0.853,0.183,1,135,250,90
952831145,0.248,0.100,2,67,250,90
953181990,1.29,0.208,1,135,250,90
955934777,0.295,0.108,1,135,250,90
959362169,0.126,0.68,1,135,250,90
961637859,0.75,0.54,2,67,250,90
969099905,0.223,0.93,1,135,250,90
969393474,0.14,0.28,2,67,250,90
976307129,0.270,0.111,1,135,250,90
980021399,0.03,0.14,2,67,250,90
986872430,0.658,0.165,1,135,250,90
993791271,0.928,0.187,2,67,250,90
997505843,0.212,0.86,2,67,250,90
1000306671,0.43,0.43,1,135,250,90
1002887842,0.36,0.43,1,135,250,90
1009753036,0.266,0.100,2,67,250,90
1010322520,0.867,0.198,1,135,250,90
1016018744,0.140,0.79,1,135,250,90
1016275680,1.80,0.219,1,135,250,90
1019463922,0.972,0.198,1,135,250,90
1022575733,0.993,0.216,1,135,250,90
1026335131,0.406,0.133,1,135,250,90
1028784022,0.108,0.72,1,135,250,90
1032197539,0.720,0.158,2,67,250,90
1035690756,0.446,0.147,1,135,250,90
1039103856,0.104,0.72,1,135,250,90
1042568623,0.946,0.190,2,67,250,90
1044763144,0.586,0.147,1,135,250,90
1048768723,0.136,0.72,2,67,250,90
1052815758,0.223,0.93,1,135,250,90
1056303025,0.03,0.14,1,135,250,90
1063419753,0.39,0.43,1,135,250,90
1066003197,0.284,0.115,2,67,250,90
1070044242,0.597,0.162,1,135,250,90
1072896730,0.781,0.180,2,67,250,90
1073424922,0.104,0.72,1,135,250,90
1076924956,0.259,0.108,2,67,250,90
1077206235,0.702,0.176,1,135,250,90
1084151391,0.244,0.97,1,135,250,90
1090325365,0.07,0.21,1,135,250,90
1093521617,0.64,0.57,1,135,250,90
1099459312,0.100,0.68,1,135,250,90
1103137969,0.687,0.158,2,67,250,90
1107268393,0.172,0.72,1,135,250,90
1107588901,0.00,0.14,1,135,250,90
1110940697,0.277,0.115,1,135,250,90
1113518669,0.781,0.180,2,67,250,90
1116545106,0.637,0.162,1,135,250,90
1120049829,0.489,0.144,2,67,250,90
1123135043,1.08,0.205,1,135,250,90
1127278698,0.334,0.118,1,135,250,90
1127838052,0.14,0.28,1,135,250,90
1131885142,0.482,0.144,1,135,250,90
1135612072,0.504,0.133,2,67,250,90
1142253126,0.669,0.169,1,135,250,90
1142502833,0.25,0.28,1,135,250,90
1145299821,0.309,0.111,2,67,250,90
1145634816,0.32,0.28,1,135,250,90
1149465956,0.676,0.162,2,67,250,90
1150018408,0.122,0.64,1,135,250,90
1152262896,0.828,0.187,2,67,250,90
1154728618,0.86,0.57,1,135,250,90
1155009891,0.111,0.72,1,135,250,90
1164737438,0.802,0.187,1,135,250,90
1165018393,0.14,0.28,1,135,250,90
1165353631,0.424,0.136,2,67,250,90
1169043350,0.799,0.183,2,67,250,90
1171572679,0.673,0.162,1,135,250,90
1174393346,0.216,0.86,2,67,250,90
1177818463,0.180,0.86,1,135,250,90
1181259992,0.565,0.147,2,67,250,90
1181572517,0.00,0.14,1,135,250,90
1185325420,0.435,0.144,1,135,250,90
1189072427,0.835,0.187,2,67,250,90
1189362159,0.234,0.97,1,135,250,90
1193443235,0.68,0.57,2,67,250,90
1197494213,0.370,0.129,2,67,250,90
1200068247,0.982,0.198,2,67,250,90
1206599865,0.162,0.68,1,135,250,90
1210700318,0.43,0.36,2,67,250,90
1211003092,0.586,0.158,2,67,250,90
1218490499,0.903,0.183,1,135,250,90
1225318383,0.21,0.28,1,135,250,90
1229112539,0.763,0.165,2,67,250,90
1232506065,0.219,0.100,1,135,250,90
1235315363,0.14,0.28,1,135,250,90
1239135018,0.586,0.158,2,67,250,90
1244393651,0.151,0.86,1,135,250,90
1251556802,0.140,0.79,1,135,250,90
1258506102,0.50,0.43,1,135,250,90
1258768727,0.730,0.176,2,67,250,90
1261857259,0.946,0.201,1,135,250,90
1262181670,0.57,0.46,1,135,250,90
1265315476,0.320,0.118,1,135,250,90
1267806802,0.118,0.72,1,135,250,90
1269997093,0.14,0.28,1,135,250,90
1270315414,0.712,0.180,1,135,250,90
