time,_Eihop,_P0,hops,d,_R,_Nb
33254123,0.133,0.64,1,135,250,90
38644470,0.176,0.72,1,135,250,90
46168963,0.10,0.18,2,67,250,90
49083708,0.36,0.32,1,135,250,90
49291546,0.208,0.79,1,135,250,90
52596788,0.61,0.43,1,135,250,90
63004771,0.79,0.46,1,135,250,90
65505075,0.525,0.126,1,135,250,90
72175249,0.712,0.144,2,67,250,90
72440477,0.61,0.43,1,135,250,90
76338927,0.57,0.39,1,135,250,90
83478991,0.104,0.57,1,135,250,90
83837899,0.583,0.129,2,67,250,90
86322338,0.183,0.75,1,135,250,90
89265789,0.255,0.82,1,135,250,90
92390715,0.43,0.36,1,135,250,90
103215031,0.226,0.82,2,67,250,90
103456086,0.385,0.108,1,135,250,90
103619100,0.18,0.25,1,135,250,90
112427510,0.10,0.18,1,135,250,90
116393515,0.03,0.10,1,135,250,90
122177490,0.666,0.140,2,67,250,90
125714231,0.651,0.136,1,135,250,90
126127488,0.25,0.25,1,135,250,90
129684734,0.378,0.108,1,135,250,90
139261577,0.669,0.144,1,135,250,90
139883891,0.385,0.108,1,135,250,90
146345318,0.223,0.82,2,67,250,90
148842662,0.342,0.104,1,135,250,90
151387986,0.43,0.36,1,135,250,90
155332378,0.536,0.129,1,135,250,90
156976986,0.18,0.25,1,135,250,90
162185836,0.32,0.32,1,135,250,90
170322545,0.493,0.122,1,135,250,90
175513039,0.39,0.28,2,67,250,90
178050585,0.108,0.57,1,135,250,90
184471922,0.21,0.25,1,135,250,90
190305433,0.18,0.25,1,135,250,90
190494001,0.64,0.43,2,67,250,90
196764415,0.10,0.18,1,135,250,90
197018542,0.363,0.104,2,67,250,90
208636431,0.21,0.25,2,67,250,90
208830737,0.32,0.32,2,67,250,90
212627907,0.03,0.10,2,67,250,90
216140389,0.604,0.133,1,135,250,90
218640451,0.367,0.104,1,135,250,90
221557299,0.61,0.43,1,135,250,90
227182725,0.43,0.32,1,135,250,90
230705787,0.295,0.93,2,67,250,90
234708750,0.82,0.50,1,135,250,90
234884824,0.352,0.104,2,67,250,90
235081167,0.270,0.90,1,135,250,90
235361965,0.86,0.50,2,67,250,90
235518254,0.32,0.32,1,135,250,90
238246097,0.133,0.64,1,135,250,90
242440151,0.190,0.75,2,67,250,90
245516396,0.10,0.18,1,135,250,90
250153116,0.100,0.54,2,67,250,90
256575560,0.50,0.39,1,135,250,90
256759891,0.190,0.75,1,135,250,90
263222965,0.226,0.82,2,67,250,90
270122307,0.10,0.18,1,135,250,90
273255776,0.302,0.97,1,135,250,90
273471797,0.169,0.68,1,135,250,90
275144913,0.457,0.115,1,135,250,90
276765256,0.03,0.10,1,135,250,90
284268668,0.86,0.50,2,67,250,90
287393968,0.622,0.136,2,67,250,90
290293102,0.478,0.122,1,135,250,90
295932991,0.666,0.144,1,135,250,90
301409550,0.50,0.39,1,135,250,90
307394787,0.75,0.46,1,135,250,90
308002870,0.03,0.10,1,135,250,90
313458618,0.61,0.43,2,67,250,90
313850320,0.108,0.57,1,135,250,90
316765840,0.03,0.10,1,135,250,90
321777271,0.10,0.18,1,135,250,90
324947732,0.428,0.115,2,67,250,90
328225953,0.108,0.57,1,135,250,90
336575249,0.54,0.39,2,67,250,90
336759928,0.536,0.129,1,135,250,90
338675965,0.169,0.68,1,135,250,90
339893594,0.633,0.136,2,67,250,90
342011869,0.18,0.25,1,135,250,90
354268798,0.572,0.126,2,67,250,90
354518753,0.540,0.129,1,135,250,90
354713378,0.324,0.97,1,135,250,90
360728007,0.622,0.136,2,67,250,90
364958914,0.82,0.50,1,135,250,90
369075599,0.104,0.57,1,135,250,90
371978452,0.32,0.32,1,135,250,90
375333761,0.514,0.122,2,67,250,90
375549834,0.378,0.108,1,135,250,90
379318144,0.10,0.18,1,135,250,90
382224405,0.144,0.64,2,67,250,90
382619477,0.518,0.126,2,67,250,90
387818132,0.730,0.147,2,67,250,90
388009837,0.342,0.97,1,135,250,90
392815824,0.64,0.43,2,67,250,90
393003172,0.352,0.97,1,135,250,90
393275803,0.64,0.43,1,135,250,90
400950430,0.435,0.115,2,67,250,90
407209025,0.198,0.79,1,135,250,90
411362375,0.259,0.90,2,67,250,90
411565630,0.576,0.129,1,135,250,90
418450561,0.154,0.64,1,135,250,90
421990051,0.79,0.46,2,67,250,90
422174825,0.453,0.115,1,135,250,90
422799822,0.536,0.129,2,67,250,90
425769914,0.612,0.133,1,135,250,90
433869610,0.507,0.126,1,135,250,90
434081012,0.133,0.64,1,135,250,90
438081940,0.108,0.57,1,135,250,90
445533428,0.579,0.133,1,135,250,90
449908731,0.442,0.118,1,135,250,90
451565825,0.82,0.50,2,67,250,90
461760020,0.507,0.126,1,135,250,90
464485940,0.720,0.151,1,135,250,90
477611786,0.03,0.10,2,67,250,90
477800215,0.608,0.133,1,135,250,90
480166443,0.579,0.133,2,67,250,90
480315310,0.342,0.97,1,135,250,90
486990581,0.414,0.111,1,135,250,90
490945072,0.104,0.57,1,135,250,90
491134797,0.03,0.10,1,135,250,90
494487394,0.72,0.43,1,135,250,90
497841093,0.18,0.25,1,135,250,90
498455830,0.288,0.90,2,67,250,90
499911021,0.417,0.111,1,135,250,90
505952700,0.651,0.136,1,135,250,90
507822877,0.396,0.104,2,67,250,90
511815403,0.352,0.100,2,67,250,90
514528126,0.324,0.97,1,135,250,90
518860658,0.190,0.75,1,135,250,90
522818757,0.64,0.43,1,135,250,90
526988907,0.734,0.151,2,67,250,90
528870827,0.223,0.82,1,135,250,90
534286839,0.561,0.129,2,67,250,90
538059997,0.147,0.64,1,135,250,90
538221659,0.169,0.68,2,67,250,90
542616301,0.03,0.10,1,135,250,90
545746696,0.622,0.136,1,135,250,90
548662785,0.187,0.75,1,135,250,90
549487225,0.622,0.136,2,67,250,90
552621147,0.61,0.43,1,135,250,90
559070760,0.547,0.126,2,67,250,90
561570984,0.14,0.18,1,135,250,90
561831092,0.604,0.133,2,67,250,90
561972351,0.07,0.14,1,135,250,90
573238143,0.86,0.50,2,67,250,90
573674903,0.756,0.151,1,135,250,90
579958933,0.734,0.147,1,135,250,90
580150776,0.104,0.54,1,135,250,90
584911770,0.136,0.61,2,67,250,90
590948986,0.241,0.86,1,135,250,90
591393713,0.334,0.100,1,135,250,90
594528095,0.313,0.93,1,135,250,90
598031186,0.14,0.18,2,67,250,90
600965801,0.705,0.147,1,135,250,90
604113240,0.262,0.90,1,135,250,90
608666341,0.176,0.72,1,135,250,90
615331001,0.511,0.126,1,135,250,90
618481197,0.165,0.72,1,135,250,90
623666598,0.187,0.75,1,135,250,90
628666843,0.187,0.75,1,135,250,90
635558941,0.597,0.136,1,135,250,90
639491152,0.162,0.72,2,67,250,90
643036301,0.518,0.126,2,67,250,90
648869652,0.64,0.43,1,135,250,90
652619846,0.162,0.72,1,135,250,90
660736844,0.03,0.10,2,67,250,90
660933608,0.129,0.61,1,135,250,90
665951019,0.748,0.151,2,67,250,90
666143409,0.126,0.61,1,135,250,90
666431853,0.36,0.32,2,67,250,90
672618205,0.234,0.79,1,135,250,90
675349195,0.86,0.46,2,67,250,90
675519235,0.446,0.118,1,135,250,90
678451475,0.86,0.50,1,135,250,90
684076908,0.277,0.90,2,67,250,90
684275380,0.21,0.25,1,135,250,90
688245920,0.561,0.129,2,67,250,90
688510029,0.64,0.43,1,135,250,90
696790171,0.298,0.97,2,67,250,90
700955777,0.255,0.86,1,135,250,90
701416464,0.223,0.82,1,135,250,90
705794087,0.90,0.46,1,135,250,90
708284066,0.43,0.36,1,135,250,90
713247581,0.86,0.50,2,67,250,90
713447324,0.32,0.32,1,135,250,90
718877169,0.194,0.75,1,135,250,90
724728690,0.79,0.46,2,67,250,90
729115158,0.475,0.118,1,135,250,90
730954660,0.669,0.144,1,135,250,90
732637328,0.61,0.43,1,135,250,90
738665435,0.10,0.18,2,67,250,90
745369385,0.03,0.10,1,135,250,90
750339917,0.536,0.129,1,135,250,90
755387063,0.543,0.129,1,135,250,90
757840115,0.82,0.50,1,135,250,90
766375569,0.712,0.147,2,67,250,90
766619726,0.392,0.111,1,135,250,90
767631986,0.50,0.36,1,135,250,90
774956090,0.525,0.126,2,67,250,90
777450497,0.169,0.72,1,135,250,90
777831600,0.64,0.43,1,135,250,90
786808587,0.10,0.18,1,135,250,90
790770896,0.64,0.43,2,67,250,90
797001950,0.82,0.50,2,67,250,90
799706087,0.259,0.86,1,135,250,90
799931844,0.61,0.43,1,135,250,90
803668795,0.255,0.86,2,67,250,90
807666450,0.367,0.104,2,67,250,90
810559851,0.597,0.136,1,135,250,90
814510202,0.363,0.100,1,135,250,90
815134778,0.468,0.118,1,135,250,90
819708630,0.453,0.115,2,67,250,90
820166473,0.356,0.104,1,135,250,90
824551164,0.349,0.104,1,135,250,90
830979043,0.669,0.144,1,135,250,90
835153193,0.10,0.18,2,67,250,90
844333851,0.367,0.104,1,135,250,90
844759935,0.03,0.10,1,135,250,90
848462613,0.104,0.57,1,135,250,90
860159118,0.25,0.25,2,67,250,90
863877839,0.666,0.144,1,135,250,90
864103797,0.489,0.122,2,67,250,90
864353962,0.604,0.136,1,135,250,90
866796953,0.82,0.50,1,135,250,90
872630748,0.529,0.118,2,67,250,90
879536868,0.03,0.10,1,135,250,90
885756269,0.97,0.50,2,67,250,90
886003129,0.734,0.147,1,135,250,90
889714737,0.03,0.10,1,135,250,90
889971879,0.392,0.111,1,135,250,90
890190119,0.10,0.18,1,135,250,90
892481692,0.367,0.104,2,67,250,90
895962401,0.406,0.111,1,135,250,90
898700225,0.50,0.39,1,135,250,90
902423663,0.82,0.50,1,135,250,90
902634723,0.32,0.32,1,135,250,90
907216491,0.226,0.82,2,67,250,90
