time,_Eihop,_P0,hops,d,_R,_Nb
32987380,0.216,0.100,1,135,250,90
37668190,0.615,0.165,2,67,250,90
45200056,0.43,0.43,1,135,250,90
57129592,0.514,0.151,2,67,250,90
60848502,0.190,0.90,1,135,250,90
61135201,0.93,0.64,2,67,250,90
67667489,0.129,0.72,2,67,250,90
68017362,0.327,0.118,1,135,250,90
68291271,0.03,0.14,1,135,250,90
71785842,0.345,0.122,2,67,250,90
72095385,0.360,0.129,2,67,250,90
74856168,1.54,0.212,1,135,250,90
77668624,0.237,0.93,2,67,250,90
81169424,0.226,0.90,1,135,250,90
81439088,0.03,0.14,1,135,250,90
81728597,0.464,0.136,2,67,250,90
85535966,0.306,0.111,1,135,250,90
87981036,0.954,0.201,2,67,250,90
88322610,0.248,0.100,2,67,250,90
88610922,0.309,0.111,1,135,250,90
92032505,0.277,0.100,2,67,250,90
96106008,0.198,0.79,1,135,250,90
96431710,0.32,0.36,2,67,250,90
100247209,0.230,0.97,1,135,250,90
103918475,0.108,0.72,2,67,250,90
107669243,0.169,0.75,1,135,250,90
111105976,0.237,0.97,2,67,250,90
111416249,0.439,0.129,1,135,250,90
114230748,0.86,0.57,2,67,250,90
118301698,0.414,0.133,1,135,250,90
120793482,0.216,0.100,2,67,250,90
121166522,0.619,0.154,1,135,250,90
121463132,0.28,0.28,1,135,250,90
124035652,0.201,0.82,2,67,250,90
124532409,0.291,0.115,2,67,250,90
127668765,0.262,0.108,1,135,250,90
127970219,0.298,0.108,1,135,250,90
128314078,0.885,0.190,2,67,250,90
132369421,0.36,0.43,1,135,250,90
136105804,0.108,0.72,2,67,250,90
136423375,0.158,0.86,2,67,250,90
139855933,0.489,0.140,1,135,250,90
142668167,0.36,0.32,1,135,250,90
146418196,0.68,0.57,1,135,250,90
149230628,0.799,0.176,2,67,250,90
152082641,0.223,0.100,2,67,250,90
155575218,0.14,0.25,2,67,250,90
158605998,0.835,0.180,1,135,250,90
162095252,0.36,0.43,2,67,250,90
166113274,0.50,0.43,1,135,250,90
166407650,0.133,0.72,1,135,250,90
166782857,0.475,0.140,2,67,250,90
170223158,0.176,0.82,1,135,250,90
173332611,0.982,0.198,2,67,250,90
175822719,0.03,0.14,1,135,250,90
178300173,0.604,0.147,2,67,250,90
180551308,0.36,0.43,1,135,250,90
180814087,0.810,0.187,2,67,250,90
181166090,0.03,0.14,2,67,250,90
188299573,0.226,0.90,2,67,250,90
192379418,0.162,0.79,1,135,250,90
195480618,0.07,0.18,2,67,250,90
197769739,0.25,0.28,1,135,250,90
197985825,0.14,0.28,1,135,250,90
200480723,0.525,0.154,2,67,250,90
203293314,0.522,0.140,2,67,250,90
203673574,0.554,0.147,1,135,250,90
206105513,0.28,0.32,2,67,250,90
216169412,0.468,0.136,1,135,250,90
218605942,0.03,0.14,1,135,250,90
221825541,0.396,0.126,2,67,250,90
222088252,0.219,0.100,2,67,250,90
222361085,0.262,0.108,1,135,250,90
222681661,0.64,0.54,2,67,250,90
228950502,0.223,0.90,1,135,250,90
231730922,0.201,0.82,1,135,250,90
