time,_Eihop,_P0,hops,d,_R,_Nb
58046337,0.61,0.14,1,135,250,90
80939355,0.100,0.21,1,135,250,90
151078328,0.50,0.14,1,135,250,90
207666150,0.50,0.14,1,135,250,90
210690566,0.14,0.07,1,135,250,90
232666181,0.32,0.10,1,135,250,90
355837957,0.57,0.14,1,135,250,90
376759894,0.32,0.10,1,135,250,90
426631843,0.32,0.10,1,135,250,90
441897462,0.50,0.14,1,135,250,90
452159210,0.28,0.10,1,135,250,90
481634836,0.54,0.14,1,135,250,90
494799939,0.54,0.14,1,135,250,90
578359539,0.82,0.18,1,135,250,90
631917135,0.28,0.10,1,135,250,90
679550070,0.82,0.18,1,135,250,90
701923999,0.14,0.07,1,135,250,90
708893783,0.50,0.14,1,135,250,90
772189689,0.28,0.10,1,135,250,90
804038127,0.82,0.18,1,135,250,90
818116261,0.32,0.10,1,135,250,90
876284400,0.50,0.14,1,135,250,90
933656317,0.10,0.07,1,135,250,90
969709991,0.54,0.14,1,135,250,90
1009190551,0.75,0.18,1,135,250,90
1015897492,0.25,0.10,1,135,250,90
1066297078,0.82,0.18,1,135,250,90
1099464013,0.03,0.03,1,135,250,90
1124463088,0.61,0.14,1,135,250,90
1127881860,0.03,0.03,1,135,250,90
1136572410,0.03,0.03,1,135,250,90
1203156448,0.54,0.14,1,135,250,90
1262503160,0.03,0.03,1,135,250,90
1320928773,0.57,0.14,1,135,250,90
1363829927,0.10,0.07,1,135,250,90
1383174997,0.75,0.18,1,135,250,90
1387384898,0.82,0.18,1,135,250,90
1391065647,0.57,0.14,1,135,250,90
1411859537,0.54,0.14,1,135,250,90
1465284425,0.57,0.14,1,135,250,90
1502265688,0.32,0.10,1,135,250,90
1545031226,0.03,0.03,1,135,250,90
1793475587,0.57,0.14,1,135,250,90
1796500195,0.28,0.10,1,135,250,90
1847956271,0.57,0.14,1,135,250,90
1876772528,0.03,0.03,1,135,250,90
1881640788,0.86,0.18,1,135,250,90
1929803742,0.54,0.14,1,135,250,90
1935593783,0.86,0.18,1,135,250,90
2003362406,0.14,0.07,1,135,250,90
2023234537,0.82,0.18,1,135,250,90
2071663139,0.03,0.03,1,135,250,90
2090212993,0.82,0.18,1,135,250,90
2210491253,0.86,0.18,1,135,250,90
2280366227,0.14,0.07,1,135,250,90
2296947346,0.54,0.14,1,135,250,90
2303921834,0.14,0.07,1,135,250,90
2310631852,0.82,0.18,1,135,250,90
2350506822,0.50,0.14,1,135,250,90
2401828208,0.32,0.10,1,135,250,90
2406565602,0.79,0.18,1,135,250,90
2431171830,0.03,0.03,1,135,250,90
2460647708,0.10,0.07,1,135,250,90
2558815433,0.03,0.03,1,135,250,90
2579869204,0.14,0.07,1,135,250,90
2647772499,0.50,0.14,1,135,250,90
2702378092,0.86,0.18,1,135,250,90
2715541110,0.82,0.18,1,135,250,90
2751069367,0.10,0.07,1,135,250,90
2786335092,0.54,0.14,1,135,250,90
2841213047,0.75,0.18,1,135,250,90
2881213047,0.32,0.10,1,135,250,90
2928721810,0.86,0.18,1,135,250,90
2983330112,0.14,0.07,1,135,250,90
3002281412,0.82,0.18,1,135,250,90
3036625164,0.25,0.10,1,135,250,90
3089916051,0.14,0.07,1,135,250,90
3100710023,0.14,0.07,1,135,250,90
3140846892,0.25,0.10,1,135,250,90
3230328072,0.36,0.10,1,135,250,90
3243353711,0.03,0.03,1,135,250,90
3294413128,0.14,0.07,1,135,250,90
3536675028,0.57,0.14,1,135,250,90
3590362432,0.03,0.03,1,135,250,90
3637078164,0.32,0.10,1,135,250,90
3664845685,0.86,0.18,1,135,250,90
3731694379,0.10,0.07,1,135,250,90
3799726505,0.57,0.14,1,135,250,90
3827756878,0.10,0.07,1,135,250,90
3835909514,0.36,0.10,1,135,250,90
3878416178,0.25,0.10,1,135,250,90
3937500003,0.54,0.14,1,135,250,90
4088306802,0.86,0.18,1,135,250,90
4117515828,0.54,0.14,1,135,250,90
4201081344,0.14,0.07,1,135,250,90
4242006915,0.18,0.07,1,135,250,90
4338069378,0.10,0.07,1,135,250,90
4363596880,0.28,0.10,1,135,250,90
4384124993,0.28,0.10,1,135,250,90
4394650618,0.14,0.07,1,135,250,90
4403335034,0.57,0.14,1,135,250,90
4418471763,0.03,0.03,1,135,250,90
4431234542,0.32,0.10,1,135,250,90
4440447381,0.03,0.03,1,135,250,90
4490713016,0.54,0.14,1,135,250,90
4535190551,0.18,0.07,1,135,250,90
4548484412,0.86,0.18,1,135,250,90
4598483888,0.14,0.07,1,135,250,90
4611775557,0.03,0.03,1,135,250,90
4668228646,0.54,0.14,1,135,250,90
4718234535,0.28,0.10,1,135,250,90
4768634861,0.50,0.14,1,135,250,90
4809163086,0.82,0.18,1,135,250,90
4840881933,0.03,0.03,1,135,250,90
4879959962,0.36,0.10,1,135,250,90
4901806773,0.54,0.14,1,135,250,90
4911940558,0.14,0.07,1,135,250,90
4915884891,0.50,0.14,1,135,250,90
4947600595,0.82,0.18,1,135,250,90
4992475591,0.03,0.03,1,135,250,90
5005503128,0.03,0.03,1,135,250,90
5038663094,0.14,0.07,1,135,250,90
5057081369,0.36,0.10,1,135,250,90
5098009927,0.14,0.07,1,135,250,90
5147359411,0.57,0.14,1,135,250,90
5165381866,0.79,0.18,1,135,250,90
5192228707,0.50,0.14,1,135,250,90
5206045871,0.50,0.14,1,135,250,90
5232628118,0.82,0.18,1,135,250,90
5262103646,0.25,0.10,1,135,250,90
5321322391,0.10,0.07,1,135,250,90
5410538087,0.18,0.07,1,135,250,90
5476338169,0.14,0.07,1,135,250,90
5479362466,0.18,0.07,1,135,250,90
5522259865,0.03,0.03,1,135,250,90
5557656439,0.72,0.18,1,135,250,90
5625562503,0.28,0.10,1,135,250,90
5632143678,0.54,0.14,1,135,250,90
5668065502,0.03,0.03,1,135,250,90
5721228670,0.14,0.07,1,135,250,90
5788734407,0.14,0.07,1,135,250,90
5805975679,0.28,0.10,1,135,250,90
5861374943,0.32,0.10,1,135,250,90
5922564310,0.14,0.07,1,135,250,90
5984541109,0.54,0.14,1,135,250,90
6008359408,0.28,0.10,1,135,250,90
6016518681,0.14,0.07,1,135,250,90
6026125064,0.28,0.10,1,135,250,90
6041256870,0.82,0.18,1,135,250,90
6120084960,0.28,0.10,1,135,250,90
6128111247,0.86,0.18,1,135,250,90
6223384891,0.10,0.07,1,135,250,90
6250359528,0.10,0.07,1,135,250,90
6260096804,0.03,0.03,1,135,250,90
6314049897,0.54,0.14,1,135,250,90
6416296910,0.14,0.07,1,135,250,90
6448009836,0.79,0.18,1,135,250,90
6457878082,0.28,0.10,1,135,250,90
6494725618,0.82,0.18,1,135,250,90
6502487468,0.54,0.14,1,135,250,90
6542095806,0.14,0.07,1,135,250,90
6554072397,0.32,0.10,1,135,250,90
6585916109,0.14,0.07,1,135,250,90
6619209974,0.14,0.07,1,135,250,90
6638025485,0.50,0.14,1,135,250,90
6668163096,0.50,0.14,1,135,250,90
6692509901,0.03,0.03,1,135,250,90
6710931644,0.36,0.10,1,135,250,90
6724218788,0.14,0.07,1,135,250,90
6805413116,0.32,0.10,1,135,250,90
6838046786,0.14,0.07,1,135,250,90
6852916177,0.03,0.03,1,135,250,90
6863837933,0.14,0.07,1,135,250,90
6891869303,0.36,0.10,1,135,250,90
6934112436,0.14,0.07,1,135,250,90
6943581361,0.86,0.18,1,135,250,90
6959112334,0.10,0.07,1,135,250,90
7034253057,0.79,0.18,1,135,250,90
7041093814,0.14,0.07,1,135,250,90
7075175019,0.28,0.10,1,135,250,90
7097678693,0.75,0.18,1,135,250,90
7207424842,0.14,0.07,1,135,250,90
7243744234,0.14,0.07,1,135,250,90
7306384923,0.82,0.18,1,135,250,90
7308881853,0.03,0.03,1,135,250,90
7420869176,0.54,0.14,1,135,250,90
7478375009,0.86,0.18,1,135,250,90
7507322427,0.25,0.10,1,135,250,90
7525875003,0.82,0.18,1,135,250,90
7553772474,0.54,0.14,1,135,250,90
7564038124,0.25,0.10,1,135,250,90
7628916116,0.82,0.18,1,135,250,90
7702210012,0.79,0.18,1,135,250,90
7759846790,0.82,0.18,1,135,250,90
7763924996,0.28,0.10,1,135,250,90
