time,_Eihop,_P0,hops,d,_R,_Nb
73746029,0.57,0.14,1,135,250,90
88879900,0.28,0.10,1,135,250,90
159811814,0.14,0.07,1,135,250,90
208364416,0.82,0.18,1,135,250,90
221661232,0.14,0.07,1,135,250,90
231261795,0.57,0.14,1,135,250,90
257583187,0.50,0.14,1,135,250,90
292980482,0.14,0.07,1,135,250,90
317980505,0.86,0.18,1,135,250,90
321929910,0.100,0.21,1,135,250,90
471421260,0.79,0.18,1,135,250,90
477733715,0.57,0.14,1,135,250,90
507999338,0.32,0.10,1,135,250,90
510894860,0.25,0.10,1,135,250,90
576036278,0.25,0.10,1,135,250,90
717233726,0.54,0.14,1,135,250,90
736843034,0.50,0.14,1,135,250,90
801054941,0.79,0.18,1,135,250,90
826324305,0.10,0.07,1,135,250,90
844879933,0.57,0.14,1,135,250,90
847114342,0.54,0.14,1,135,250,90
885539311,0.03,0.03,1,135,250,90
919223802,0.14,0.07,1,135,250,90
943836163,0.14,0.07,1,135,250,90
968311744,0.86,0.18,1,135,250,90
971202346,0.50,0.14,1,135,250,90
997520646,0.03,0.03,1,135,250,90
1090030554,0.86,0.18,1,135,250,90
1153461158,0.57,0.14,1,135,250,90
1185301955,0.32,0.10,1,135,250,90
1209124309,0.03,0.03,1,135,250,90
1281499371,0.32,0.10,1,135,250,90
1306898681,0.10,0.07,1,135,250,90
1342030620,0.50,0.14,1,135,250,90
1356504591,0.25,0.10,1,135,250,90
1365980573,0.28,0.10,1,135,250,90
1422567608,0.14,0.07,1,135,250,90
1423089950,0.50,0.14,1,135,250,90
1456514935,0.75,0.18,1,135,250,90
1466124344,0.03,0.03,1,135,250,90
1497833142,0.18,0.07,1,135,250,90
1518233679,0.57,0.14,1,135,250,90
1652980513,0.18,0.07,1,135,250,90
1706543017,0.03,0.03,1,135,250,90
1709567427,0.14,0.07,1,135,250,90
1752202405,0.86,0.18,1,135,250,90
1764964917,0.03,0.03,1,135,250,90
1800364384,0.79,0.18,1,135,250,90
1821155623,0.79,0.18,1,135,250,90
1843656226,0.50,0.14,1,135,250,90
1888530528,0.03,0.03,1,135,250,90
1907483656,0.32,0.10,1,135,250,90
1923796186,0.54,0.14,1,135,250,90
1942355567,0.14,0.07,1,135,250,90
1971433668,0.14,0.07,1,135,250,90
2020647401,0.61,0.14,1,135,250,90
2064866381,0.36,0.10,1,135,250,90
2117239491,0.79,0.18,1,135,250,90
2133820483,0.28,0.10,1,135,250,90
2199086127,0.25,0.10,1,135,250,90
2234617444,0.50,0.14,1,135,250,90
2245802043,0.03,0.03,1,135,250,90
2278046274,0.57,0.14,1,135,250,90
2316598892,0.54,0.14,1,135,250,90
2322655583,0.10,0.07,1,135,250,90
2349233709,0.82,0.18,1,135,250,90
2383973860,0.36,0.10,1,135,250,90
2396739444,0.54,0.14,1,135,250,90
2442796117,0.32,0.10,1,135,250,90
2454242348,0.03,0.03,1,135,250,90
2537543075,0.18,0.07,1,135,250,90
2687952467,0.18,0.07,1,135,250,90
2745983716,0.28,0.10,1,135,250,90
2756117439,0.10,0.07,1,135,250,90
2763882970,0.14,0.07,1,135,250,90
2766906414,0.82,0.18,1,135,250,90
2790328159,0.61,0.14,1,135,250,90
2807171246,0.36,0.10,1,135,250,90
2832836158,0.28,0.10,1,135,250,90
2870074256,0.82,0.18,1,135,250,90
2895996139,0.86,0.18,1,135,250,90
2997058699,0.50,0.14,1,135,250,90
3012195564,0.54,0.14,1,135,250,90
3030351722,0.03,0.03,1,135,250,90
3059039250,0.28,0.10,1,135,250,90
3117864363,0.61,0.14,1,135,250,90
