time,_Eihop,_P0,hops,d,_R,_Nb
43708181,0.100,0.21,1,135,250,90
75945573,0.57,0.14,1,135,250,90
235695687,0.50,0.14,1,135,250,90
301364960,0.21,0.10,1,135,250,90
365185777,0.28,0.10,1,135,250,90
417164536,0.32,0.10,1,135,250,90
435717172,0.79,0.18,1,135,250,90
463351943,0.25,0.10,1,135,250,90
496907577,0.18,0.07,1,135,250,90
497302082,0.03,0.03,1,135,250,90
524146028,0.03,0.03,1,135,250,90
661789609,0.36,0.10,1,135,250,90
732982939,0.28,0.10,1,135,250,90
825623498,0.32,0.10,1,135,250,90
838649807,0.79,0.18,1,135,250,90
849313817,0.03,0.03,1,135,250,90
884973982,0.03,0.03,1,135,250,90
906552141,0.03,0.03,1,135,250,90
958008226,0.36,0.10,1,135,250,90
965376228,0.14,0.07,1,135,250,90
976036483,0.14,0.07,1,135,250,90
1003270861,0.36,0.10,1,135,250,90
1018539475,0.10,0.07,1,135,250,90
1021430070,0.82,0.18,1,135,250,90
1161842311,0.36,0.10,1,135,250,90
1187630433,0.03,0.03,1,135,250,90
1244083392,0.28,0.10,1,135,250,90
1452000319,0.82,0.18,1,135,250,90
1517005233,0.54,0.14,1,135,250,90
1520953380,0.18,0.07,1,135,250,90
1573067758,0.28,0.10,1,135,250,90
1661364639,0.86,0.18,1,135,250,90
1699001258,0.50,0.14,1,135,250,90
1712029737,0.86,0.18,1,135,250,90
1788352034,0.86,0.18,1,135,250,90
1889279336,0.82,0.18,1,135,250,90
1939420299,0.82,0.18,1,135,250,90
1946258226,0.14,0.07,1,135,250,90
1973498426,0.03,0.03,1,135,250,90
1987055131,0.32,0.10,1,135,250,90
2037586351,0.14,0.07,1,135,250,90
2050083519,0.03,0.03,1,135,250,90
2060219048,0.03,0.03,1,135,250,90
2084560849,0.54,0.14,1,135,250,90
2126013940,0.03,0.03,1,135,250,90
2322614773,0.86,0.18,1,135,250,90
2387224135,0.57,0.14,1,135,250,90
2434070626,0.75,0.18,1,135,250,90
2553295333,0.32,0.10,1,135,250,90
2566317918,0.54,0.14,1,135,250,90
2597505257,0.10,0.07,1,135,250,90
2813711341,0.86,0.18,1,135,250,90
2823717171,0.14,0.07,1,135,250,90
2898985695,0.32,0.10,1,135,250,90
2933461319,0.61,0.14,1,135,250,90
2961227006,0.79,0.18,1,135,250,90
2976623279,0.32,0.10,1,135,250,90
3053208509,0.14,0.07,1,135,250,90
3086242629,0.32,0.10,1,135,250,90
3115192696,0.54,0.14,1,135,250,90
3170852027,0.32,0.10,1,135,250,90
3183091106,0.86,0.18,1,135,250,90
3201778498,0.79,0.18,1,135,250,90
3279942757,0.86,0.18,1,135,250,90
3300601908,0.79,0.18,1,135,250,90
3517992630,0.61,0.14,1,135,250,90
3521810809,0.14,0.07,1,135,250,90
3521943045,0.32,0.10,1,135,250,90
3608001327,0.28,0.10,1,135,250,90
3628661449,0.10,0.07,1,135,250,90
3757492591,0.36,0.10,1,135,250,90
3895398820,0.14,0.07,1,135,250,90
3903427103,0.14,0.07,1,135,250,90
3915005197,0.82,0.18,1,135,250,90
3947373461,0.25,0.10,1,135,250,90
3965930003,0.86,0.18,1,135,250,90
3988562852,0.36,0.10,1,135,250,90
3995539412,0.03,0.03,1,135,250,90
4018961311,0.82,0.18,1,135,250,90
4102786702,0.10,0.07,1,135,250,90
4128313893,0.36,0.10,1,135,250,90
4141345088,0.32,0.10,1,135,250,90
4194766989,0.10,0.07,1,135,250,90
4214114763,0.75,0.18,1,135,250,90
4286357721,0.57,0.14,1,135,250,90
4300438620,0.57,0.14,1,135,250,90
4314911492,0.03,0.03,1,135,250,90
4673763939,0.03,0.03,1,135,250,90
4863123424,0.61,0.14,1,135,250,90
4874969885,0.79,0.18,1,135,250,90
4928391974,0.28,0.10,1,135,250,90
4947998462,0.14,0.07,1,135,250,90
4977739570,0.14,0.07,1,135,250,90
4999717029,0.32,0.10,1,135,250,90
5022351980,0.03,0.03,1,135,250,90
5103539475,0.79,0.18,1,135,250,90
5116435988,0.36,0.10,1,135,250,90
5245923134,0.28,0.10,1,135,250,90
5300273842,0.14,0.07,1,135,250,90
5360804948,0.03,0.03,1,135,250,90
5388435809,0.50,0.14,1,135,250,90
5419359473,0.32,0.10,1,135,250,90
5452389086,0.18,0.07,1,135,250,90
5485555091,0.28,0.10,1,135,250,90
5584508955,0.03,0.03,1,135,250,90
5657938890,0.10,0.07,1,135,250,90
5667805000,0.79,0.18,1,135,250,90
5757817765,0.57,0.14,1,135,250,90
5872961348,0.82,0.18,1,135,250,90
5895195600,0.03,0.03,1,135,250,90
5904145828,0.57,0.14,1,135,250,90
6050742532,0.10,0.07,1,135,250,90
6074164381,0.03,0.03,1,135,250,90
6169696336,0.32,0.10,1,135,250,90
6196418868,0.32,0.10,1,135,250,90
6335501502,0.50,0.14,1,135,250,90
6388008156,0.14,0.07,1,135,250,90
6435516913,0.79,0.18,1,135,250,90
6451302288,0.14,0.07,1,135,250,90
6486048195,0.50,0.14,1,135,250,90
6604873308,0.79,0.18,1,135,250,90
6624872295,0.86,0.18,1,135,250,90
6663826392,0.54,0.14,1,135,250,90
6680145820,0.79,0.18,1,135,250,90
6733045299,0.03,0.03,1,135,250,90
6770282508,0.32,0.10,1,135,250,90
6791864607,0.18,0.07,1,135,250,90
6858188892,0.03,0.03,1,135,250,90
6905036444,0.82,0.18,1,135,250,90
6925036445,0.79,0.18,1,135,250,90
6952273788,0.28,0.10,1,135,250,90
6963723953,0.46,0.14,1,135,250,90
7038333363,0.03,0.03,1,135,250,90
7071758193,0.36,0.10,1,135,250,90
7082286507,0.14,0.07,1,135,250,90
7121898879,0.50,0.14,1,135,250,90
7131505381,0.14,0.07,1,135,250,90
7204407386,0.14,0.07,1,135,250,90
7243226938,0.50,0.14,1,135,250,90
7262701549,0.36,0.10,1,135,250,90
7302310963,0.03,0.03,1,135,250,90
7307703266,0.28,0.10,1,135,250,90
7349552138,0.54,0.14,1,135,250,90
7358633286,0.10,0.07,1,135,250,90
7509829420,0.50,0.14,1,135,250,90
7525751350,0.82,0.18,1,135,250,90
7537727006,0.86,0.18,1,135,250,90
7620364603,0.14,0.07,1,135,250,90
7643661507,0.79,0.18,1,135,250,90
7654842174,0.61,0.14,1,135,250,90
7678133194,0.28,0.10,1,135,250,90
7719061063,0.28,0.10,1,135,250,90
7735248491,0.61,0.14,1,135,250,90
7755907615,0.75,0.18,1,135,250,90
7792489774,0.03,0.03,1,135,250,90
7804595153,0.86,0.18,1,135,250,90
7832226987,0.28,0.10,1,135,250,90
7858677294,0.79,0.18,1,135,250,90
7977904710,0.50,0.14,1,135,250,90
8044092209,0.82,0.18,1,135,250,90
8094758186,0.36,0.10,1,135,250,90
8108045293,0.28,0.10,1,135,250,90
8119101944,0.61,0.14,1,135,250,90
8158576545,0.14,0.07,1,135,250,90
8348989577,0.57,0.14,1,135,250,90
8381888907,0.03,0.03,1,135,250,90
8449130261,0.10,0.07,1,135,250,90
8484664443,0.61,0.14,1,135,250,90
8488083326,0.54,0.14,1,135,250,90
8607437760,0.82,0.18,1,135,250,90
8712312700,0.54,0.14,1,135,250,90
8732973954,0.86,0.18,1,135,250,90
8820092174,0.86,0.18,1,135,250,90
8830482001,0.14,0.07,1,135,250,90
8841670144,0.18,0.07,1,135,250,90
8873514048,0.32,0.10,1,135,250,90
8886935775,0.82,0.18,1,135,250,90
8953520819,0.46,0.14,1,135,250,90
8969579413,0.28,0.10,1,135,250,90
9068930100,0.14,0.07,1,135,250,90
9081170144,0.86,0.18,1,135,250,90
9084060809,0.28,0.10,1,135,250,90
9099982835,0.54,0.14,1,135,250,90
9255657571,0.57,0.14,1,135,250,90
9321587075,0.36,0.10,1,135,250,90
9358958321,0.82,0.18,1,135,250,90
9361195572,0.03,0.03,1,135,250,90
9371195658,0.14,0.07,1,135,250,90
