time,_Eihop,_P0,hops,d,_R,_Nb
35243881,0.10,0.18,2,67,250,90
35424512,0.424,0.111,1,135,250,90
46455830,0.766,0.154,2,67,250,90
46658961,0.662,0.140,1,135,250,90
54200520,0.43,0.36,1,135,250,90
54589211,0.338,0.100,2,67,250,90
54815124,0.104,0.57,2,67,250,90
55073777,0.190,0.72,1,135,250,90
59409109,0.03,0.10,1,135,250,90
62355200,0.259,0.90,2,67,250,90
65037249,0.478,0.118,2,67,250,90
70277319,0.511,0.122,1,135,250,90
77705236,0.54,0.39,1,135,250,90
77956019,0.43,0.36,2,67,250,90
78159440,0.158,0.68,1,135,250,90
78589597,0.03,0.10,1,135,250,90
84202228,0.219,0.82,2,67,250,90
91311235,0.223,0.82,2,67,250,90
102539611,0.54,0.39,2,67,250,90
102761792,0.176,0.72,1,135,250,90
106927861,0.61,0.43,1,135,250,90
119792841,0.129,0.61,2,67,250,90
127136807,0.378,0.108,2,67,250,90
131291331,0.162,0.72,2,67,250,90
131665933,0.252,0.86,1,135,250,90
131917813,0.46,0.36,2,67,250,90
139833420,0.579,0.126,1,135,250,90
149166359,0.352,0.104,1,135,250,90
155667558,0.122,0.61,1,135,250,90
155830972,0.07,0.18,1,135,250,90
159833088,0.594,0.136,2,67,250,90
160002073,0.32,0.25,1,135,250,90
163824279,0.115,0.54,1,135,250,90
163971607,0.378,0.108,2,67,250,90
164214819,0.212,0.79,1,135,250,90
168339659,0.25,0.25,1,135,250,90
168815639,0.342,0.97,1,135,250,90
174209755,0.18,0.25,1,135,250,90
180043539,0.712,0.147,1,135,250,90
188168841,0.590,0.129,2,67,250,90
191925046,0.39,0.32,1,135,250,90
195490246,0.151,0.68,2,67,250,90
195627048,0.576,0.126,2,67,250,90
204230527,0.108,0.54,1,135,250,90
204587640,0.46,0.39,1,135,250,90
216711973,0.295,0.93,2,67,250,90
223167843,0.100,0.54,1,135,250,90
225462316,0.10,0.18,1,135,250,90
225886777,0.147,0.64,1,135,250,90
228542753,0.255,0.86,1,135,250,90
237960160,0.716,0.144,1,135,250,90
250460853,0.331,0.100,1,135,250,90
253586046,0.658,0.144,1,135,250,90
253824358,0.453,0.115,1,135,250,90
254377190,0.133,0.64,1,135,250,90
259214034,0.500,0.122,2,67,250,90
259456439,0.583,0.129,1,135,250,90
263346623,0.57,0.39,1,135,250,90
263596916,0.39,0.32,1,135,250,90
269871235,0.327,0.100,1,135,250,90
277768751,0.46,0.36,1,135,250,90
280673487,0.201,0.75,1,135,250,90
287087816,0.363,0.100,1,135,250,90
287558498,0.190,0.75,2,67,250,90
287980387,0.82,0.50,1,135,250,90
290465262,0.61,0.43,1,135,250,90
294626573,0.86,0.50,2,67,250,90
294871104,0.118,0.57,1,135,250,90
298590686,0.10,0.18,1,135,250,90
302299180,0.388,0.108,1,135,250,90
