time,_Eihop,_P0,hops,d,_R,_Nb
53012426,0.100,0.21,1,135,250,90
100252851,0.86,0.18,1,135,250,90
114075016,0.82,0.18,1,135,250,90
215396307,0.79,0.18,1,135,250,90
233559390,0.36,0.10,1,135,250,90
276456259,0.32,0.10,1,135,250,90
322646415,0.14,0.07,1,135,250,90
357784193,0.28,0.10,1,135,250,90
375677665,0.57,0.14,1,135,250,90
397916123,0.86,0.18,1,135,250,90
487794199,0.03,0.03,1,135,250,90
573724410,0.32,0.10,1,135,250,90
575958644,0.03,0.03,1,135,250,90
614384840,0.14,0.07,1,135,250,90
643596909,0.82,0.18,1,135,250,90
682947378,0.50,0.14,1,135,250,90
733213037,0.18,0.07,1,135,250,90
750978629,0.36,0.10,1,135,250,90
779403648,0.03,0.03,1,135,250,90
834409136,0.50,0.14,1,135,250,90
850065296,0.25,0.10,1,135,250,90
902174078,0.03,0.03,1,135,250,90
941521432,0.03,0.03,1,135,250,90
1078115195,0.14,0.07,1,135,250,90
1106668817,0.03,0.03,1,135,250,90
1116275538,0.03,0.03,1,135,250,90
1133912070,0.36,0.10,1,135,250,90
1152728591,0.28,0.10,1,135,250,90
1185231765,0.82,0.18,1,135,250,90
1196416097,0.28,0.10,1,135,250,90
1249052695,0.36,0.10,1,135,250,90
1285768698,0.14,0.07,1,135,250,90
1437884870,0.82,0.18,1,135,250,90
1438284100,0.50,0.14,1,135,250,90
1507896375,0.32,0.10,1,135,250,90
1591056687,0.03,0.03,1,135,250,90
1609747389,0.82,0.18,1,135,250,90
1653962927,0.79,0.18,1,135,250,90
1685674796,0.57,0.14,1,135,250,90
1776208806,0.50,0.14,1,135,250,90
1803447392,0.28,0.10,1,135,250,90
1818315433,0.57,0.14,1,135,250,90
1827793805,0.28,0.10,1,135,250,90
1849900397,0.28,0.10,1,135,250,90
1870034034,0.18,0.07,1,135,250,90
1899379703,0.57,0.14,1,135,250,90
2157169269,0.54,0.14,1,135,250,90
2227962966,0.14,0.07,1,135,250,90
2299284347,0.28,0.10,1,135,250,90
2400215680,0.28,0.10,1,135,250,90
2419825517,0.82,0.18,1,135,250,90
2497987476,0.03,0.03,1,135,250,90
2565893508,0.57,0.14,1,135,250,90
2596159102,0.28,0.10,1,135,250,90
2701559886,0.25,0.10,1,135,250,90
2748541081,0.18,0.07,1,135,250,90
2757619212,0.14,0.07,1,135,250,90
2773809418,0.14,0.07,1,135,250,90
2780121922,0.54,0.14,1,135,250,90
2780384770,0.18,0.07,1,135,250,90
2808150432,0.28,0.10,1,135,250,90
2835916026,0.50,0.14,1,135,250,90
2872634770,0.32,0.10,1,135,250,90
2904872350,0.50,0.14,1,135,250,90
2943294224,0.32,0.10,1,135,250,90
2950666790,0.03,0.03,1,135,250,90
3019622350,0.14,0.07,1,135,250,90
3026200517,0.03,0.03,1,135,250,90
3051466143,0.03,0.03,1,135,250,90
3083575051,0.18,0.07,1,135,250,90
3110549727,0.10,0.07,1,135,250,90
3207534102,0.32,0.10,1,135,250,90
3268987247,0.82,0.18,1,135,250,90
3299122350,0.86,0.18,1,135,250,90
3342285987,0.32,0.10,1,135,250,90
3363470544,0.03,0.03,1,135,250,90
3431239086,0.86,0.18,1,135,250,90
3485059847,0.57,0.14,1,135,250,90
3495325055,0.79,0.18,1,135,250,90
3532825511,0.86,0.18,1,135,250,90
3601518718,0.57,0.14,1,135,250,90
3626650462,0.14,0.07,1,135,250,90
3723896181,0.32,0.10,1,135,250,90
3791931713,0.79,0.18,1,135,250,90
3923130779,0.79,0.18,1,135,250,90
3960634861,0.28,0.10,1,135,250,90
4010900395,0.32,0.10,1,135,250,90
4033668803,0.50,0.14,1,135,250,90
4067087932,0.28,0.10,1,135,250,90
4184599642,0.54,0.14,1,135,250,90
4225129734,0.32,0.10,1,135,250,90
4236184429,0.54,0.14,1,135,250,90
4265933146,0.75,0.18,1,135,250,90
4324746919,0.57,0.14,1,135,250,90
4356986483,0.25,0.10,1,135,250,90
4379228518,0.54,0.14,1,135,250,90
4441731763,0.86,0.18,1,135,250,90
4448572330,0.14,0.07,1,135,250,90
4618854070,0.03,0.03,1,135,250,90
4621752791,0.14,0.07,1,135,250,90
4682544262,0.18,0.07,1,135,250,90
4722552508,0.03,0.03,1,135,250,90
4782556704,0.57,0.14,1,135,250,90
4811903636,0.79,0.18,1,135,250,90
4832559428,0.79,0.18,1,135,250,90
5060216139,0.86,0.18,1,135,250,90
5120880678,0.57,0.14,1,135,250,90
5132197281,0.03,0.03,1,135,250,90
5196677684,0.36,0.10,1,135,250,90
5246940420,0.14,0.07,1,135,250,90
