time,_Eihop,_P0,hops,d,_R,_Nb
33392326,0.216,0.100,1,135,250,90
36510282,0.601,0.162,2,67,250,90
40002381,0.86,0.57,2,67,250,90
40139590,0.18,0.21,1,135,250,90
46198095,0.108,0.72,2,67,250,90
46484545,0.90,0.54,1,135,250,90
52133120,0.489,0.144,2,67,250,90
52406206,0.36,0.43,2,67,250,90
54954757,0.522,0.140,1,135,250,90
58079504,0.158,0.86,1,135,250,90
62760568,0.849,0.190,2,67,250,90
68368324,0.633,0.165,1,135,250,90
68625093,0.122,0.75,2,67,250,90
72447851,0.25,0.28,2,67,250,90
72727533,0.61,0.50,1,135,250,90
73046995,0.36,0.43,2,67,250,90
73439718,0.126,0.57,1,135,250,90
79666902,0.68,0.57,2,67,250,90
79945873,0.270,0.108,1,135,250,90
85260373,0.284,0.115,2,67,250,90
85578136,0.266,0.108,1,135,250,90
90573200,0.316,0.115,2,67,250,90
91111828,1.33,0.212,1,135,250,90
95885787,0.140,0.72,1,135,250,90
96156507,0.291,0.108,2,67,250,90
101197610,0.86,0.57,2,67,250,90
101430561,0.475,0.140,1,135,250,90
110573252,0.212,0.86,2,67,250,90
111187945,0.147,0.68,1,135,250,90
115260698,0.97,0.64,2,67,250,90
115539802,0.28,0.32,1,135,250,90
118383275,0.298,0.104,1,135,250,90
121109372,0.154,0.72,2,67,250,90
124323339,0.471,0.136,2,67,250,90
124618073,0.432,0.140,1,135,250,90
124852103,0.25,0.28,1,135,250,90
125156131,0.180,0.82,2,67,250,90
129370118,0.72,0.57,2,67,250,90
129562716,0.115,0.72,1,135,250,90
131829061,0.14,0.28,1,135,250,90
136197780,0.331,0.118,2,67,250,90
143402366,0.514,0.147,1,135,250,90
143617820,0.25,0.28,2,67,250,90
146510262,0.39,0.43,2,67,250,90
146781664,0.637,0.158,1,135,250,90
150314923,0.183,0.82,2,67,250,90
161510771,0.288,0.104,1,135,250,90
165261129,0.885,0.190,2,67,250,90
165555851,0.795,0.183,1,135,250,90
165868014,0.158,0.86,2,67,250,90
166524058,0.201,0.93,1,135,250,90
169635433,0.421,0.133,2,67,250,90
170165005,0.248,0.100,1,135,250,90
174930318,0.14,0.18,1,135,250,90
175242877,0.43,0.43,2,67,250,90
177760112,0.36,0.43,2,67,250,90
178055648,0.421,0.136,1,135,250,90
178343962,0.03,0.14,1,135,250,90
182047010,0.709,0.172,2,67,250,90
184635795,0.392,0.122,1,135,250,90
191133650,0.756,0.176,2,67,250,90
191446133,0.14,0.28,1,135,250,90
191711282,0.03,0.14,2,67,250,90
195885551,0.320,0.104,2,67,250,90
199963881,0.129,0.72,2,67,250,90
200227297,0.147,0.79,1,135,250,90
204642730,0.500,0.147,1,135,250,90
209635732,0.482,0.147,2,67,250,90
209914706,0.61,0.50,2,67,250,90
219937572,0.572,0.154,1,135,250,90
222757950,0.432,0.136,2,67,250,90
224995658,0.874,0.201,1,135,250,90
225164776,0.212,0.97,2,67,250,90
225852486,0.716,0.165,1,135,250,90
231206114,0.68,0.57,2,67,250,90
