time,_Eihop,_P0,hops,d,_R,_Nb
61263055,0.198,0.54,2,67,250,90
76575833,0.324,0.68,1,135,250,90
89700737,0.104,0.39,1,135,250,90
100329623,0.28,0.21,1,135,250,90
121741227,0.385,0.79,2,67,250,90
145173293,0.07,0.10,2,67,250,90
154387976,0.32,0.21,2,67,250,90
191731988,0.165,0.50,1,135,250,90
212517265,0.162,0.50,1,135,250,90
247210086,0.32,0.21,1,135,250,90
276585253,0.338,0.72,1,135,250,90
276742766,0.295,0.68,1,135,250,90
288147753,0.104,0.39,1,135,250,90
288298443,0.07,0.10,1,135,250,90
300492763,0.57,0.28,1,135,250,90
300961514,0.03,0.07,1,135,250,90
333616441,0.363,0.75,1,135,250,90
365647694,0.144,0.46,1,135,250,90
372517264,0.104,0.39,1,135,250,90
397678838,0.21,0.18,1,135,250,90
400012975,0.72,0.32,1,135,250,90
403450609,0.165,0.50,1,135,250,90
422669499,0.108,0.39,1,135,250,90
425491345,0.392,0.79,1,135,250,90
431892124,0.03,0.07,1,135,250,90
438767124,0.216,0.57,1,135,250,90
467366428,0.03,0.07,1,135,250,90
523450860,0.100,0.39,1,135,250,90
537360937,0.14,0.14,1,135,250,90
544078877,0.244,0.61,1,135,250,90
544555263,0.360,0.75,1,135,250,90
562048436,0.86,0.36,1,135,250,90
562211479,0.39,0.25,1,135,250,90
604079745,0.57,0.28,1,135,250,90
604392256,0.331,0.72,1,135,250,90
617210240,0.82,0.36,1,135,250,90
645325793,0.338,0.72,1,135,250,90
657204754,0.75,0.32,1,135,250,90
664075747,0.104,0.39,1,135,250,90
670013061,0.07,0.10,1,135,250,90
676736034,0.162,0.50,1,135,250,90
685169439,0.144,0.46,1,135,250,90
687825850,0.187,0.54,1,135,250,90
723772724,0.388,0.79,1,135,250,90
745953643,0.82,0.36,1,135,250,90
783617778,0.252,0.61,1,135,250,90
789866474,0.234,0.61,1,135,250,90
801899014,0.108,0.39,1,135,250,90
813454681,0.32,0.21,1,135,250,90
825336513,0.392,0.79,1,135,250,90
825805230,0.61,0.32,1,135,250,90
826117728,0.28,0.21,1,135,250,90
846586552,0.360,0.75,1,135,250,90
868294431,0.07,0.10,1,135,250,90
882356946,0.248,0.61,1,135,250,90
890325726,0.270,0.64,1,135,250,90
892669591,0.273,0.64,1,135,250,90
900013055,0.68,0.32,1,135,250,90
912211480,0.82,0.36,1,135,250,90
912680264,0.162,0.50,1,135,250,90
916579611,0.57,0.28,1,135,250,90
967356937,0.14,0.14,1,135,250,90
982211514,0.144,0.46,1,135,250,90
1007835387,0.68,0.32,1,135,250,90
1031741717,0.122,0.43,1,135,250,90
1031898996,0.07,0.10,1,135,250,90
1047825851,0.115,0.43,1,135,250,90
1060486044,0.338,0.72,1,135,250,90
1060798513,0.302,0.68,1,135,250,90
1127673543,0.100,0.39,1,135,250,90
1148928974,0.241,0.61,1,135,250,90
1178149013,0.223,0.57,1,135,250,90
1217044435,0.79,0.36,1,135,250,90
1226274013,0.50,0.28,1,135,250,90
1230024013,0.118,0.43,1,135,250,90
1250329725,0.115,0.43,1,135,250,90
1260336513,0.162,0.50,1,135,250,90
1260642201,0.208,0.57,1,135,250,90
1287669489,0.180,0.54,1,135,250,90
1301430301,0.388,0.79,1,135,250,90
1330961513,0.57,0.28,1,135,250,90
1340805302,0.100,0.39,1,135,250,90
1354866369,0.21,0.18,1,135,250,90
1367986104,0.262,0.64,1,135,250,90
1375961561,0.14,0.14,1,135,250,90
1381899052,0.266,0.64,1,135,250,90
1418919355,0.46,0.25,1,135,250,90
1422356985,0.100,0.39,1,135,250,90
1425647572,0.118,0.43,1,135,250,90
1425798333,0.266,0.64,1,135,250,90
1439241446,0.133,0.46,1,135,250,90
1446263292,0.208,0.57,1,135,250,90
1456586514,0.201,0.57,1,135,250,90
1460794475,0.115,0.43,1,135,250,90
1478294303,0.21,0.18,1,135,250,90
1491116364,0.10,0.14,1,135,250,90
1524867763,0.248,0.61,1,135,250,90
1529085023,0.21,0.18,1,135,250,90
1568772595,0.100,0.39,1,135,250,90
1617513128,0.356,0.75,1,135,250,90
1646430263,0.100,0.39,1,135,250,90
1649404188,0.248,0.61,1,135,250,90
1668450637,0.208,0.57,1,135,250,90
1684388066,0.115,0.43,1,135,250,90
1692673300,0.43,0.25,1,135,250,90
1702981870,0.03,0.07,1,135,250,90
1709242730,0.82,0.36,1,135,250,90
1726585223,0.367,0.75,1,135,250,90
1741419374,0.21,0.18,1,135,250,90
