time,_Eihop,_P0,hops,d,_R,_Nb
35022159,0.554,0.129,1,135,250,90
44234486,0.428,0.115,2,67,250,90
51311961,0.169,0.68,1,135,250,90
57747535,0.97,0.54,2,67,250,90
60898671,0.219,0.75,1,135,250,90
63614085,0.18,0.25,2,67,250,90
66941041,0.169,0.72,1,135,250,90
78754604,0.216,0.79,2,67,250,90
87942468,0.03,0.10,1,135,250,90
93341466,0.190,0.75,2,67,250,90
93552023,0.14,0.18,1,135,250,90
101525970,0.306,0.93,1,135,250,90
101676920,0.489,0.118,2,67,250,90
108200977,0.32,0.32,1,135,250,90
108551616,0.61,0.43,1,135,250,90
117107101,0.219,0.82,1,135,250,90
123190847,0.162,0.72,1,135,250,90
131527911,0.237,0.82,1,135,250,90
131958342,0.352,0.100,1,135,250,90
132091484,0.03,0.10,1,135,250,90
135069264,0.331,0.100,1,135,250,90
154591505,0.255,0.82,1,135,250,90
154802084,0.414,0.111,1,135,250,90
161529001,0.46,0.39,1,135,250,90
164236972,0.64,0.43,2,67,250,90
167551756,0.25,0.25,1,135,250,90
171526474,0.07,0.14,1,135,250,90
174460829,0.298,0.97,1,135,250,90
177571374,0.133,0.64,1,135,250,90
183402149,0.219,0.82,1,135,250,90
196482246,0.07,0.18,1,135,250,90
196888554,0.669,0.140,1,135,250,90
208138554,0.478,0.118,1,135,250,90
219454090,0.651,0.136,1,135,250,90
222990213,0.18,0.25,1,135,250,90
241949711,0.162,0.72,2,67,250,90
266950725,0.39,0.32,2,67,250,90
267099062,0.576,0.133,1,135,250,90
267310238,0.187,0.75,1,135,250,90
270848897,0.03,0.10,1,135,250,90
275073134,0.61,0.43,1,135,250,90
283615421,0.14,0.18,1,135,250,90
283841823,0.262,0.90,1,135,250,90
295077194,0.284,0.86,1,135,250,90
315908791,0.478,0.118,1,135,250,90
321758097,0.709,0.147,1,135,250,90
322177063,0.684,0.144,1,135,250,90
322373056,0.259,0.82,1,135,250,90
329039821,0.237,0.82,1,135,250,90
336685530,0.342,0.104,1,135,250,90
344246291,0.212,0.79,1,135,250,90
344395816,0.655,0.144,1,135,250,90
361536787,0.730,0.147,1,135,250,90
361708193,0.194,0.75,1,135,250,90
368622468,0.43,0.36,1,135,250,90
375706248,0.504,0.122,1,135,250,90
393412448,0.64,0.39,1,135,250,90
393591759,0.252,0.86,1,135,250,90
393826137,0.270,0.90,1,135,250,90
401121430,0.57,0.36,1,135,250,90
418598699,0.50,0.39,1,135,250,90
427789033,0.734,0.147,1,135,250,90
431747676,0.03,0.10,1,135,250,90
443834549,0.183,0.72,1,135,250,90
443989129,0.144,0.64,1,135,250,90
447317806,0.277,0.90,1,135,250,90
453632781,0.572,0.129,1,135,250,90
461067393,0.594,0.136,1,135,250,90
464043782,0.194,0.79,1,135,250,90
480653976,0.331,0.97,1,135,250,90
483209755,0.158,0.68,1,135,250,90
501067811,0.615,0.133,1,135,250,90
506279112,0.374,0.104,1,135,250,90
513154218,0.630,0.136,1,135,250,90
513370772,0.97,0.54,1,135,250,90
519462937,0.03,0.10,1,135,250,90
522171792,0.702,0.147,1,135,250,90
522529115,0.115,0.54,1,135,250,90
525692595,0.752,0.151,1,135,250,90
531544402,0.414,0.111,1,135,250,90
531716417,0.68,0.43,1,135,250,90
532348761,0.590,0.129,1,135,250,90
532544551,0.414,0.111,1,135,250,90
563629453,0.590,0.129,1,135,250,90
563857584,0.50,0.36,1,135,250,90
563989095,0.03,0.10,1,135,250,90
575087713,0.176,0.72,2,67,250,90
575301114,0.122,0.54,1,135,250,90
577739377,0.266,0.90,2,67,250,90
589458100,0.608,0.133,2,67,250,90
