time,_Eihop,_P0,hops,d,_R,_Nb
33587770,0.46,0.18,1,135,250,90
49563200,0.43,0.18,1,135,250,90
64563419,0.61,0.21,1,135,250,90
130254554,0.100,0.28,1,135,250,90
159551533,0.111,0.28,1,135,250,90
241360774,0.64,0.21,1,135,250,90
276633275,0.39,0.18,1,135,250,90
282477064,0.190,0.39,1,135,250,90
314555054,0.14,0.10,1,135,250,90
334410684,0.162,0.36,1,135,250,90
337048339,0.86,0.25,1,135,250,90
367055220,0.136,0.32,1,135,250,90
376907789,0.03,0.07,1,135,250,90
392751594,0.07,0.07,1,135,250,90
414692026,0.169,0.36,1,135,250,90
454270079,0.86,0.25,1,135,250,90
457610937,0.32,0.14,1,135,250,90
493160697,0.07,0.07,1,135,250,90
493298303,0.07,0.07,1,135,250,90
506214484,0.108,0.28,1,135,250,90
592745574,0.79,0.25,1,135,250,90
602323748,0.61,0.21,1,135,250,90
612317005,0.07,0.07,1,135,250,90
648433233,0.165,0.36,1,135,250,90
666766016,0.64,0.21,1,135,250,90
755095233,0.57,0.21,1,135,250,90
811211303,0.43,0.18,1,135,250,90
833008113,0.39,0.18,1,135,250,90
858851896,0.14,0.10,1,135,250,90
896902045,0.133,0.32,1,135,250,90
910509307,0.108,0.28,1,135,250,90
928980047,0.154,0.36,1,135,250,90
962042538,0.25,0.14,1,135,250,90
972173366,0.79,0.25,1,135,250,90
994680051,0.36,0.18,1,135,250,90
998285619,0.194,0.39,1,135,250,90
1013011420,0.187,0.39,1,135,250,90
1034120799,0.165,0.36,1,135,250,90
1092870637,0.28,0.14,1,135,250,90
1107448924,0.108,0.28,1,135,250,90
1111617590,0.25,0.14,1,135,250,90
1111892168,0.158,0.36,1,135,250,90
1159816903,0.133,0.32,1,135,250,90
1204942026,0.133,0.32,1,135,250,90
1262448820,0.39,0.18,1,135,250,90
1292586368,0.79,0.25,1,135,250,90
1296754653,0.169,0.36,1,135,250,90
1314808165,0.54,0.21,1,135,250,90
1323551464,0.129,0.32,1,135,250,90
1340222936,0.61,0.21,1,135,250,90
1349938968,0.25,0.14,1,135,250,90
1364105142,0.169,0.36,1,135,250,90
1408417570,0.165,0.36,1,135,250,90
1408555426,0.172,0.36,1,135,250,90
1437439029,0.104,0.28,1,135,250,90
1460636291,0.140,0.32,1,135,250,90
1469383170,0.57,0.21,1,135,250,90
1475082454,0.133,0.32,1,135,250,90
1508970189,0.165,0.36,1,135,250,90
1513964201,0.43,0.18,1,135,250,90
1589245669,0.165,0.36,1,135,250,90
1596189030,0.158,0.36,1,135,250,90
1616601923,0.61,0.21,1,135,250,90
1672720281,0.111,0.28,1,135,250,90
1681738703,0.61,0.21,1,135,250,90
1701738804,0.133,0.32,1,135,250,90
1729798310,0.115,0.28,1,135,250,90
1752439060,0.129,0.32,1,135,250,90
1782432943,0.07,0.07,1,135,250,90
1791320708,0.57,0.21,1,135,250,90
1807573799,0.165,0.36,1,135,250,90
1831742551,0.14,0.10,1,135,250,90
1867855028,0.28,0.14,1,135,250,90
1875345275,0.194,0.39,1,135,250,90
1962980007,0.61,0.21,1,135,250,90
1972017147,0.39,0.18,1,135,250,90
2005620667,0.108,0.28,1,135,250,90
2014098072,0.25,0.14,1,135,250,90
2020348122,0.129,0.32,1,135,250,90
2020626470,0.162,0.36,1,135,250,90
2056595289,0.108,0.28,1,135,250,90
2056876442,0.82,0.25,1,135,250,90
2060754120,0.82,0.25,1,135,250,90
2105066810,0.133,0.32,1,135,250,90
2139644936,0.111,0.28,1,135,250,90
2160195737,0.25,0.14,1,135,250,90
2162695789,0.140,0.32,1,135,250,90
2184089325,0.61,0.21,1,135,250,90
2184227266,0.39,0.18,1,135,250,90
2196595310,0.39,0.18,1,135,250,90
2199926274,0.28,0.14,1,135,250,90
2229782858,0.172,0.36,1,135,250,90
2233120714,0.169,0.36,1,135,250,90
2301867656,0.133,0.32,1,135,250,90
2316863802,0.61,0.21,1,135,250,90
2324363643,0.28,0.14,1,135,250,90
2335191867,0.43,0.18,1,135,250,90
2358945715,0.14,0.10,1,135,250,90
2371167590,0.162,0.36,1,135,250,90
2398532801,0.79,0.25,1,135,250,90
2410894994,0.14,0.10,1,135,250,90
2419508248,0.79,0.25,1,135,250,90
2436445686,0.61,0.21,1,135,250,90
2458386230,0.43,0.18,1,135,250,90
2467832588,0.165,0.36,1,135,250,90
2478110813,0.14,0.10,1,135,250,90
2497691946,0.79,0.25,1,135,250,90
2517417588,0.104,0.28,1,135,250,90
2523664539,0.140,0.32,1,135,250,90
2536855046,0.25,0.14,1,135,250,90
2549917510,0.100,0.28,1,135,250,90
2572548405,0.162,0.36,1,135,250,90
2595328431,0.158,0.36,1,135,250,90
2632276883,0.14,0.10,1,135,250,90
2675886075,0.86,0.25,1,135,250,90
2714629288,0.90,0.25,1,135,250,90
2765055021,0.79,0.25,1,135,250,90
2805180086,0.162,0.36,1,135,250,90
2812548358,0.18,0.10,1,135,250,90
2821020100,0.79,0.25,1,135,250,90
2826707493,0.104,0.28,1,135,250,90
2850188892,0.57,0.21,1,135,250,90
2884207552,0.194,0.39,1,135,250,90
2897961335,0.194,0.39,1,135,250,90
2905188959,0.75,0.25,1,135,250,90
2937125567,0.57,0.21,1,135,250,90
2969211393,0.162,0.36,1,135,250,90
2987120631,0.82,0.25,1,135,250,90
3005039417,0.25,0.14,1,135,250,90
3025598170,0.187,0.39,1,135,250,90
3051430115,0.165,0.36,1,135,250,90
3057964350,0.14,0.10,1,135,250,90
3072542478,0.18,0.10,1,135,250,90
3085320635,0.43,0.18,1,135,250,90
3093090204,0.79,0.25,1,135,250,90
3102683265,0.126,0.32,1,135,250,90
3112542547,0.111,0.28,1,135,250,90
3112813892,0.39,0.18,1,135,250,90
3141430050,0.18,0.10,1,135,250,90
3212126460,0.57,0.21,1,135,250,90
3227535709,0.165,0.36,1,135,250,90
3241848225,0.25,0.14,1,135,250,90
3253504360,0.140,0.32,1,135,250,90
3268376485,0.25,0.14,1,135,250,90
3277401952,0.158,0.36,1,135,250,90
3300586749,0.82,0.25,1,135,250,90
3331426302,0.129,0.32,1,135,250,90
3366566974,0.57,0.21,1,135,250,90
3369336292,0.25,0.14,1,135,250,90
3427948823,0.194,0.39,1,135,250,90
3438917577,0.136,0.32,1,135,250,90
3457948762,0.115,0.28,1,135,250,90
3472117571,0.28,0.14,1,135,250,90
3475720275,0.140,0.32,1,135,250,90
3503227021,0.104,0.28,1,135,250,90
3522254266,0.25,0.14,1,135,250,90
3536417607,0.140,0.32,1,135,250,90
3575305009,0.43,0.18,1,135,250,90
3585448822,0.133,0.32,1,135,250,90
3588086368,0.129,0.32,1,135,250,90
3588360837,0.162,0.36,1,135,250,90
3608773806,0.140,0.32,1,135,250,90
3630867519,0.39,0.18,1,135,250,90
3679195777,0.100,0.28,1,135,250,90
3694745381,0.79,0.25,1,135,250,90
3698360807,0.194,0.39,1,135,250,90
3718214178,0.57,0.21,1,135,250,90
3755157232,0.126,0.32,1,135,250,90
3768073787,0.79,0.25,1,135,250,90
3803769993,0.129,0.32,1,135,250,90
3827393030,0.14,0.10,1,135,250,90
3839601993,0.104,0.28,1,135,250,90
3913073729,0.46,0.18,1,135,250,90
3932386322,0.133,0.32,1,135,250,90
3935985805,0.61,0.21,1,135,250,90
3952801366,0.108,0.28,1,135,250,90
3963773836,0.111,0.28,1,135,250,90
3991820761,0.57,0.21,1,135,250,90
4000707416,0.14,0.10,1,135,250,90
4016964383,0.25,0.14,1,135,250,90
4038485868,0.07,0.07,1,135,250,90
4152379502,0.111,0.28,1,135,250,90
4216675296,0.43,0.18,1,135,250,90
