time,_Eihop,_P0,hops,d,_R,_Nb
44307101,0.190,0.39,1,135,250,90
65841372,0.133,0.32,1,135,250,90
80010514,0.61,0.21,1,135,250,90
86115866,0.61,0.21,1,135,250,90
109872684,0.18,0.10,1,135,250,90
160693949,0.64,0.21,1,135,250,90
164450717,0.14,0.10,1,135,250,90
167091409,0.18,0.10,1,135,250,90
167222397,0.07,0.07,1,135,250,90
176394297,0.14,0.10,1,135,250,90
234997655,0.82,0.25,1,135,250,90
272085084,0.140,0.32,1,135,250,90
275691185,0.82,0.25,1,135,250,90
303060256,0.21,0.14,1,135,250,90
312503814,0.144,0.32,1,135,250,90
325971833,0.165,0.36,1,135,250,90
336948103,0.79,0.25,1,135,250,90
378060220,0.14,0.10,1,135,250,90
385135633,0.104,0.28,1,135,250,90
390825920,0.111,0.28,1,135,250,90
419716476,0.104,0.28,1,135,250,90
474022268,0.165,0.36,1,135,250,90
486528985,0.169,0.36,1,135,250,90
494713657,0.82,0.25,1,135,250,90
513057619,0.169,0.36,1,135,250,90
535964785,0.140,0.32,1,135,250,90
583194241,0.136,0.32,1,135,250,90
599857202,0.169,0.36,1,135,250,90
625823183,0.100,0.28,1,135,250,90
666380519,0.162,0.36,1,135,250,90
698044670,0.61,0.21,1,135,250,90
700823110,0.39,0.18,1,135,250,90
744575953,0.176,0.36,1,135,250,90
747491019,0.79,0.25,1,135,250,90
754435263,0.14,0.10,1,135,250,90
756654008,0.28,0.14,1,135,250,90
759013272,0.172,0.36,1,135,250,90
761800630,0.194,0.39,1,135,250,90
785963974,0.07,0.07,1,135,250,90
818881515,0.14,0.10,1,135,250,90
853041881,0.21,0.14,1,135,250,90
912076021,0.140,0.32,1,135,250,90
924428480,0.25,0.14,1,135,250,90
930541798,0.82,0.25,1,135,250,90
959147299,0.144,0.32,1,135,250,90
979713655,0.46,0.18,1,135,250,90
1013869977,0.136,0.32,1,135,250,90
1025116010,0.86,0.25,1,135,250,90
1038738051,0.82,0.25,1,135,250,90
1114979385,0.75,0.25,1,135,250,90
1132763523,0.183,0.39,1,135,250,90
1135948181,0.129,0.32,1,135,250,90
1144557579,0.147,0.32,1,135,250,90
1181784993,0.61,0.21,1,135,250,90
1195669637,0.79,0.25,1,135,250,90
1262200975,0.25,0.14,1,135,250,90
1288166957,0.162,0.36,1,135,250,90
1357753807,0.194,0.39,1,135,250,90
1366913106,0.100,0.28,1,135,250,90
1383448130,0.43,0.18,1,135,250,90
1398450941,0.100,0.28,1,135,250,90
1410810153,0.82,0.25,1,135,250,90
1437053592,0.82,0.25,1,135,250,90
1442885732,0.140,0.32,1,135,250,90
1479144290,0.25,0.14,1,135,250,90
1509560284,0.133,0.32,1,135,250,90
1522885629,0.61,0.21,1,135,250,90
1562191246,0.108,0.28,1,135,250,90
1607888436,0.25,0.14,1,135,250,90
1669963718,0.14,0.10,1,135,250,90
1680107222,0.126,0.32,1,135,250,90
1693863003,0.14,0.10,1,135,250,90
1720104312,0.61,0.21,1,135,250,90
1748713795,0.133,0.32,1,135,250,90
1752463759,0.158,0.36,1,135,250,90
1796350517,0.115,0.28,1,135,250,90
1816909898,0.03,0.07,1,135,250,90
1840100317,0.28,0.14,1,135,250,90
1858441308,0.169,0.36,1,135,250,90
1862041871,0.43,0.18,1,135,250,90
1884685224,0.108,0.28,1,135,250,90
1914823064,0.14,0.10,1,135,250,90
1917607100,0.07,0.07,1,135,250,90
1927459630,0.46,0.18,1,135,250,90
1947459860,0.129,0.32,1,135,250,90
1951760692,0.187,0.39,1,135,250,90
1987178611,0.133,0.32,1,135,250,90
2056209822,0.28,0.14,1,135,250,90
2058706933,0.165,0.36,1,135,250,90
2090935363,0.165,0.36,1,135,250,90
2109541934,0.111,0.28,1,135,250,90
2128982099,0.46,0.18,1,135,250,90
2139122856,0.169,0.36,1,135,250,90
2150370116,0.165,0.36,1,135,250,90
2193006835,0.169,0.36,1,135,250,90
2230787996,0.100,0.28,1,135,250,90
2293285122,0.169,0.36,1,135,250,90
2303013420,0.133,0.32,1,135,250,90
2362722415,0.64,0.21,1,135,250,90
2368425540,0.28,0.14,1,135,250,90
2402725422,0.194,0.39,1,135,250,90
2408138162,0.46,0.18,1,135,250,90
2479256450,0.25,0.14,1,135,250,90
2519803510,0.140,0.32,1,135,250,90
2539534986,0.172,0.36,1,135,250,90
2553419532,0.61,0.21,1,135,250,90
2560222489,0.140,0.32,1,135,250,90
2605363049,0.14,0.10,1,135,250,90
2633135561,0.46,0.18,1,135,250,90
2636753673,0.14,0.10,1,135,250,90
2658553487,0.172,0.36,1,135,250,90
2676194112,0.104,0.28,1,135,250,90
2682575913,0.162,0.36,1,135,250,90
2761194234,0.136,0.32,1,135,250,90
2803138512,0.158,0.36,1,135,250,90
2817435234,0.162,0.36,1,135,250,90
2822159915,0.28,0.14,1,135,250,90
2850497658,0.57,0.21,1,135,250,90
2856182504,0.39,0.18,1,135,250,90
2875635639,0.176,0.36,1,135,250,90
2891604389,0.169,0.36,1,135,250,90
2912854359,0.165,0.36,1,135,250,90
2929803470,0.64,0.21,1,135,250,90
2948682443,0.79,0.25,1,135,250,90
2954791816,0.07,0.07,1,135,250,90
3003418806,0.133,0.32,1,135,250,90
3019933322,0.14,0.10,1,135,250,90
3044653965,0.82,0.25,1,135,250,90
3096597423,0.86,0.25,1,135,250,90
3145482034,0.43,0.18,1,135,250,90
3182854283,0.39,0.18,1,135,250,90
3217435315,0.133,0.32,1,135,250,90
3219513412,0.194,0.39,1,135,250,90
3250482038,0.25,0.14,1,135,250,90
3254238074,0.133,0.32,1,135,250,90
3295200810,0.79,0.25,1,135,250,90
3307425621,0.115,0.28,1,135,250,90
3310760609,0.165,0.36,1,135,250,90
3316042032,0.25,0.14,1,135,250,90
3325619944,0.61,0.21,1,135,250,90
3359506820,0.162,0.36,1,135,250,90
3374928408,0.18,0.10,1,135,250,90
3392560316,0.104,0.28,1,135,250,90
3402560244,0.28,0.14,1,135,250,90
3426175681,0.129,0.32,1,135,250,90
3466866101,0.126,0.32,1,135,250,90
3485763410,0.140,0.32,1,135,250,90
3577144370,0.144,0.32,1,135,250,90
3599232095,0.86,0.25,1,135,250,90
3650338691,0.57,0.21,1,135,250,90
3662838756,0.140,0.32,1,135,250,90
3721716534,0.14,0.10,1,135,250,90
3752553518,0.136,0.32,1,135,250,90
3831997856,0.190,0.39,1,135,250,90
3850747569,0.14,0.10,1,135,250,90
3884776288,0.108,0.28,1,135,250,90
3888941237,0.154,0.36,1,135,250,90
3909635640,0.194,0.39,1,135,250,90
3980194004,0.14,0.10,1,135,250,90
4006994975,0.25,0.14,1,135,250,90
4037135663,0.111,0.28,1,135,250,90
4049081869,0.129,0.32,1,135,250,90
4061303488,0.194,0.39,1,135,250,90
4075050613,0.169,0.36,1,135,250,90
4097958732,0.14,0.10,1,135,250,90
4113932513,0.14,0.10,1,135,250,90
