time,_Eihop,_P0,hops,d,_R,_Nb
47071643,0.363,0.75,1,135,250,90
51301868,0.252,0.61,1,135,250,90
72840423,0.136,0.46,1,135,250,90
73009468,0.126,0.43,1,135,250,90
128161794,0.39,0.25,1,135,250,90
180027973,0.212,0.57,1,135,250,90
185027784,0.237,0.61,1,135,250,90
193955823,0.205,0.54,1,135,250,90
203152717,0.90,0.36,1,135,250,90
233949860,0.68,0.32,1,135,250,90
246768408,0.57,0.28,1,135,250,90
269255294,0.75,0.32,1,135,250,90
269744033,0.03,0.07,1,135,250,90
275049695,0.21,0.18,1,135,250,90
290509477,0.07,0.10,1,135,250,90
297684224,0.28,0.21,1,135,250,90
311752669,0.14,0.14,1,135,250,90
325196970,0.21,0.18,1,135,250,90
330981288,0.104,0.39,1,135,250,90
360677726,0.309,0.68,1,135,250,90
364106266,0.212,0.57,1,135,250,90
368309131,0.07,0.10,1,135,250,90
381146570,0.237,0.61,1,135,250,90
384408959,0.144,0.46,1,135,250,90
410043789,0.241,0.61,1,135,250,90
417088013,0.183,0.54,1,135,250,90
440822045,0.244,0.61,1,135,250,90
444877613,0.14,0.14,1,135,250,90
451615208,0.118,0.43,1,135,250,90
459744130,0.32,0.21,1,135,250,90
488786524,0.03,0.07,1,135,250,90
495056636,0.338,0.72,1,135,250,90
514415893,0.104,0.39,1,135,250,90
528168718,0.90,0.36,1,135,250,90
528643410,0.50,0.28,1,135,250,90
563025348,0.03,0.07,1,135,250,90
574896346,0.21,0.18,1,135,250,90
578333972,0.64,0.32,1,135,250,90
578806701,0.349,0.72,1,135,250,90
585199944,0.43,0.25,1,135,250,90
599572042,0.338,0.72,1,135,250,90
605815263,0.54,0.28,1,135,250,90
605994190,0.97,0.39,1,135,250,90
620356346,0.363,0.75,1,135,250,90
644715467,0.122,0.43,1,135,250,90
648331046,0.122,0.43,1,135,250,90
660206005,0.165,0.50,1,135,250,90
668942937,0.39,0.25,1,135,250,90
669103210,0.28,0.21,1,135,250,90
707543877,0.313,0.68,1,135,250,90
725518463,0.21,0.18,1,135,250,90
725674722,0.198,0.54,1,135,250,90
731440169,0.03,0.07,1,135,250,90
744099410,0.194,0.54,1,135,250,90
752690237,0.144,0.46,1,135,250,90
767846574,0.165,0.50,1,135,250,90
771130749,0.270,0.64,1,135,250,90
779724284,0.118,0.43,1,135,250,90
794728285,0.313,0.68,1,135,250,90
798947032,0.216,0.57,1,135,250,90
806911977,0.270,0.64,1,135,250,90
810369119,0.342,0.72,1,135,250,90
814893428,0.32,0.21,1,135,250,90
838018477,0.07,0.10,1,135,250,90
838181531,0.100,0.39,1,135,250,90
878802440,0.280,0.64,1,135,250,90
881450031,0.349,0.72,1,135,250,90
898799633,0.162,0.50,1,135,250,90
914415711,0.57,0.28,1,135,250,90
923777782,0.64,0.32,1,135,250,90
936752677,0.147,0.46,1,135,250,90
936924595,0.07,0.10,1,135,250,90
940681397,0.82,0.36,1,135,250,90
951277975,0.136,0.46,1,135,250,90
954431532,0.255,0.61,1,135,250,90
965665784,0.234,0.61,1,135,250,90
987849281,0.54,0.28,1,135,250,90
991137456,0.68,0.32,1,135,250,90
991299673,0.248,0.61,1,135,250,90
994427138,0.284,0.64,1,135,250,90
1011762442,0.392,0.79,1,135,250,90
1023318020,0.03,0.07,1,135,250,90
1037400452,0.212,0.57,1,135,250,90
1040978224,0.07,0.10,1,135,250,90
1064740044,0.194,0.54,1,135,250,90
1078322105,0.162,0.50,1,135,250,90
1103778007,0.190,0.54,1,135,250,90
1106146662,0.367,0.75,1,135,250,90
1118005695,0.82,0.36,1,135,250,90
1125825097,0.190,0.54,1,135,250,90
1139574981,0.136,0.46,1,135,250,90
1156143672,0.237,0.61,1,135,250,90
1162065246,0.216,0.57,1,135,250,90
1168621576,0.07,0.10,1,135,250,90
1168806703,0.248,0.61,1,135,250,90
1182856275,0.32,0.21,1,135,250,90
1200340662,0.187,0.54,1,135,250,90
1205356410,0.363,0.75,1,135,250,90
1205502708,0.147,0.46,1,135,250,90
1218802735,0.295,0.68,1,135,250,90
1225815229,0.54,0.28,1,135,250,90
1226299730,0.14,0.14,1,135,250,90
1229119205,0.244,0.61,1,135,250,90
1264871615,0.28,0.21,1,135,250,90
1277396445,0.342,0.72,1,135,250,90
1302841258,0.43,0.25,1,135,250,90
1312371677,0.54,0.28,1,135,250,90
1333009535,0.190,0.54,1,135,250,90
1337712810,0.140,0.46,1,135,250,90
1359571966,0.79,0.36,1,135,250,90
1373165789,0.208,0.57,1,135,250,90
1389115133,0.309,0.68,1,135,250,90
1394743312,0.32,0.21,1,135,250,90
1419559225,0.392,0.79,1,135,250,90
1431443154,0.97,0.39,1,135,250,90
1433481154,0.151,0.46,1,135,250,90
1447853288,0.331,0.72,1,135,250,90
1465677628,0.216,0.57,1,135,250,90
1508465442,0.352,0.72,1,135,250,90
1521915787,0.266,0.64,1,135,250,90
1532080907,0.183,0.54,1,135,250,90
1532228161,0.180,0.54,1,135,250,90
1552700002,0.331,0.72,1,135,250,90
1558790718,0.68,0.32,1,135,250,90
1572697039,0.140,0.46,1,135,250,90
1588465366,0.28,0.21,1,135,250,90
1596762443,0.255,0.64,1,135,250,90
1610658157,0.190,0.54,1,135,250,90
1622708790,0.360,0.75,1,135,250,90
1638012364,0.61,0.32,1,135,250,90
1644259467,0.28,0.21,1,135,250,90
1651931586,0.54,0.28,1,135,250,90
1660192785,0.03,0.07,1,135,250,90
1666606149,0.68,0.32,1,135,250,90
1686447039,0.151,0.46,1,135,250,90
1700824996,0.126,0.43,1,135,250,90
1710994030,0.334,0.72,1,135,250,90
1711127668,0.388,0.79,1,135,250,90
1716762412,0.331,0.72,1,135,250,90
1736619097,0.266,0.64,1,135,250,90
1767081044,0.244,0.61,1,135,250,90
1773168518,0.21,0.18,1,135,250,90
1776440071,0.21,0.18,1,135,250,90
