time,_Eihop,_P0,hops,d,_R,_Nb
62365251,0.10,0.14,1,135,250,90
93615640,0.165,0.50,1,135,250,90
110653586,0.349,0.72,1,135,250,90
186896819,0.90,0.36,1,135,250,90
202053140,0.183,0.54,1,135,250,90
217834282,0.54,0.28,1,135,250,90
308615672,0.324,0.68,1,135,250,90
395178003,0.03,0.07,1,135,250,90
447990347,0.234,0.61,1,135,250,90
483146783,0.262,0.64,1,135,250,90
517521921,0.374,0.75,1,135,250,90
638146920,0.136,0.46,1,135,250,90
707365671,0.212,0.57,1,135,250,90
713459351,0.298,0.68,1,135,250,90
750491175,0.57,0.28,1,135,250,90
832521673,0.302,0.68,1,135,250,90
1042678144,0.360,0.75,1,135,250,90
1204552920,0.241,0.61,1,135,250,90
1315490603,0.162,0.50,1,135,250,90
1379865389,0.10,0.14,1,135,250,90
1415646783,0.39,0.25,1,135,250,90
1459240533,0.79,0.36,1,135,250,90
1485646872,0.14,0.14,1,135,250,90
1576115569,0.298,0.68,1,135,250,90
1609709170,0.273,0.64,1,135,250,90
1623302810,0.79,0.36,1,135,250,90
1696271850,0.255,0.64,1,135,250,90
1738146853,0.212,0.57,1,135,250,90
1820646873,0.388,0.79,1,135,250,90
1883303032,0.122,0.43,1,135,250,90
1969084960,0.262,0.64,1,135,250,90
2037365601,0.115,0.43,1,135,250,90
2058459424,0.115,0.43,1,135,250,90
2082210093,0.21,0.18,1,135,250,90
2123303034,0.104,0.39,1,135,250,90
2185178032,0.169,0.50,1,135,250,90
2241740520,0.79,0.36,1,135,250,90
2259553031,0.140,0.46,1,135,250,90
2291271940,0.360,0.75,1,135,250,90
2394709281,0.115,0.43,1,135,250,90
2449709211,0.50,0.28,1,135,250,90
2486740622,0.165,0.50,1,135,250,90
2501428069,0.295,0.68,1,135,250,90
2536584318,0.320,0.72,1,135,250,90
2601897490,0.180,0.54,1,135,250,90
2628615599,0.363,0.75,1,135,250,90
2646584350,0.291,0.68,1,135,250,90
2723927888,0.100,0.39,1,135,250,90
2763146716,0.03,0.07,1,135,250,90
2788146561,0.50,0.28,1,135,250,90
2842209246,0.50,0.28,1,135,250,90
2909709281,0.349,0.72,1,135,250,90
2924709136,0.140,0.46,1,135,250,90
2959553099,0.331,0.72,1,135,250,90
2983303032,0.291,0.68,1,135,250,90
3034240572,0.270,0.64,1,135,250,90
3048615308,0.82,0.36,1,135,250,90
3101271819,0.162,0.50,1,135,250,90
3157052888,0.183,0.54,1,135,250,90
3180802959,0.61,0.32,1,135,250,90
3205021782,0.324,0.72,1,135,250,90
3268459027,0.61,0.32,1,135,250,90
3281271566,0.68,0.32,1,135,250,90
3332365568,0.374,0.75,1,135,250,90
3344552814,0.50,0.28,1,135,250,90
3387053031,0.172,0.50,1,135,250,90
3421116365,0.306,0.68,1,135,250,90
3463302959,0.54,0.28,1,135,250,90
3530178030,0.144,0.46,1,135,250,90
3569084211,0.64,0.32,1,135,250,90
3581271776,0.10,0.14,1,135,250,90
3602678070,0.277,0.64,1,135,250,90
3647521850,0.241,0.61,1,135,250,90
3693771782,0.374,0.75,1,135,250,90
3848459254,0.03,0.07,1,135,250,90
3915646711,0.57,0.28,1,135,250,90
3996740498,0.10,0.14,1,135,250,90
4279709097,0.43,0.25,1,135,250,90
4331740669,0.234,0.61,1,135,250,90
4341271746,0.28,0.21,1,135,250,90
4352521944,0.331,0.72,1,135,250,90
4361271749,0.03,0.07,1,135,250,90
4414240502,0.363,0.75,1,135,250,90
4437053069,0.230,0.57,1,135,250,90
4477990602,0.147,0.46,1,135,250,90
4555646556,0.10,0.14,1,135,250,90
4628615319,0.03,0.07,1,135,250,90
4673303025,0.10,0.14,1,135,250,90
4694865495,0.28,0.21,1,135,250,90
4835178032,0.270,0.64,1,135,250,90
4887521818,0.266,0.64,1,135,250,90
4909084282,0.108,0.39,1,135,250,90
5055490531,0.194,0.54,1,135,250,90
5105959246,0.50,0.28,1,135,250,90
5119552887,0.183,0.54,1,135,250,90
5155178031,0.363,0.75,1,135,250,90
5182521820,0.244,0.61,1,135,250,90
5210178032,0.100,0.39,1,135,250,90
5222834279,0.57,0.28,1,135,250,90
5283302960,0.32,0.21,1,135,250,90
5420802959,0.43,0.25,1,135,250,90
5457209319,0.298,0.68,1,135,250,90
5493147478,0.10,0.14,1,135,250,90
5594553032,0.331,0.72,1,135,250,90
5627521712,0.07,0.10,1,135,250,90
5737521852,0.313,0.68,1,135,250,90
5811896777,0.10,0.14,1,135,250,90
5879709321,0.302,0.68,1,135,250,90
5914865388,0.162,0.50,1,135,250,90
5965334250,0.32,0.21,1,135,250,90
5993303070,0.277,0.64,1,135,250,90
6190959350,0.118,0.43,1,135,250,90
6200803030,0.190,0.54,1,135,250,90
6330334279,0.212,0.57,1,135,250,90
6527834351,0.147,0.46,1,135,250,90
6688927995,0.61,0.32,1,135,250,90
6696427995,0.18,0.18,1,135,250,90
6733928097,0.122,0.43,1,135,250,90
6771427995,0.39,0.25,1,135,250,90
6843615529,0.216,0.57,1,135,250,90
6925334281,0.363,0.75,1,135,250,90
6993459351,0.169,0.50,1,135,250,90
7007209304,0.79,0.36,1,135,250,90
7052365567,0.190,0.54,1,135,250,90
7072365623,0.360,0.75,1,135,250,90
