time,_Eihop,_P0,hops,d,_R,_Nb
38289054,0.18,0.28,2,67,250,90
42515974,0.795,0.165,1,135,250,90
42739344,0.435,0.126,2,67,250,90
46326269,0.691,0.154,1,135,250,90
46529307,0.320,0.108,1,135,250,90
46779124,0.723,0.162,2,67,250,90
52765596,0.255,0.93,2,67,250,90
53005231,0.784,0.158,1,135,250,90
56512733,0.208,0.82,2,67,250,90
60763005,0.824,0.172,1,135,250,90
61286512,0.601,0.151,1,135,250,90
64772643,0.651,0.154,1,135,250,90
69015673,0.381,0.118,2,67,250,90
74765864,0.25,0.28,1,135,250,90
75029363,0.183,0.82,1,135,250,90
75567826,0.835,0.176,2,67,250,90
75716602,0.223,0.90,2,67,250,90
79265629,0.07,0.18,2,67,250,90
79505022,0.172,0.79,2,67,250,90
79825892,0.331,0.100,1,135,250,90
83022122,0.237,0.97,1,135,250,90
89013736,0.774,0.169,2,67,250,90
91466741,0.298,0.108,2,67,250,90
94755225,0.565,0.140,1,135,250,90
96060338,0.115,0.68,2,67,250,90
96795777,0.43,0.36,1,135,250,90
102031855,0.468,0.133,2,67,250,90
102310362,0.07,0.18,1,135,250,90
108015668,0.450,0.129,2,67,250,90
108739303,0.219,0.90,2,67,250,90
110272516,0.781,0.165,1,135,250,90
111512762,0.21,0.28,1,135,250,90
122765752,0.104,0.61,2,67,250,90
122966820,0.864,0.180,1,135,250,90
129265842,0.36,0.36,2,67,250,90
133516218,0.460,0.133,1,135,250,90
133832976,0.864,0.180,2,67,250,90
134044986,0.176,0.75,1,135,250,90
134216395,0.651,0.154,2,67,250,90
134560611,0.486,0.129,1,135,250,90
138716770,0.316,0.104,2,67,250,90
142265774,0.75,0.50,1,135,250,90
142466731,0.306,0.100,2,67,250,90
145296231,0.802,0.169,1,135,250,90
146764895,0.36,0.36,1,135,250,90
151765803,0.795,0.169,2,67,250,90
154765473,0.46,0.39,2,67,250,90
158015688,0.86,0.54,1,135,250,90
160765562,0.54,0.46,1,135,250,90
164286384,0.201,0.82,2,67,250,90
164520697,0.43,0.36,1,135,250,90
169069735,0.442,0.126,1,135,250,90
172989558,0.118,0.68,2,67,250,90
178982398,0.25,0.28,1,135,250,90
183255163,0.237,0.93,2,67,250,90
187466980,0.331,0.108,2,67,250,90
187779473,0.352,0.108,2,67,250,90
188076313,0.32,0.36,1,135,250,90
190515886,0.309,0.104,2,67,250,90
193305031,0.147,0.75,1,135,250,90
196805291,0.176,0.75,1,135,250,90
196966793,0.136,0.72,2,67,250,90
200563380,0.46,0.39,1,135,250,90
200716783,0.367,0.115,2,67,250,90
201060560,0.288,0.104,2,67,250,90
204765629,0.421,0.122,2,67,250,90
211805188,0.658,0.147,1,135,250,90
212052079,0.21,0.21,1,135,250,90
218265913,0.770,0.169,2,67,250,90
222302251,0.291,0.97,1,135,250,90
222520834,0.32,0.36,1,135,250,90
222739402,0.140,0.72,2,67,250,90
226265658,0.266,0.97,2,67,250,90
230217037,0.493,0.133,1,135,250,90
232583428,0.82,0.57,1,135,250,90
236779257,0.61,0.43,2,67,250,90
239265709,0.97,0.54,2,67,250,90
241723932,0.370,0.115,1,135,250,90
242058555,0.18,0.28,1,135,250,90
244515652,0.108,0.64,2,67,250,90
244723752,0.435,0.126,1,135,250,90
257013543,0.352,0.108,2,67,250,90
260039520,0.07,0.18,1,135,250,90
260279528,0.712,0.151,2,67,250,90
260536913,0.763,0.169,1,135,250,90
260763820,0.666,0.158,2,67,250,90
261052373,0.817,0.169,1,135,250,90
264762325,0.698,0.165,2,67,250,90
264997800,0.75,0.50,2,67,250,90
265310611,0.550,0.136,1,135,250,90
265489393,0.36,0.28,1,135,250,90
270012265,0.763,0.162,2,67,250,90
270763599,0.421,0.122,1,135,250,90
273212551,0.763,0.169,2,67,250,90
281017841,0.302,0.100,1,135,250,90
281216684,0.32,0.36,1,135,250,90
283820188,0.381,0.118,2,67,250,90
284029140,0.25,0.25,1,135,250,90
284482142,0.471,0.136,2,67,250,90
290522522,0.892,0.180,1,135,250,90
295012364,0.698,0.165,2,67,250,90
295270589,0.133,0.68,2,67,250,90
295810618,0.385,0.111,1,135,250,90
299716394,0.07,0.18,2,67,250,90
303223661,0.100,0.57,1,135,250,90
303552103,0.21,0.28,1,135,250,90
307515639,0.349,0.108,2,67,250,90
308272306,0.262,0.97,1,135,250,90
314462380,0.165,0.75,2,67,250,90
314716871,0.658,0.158,1,135,250,90
332482375,0.190,0.86,2,67,250,90
339086301,0.194,0.79,1,135,250,90
339216600,0.946,0.190,2,67,250,90
343015936,0.532,0.140,1,135,250,90
343263523,0.446,0.126,2,67,250,90
343489611,0.543,0.136,1,135,250,90
343732019,0.79,0.50,1,135,250,90
346265741,0.367,0.108,1,135,250,90
351086252,0.507,0.133,2,67,250,90
354013675,0.360,0.111,1,135,250,90
354317441,0.32,0.36,2,67,250,90
354576024,0.820,0.165,2,67,250,90
359029277,0.550,0.129,1,135,250,90
359263531,0.478,0.133,1,135,250,90
365039065,0.493,0.133,2,67,250,90
365257482,0.810,0.172,1,135,250,90
369515525,0.07,0.18,2,67,250,90
369739318,0.50,0.43,1,135,250,90
369966193,0.118,0.68,2,67,250,90
375015508,0.320,0.108,2,67,250,90
375520789,0.338,0.115,1,135,250,90
379763312,0.115,0.68,2,67,250,90
380005019,0.446,0.129,1,135,250,90
381514895,0.21,0.28,1,135,250,90
384515691,0.478,0.129,2,67,250,90
392763119,0.03,0.10,2,67,250,90
393044961,0.824,0.172,1,135,250,90
393255059,0.727,0.162,2,67,250,90
394466303,0.356,0.108,2,67,250,90
397804975,0.709,0.147,1,135,250,90
401732246,0.07,0.18,1,135,250,90
402029056,0.331,0.111,2,67,250,90
405281598,0.50,0.36,2,67,250,90
405552127,0.385,0.108,1,135,250,90
407763309,0.82,0.57,2,67,250,90
412585096,0.151,0.75,1,135,250,90
419762190,0.788,0.172,2,67,250,90
420020817,0.410,0.126,1,135,250,90
423286420,0.514,0.140,2,67,250,90
423812053,0.360,0.111,1,135,250,90
433512437,0.104,0.61,1,135,250,90
436765821,0.302,0.108,2,67,250,90
437060625,0.370,0.118,1,135,250,90
440265488,0.54,0.46,2,67,250,90
440779174,0.151,0.68,1,135,250,90
441051894,0.140,0.68,2,67,250,90
448239306,0.766,0.169,2,67,250,90
448551843,0.32,0.32,1,135,250,90
456063247,0.208,0.86,2,67,250,90
456263644,0.133,0.72,1,135,250,90
456529125,0.676,0.158,2,67,250,90
460022454,0.705,0.158,1,135,250,90
463512324,0.896,0.180,2,67,250,90
463770632,0.18,0.21,1,135,250,90
469504803,0.147,0.75,2,67,250,90
475515396,0.36,0.36,2,67,250,90
475770962,0.388,0.118,1,135,250,90
478005190,0.115,0.68,2,67,250,90
478772328,0.298,0.93,1,135,250,90
482271915,0.115,0.68,1,135,250,90
488765367,0.32,0.36,2,67,250,90
488982018,0.32,0.36,1,135,250,90
492765509,0.190,0.86,2,67,250,90
494022386,0.446,0.129,1,135,250,90
