time,_Eihop,_P0,hops,d,_R,_Nb
53733233,0.46,0.18,1,135,250,90
441918200,0.07,0.07,1,135,250,90
518999261,0.43,0.18,1,135,250,90
544554813,0.172,0.36,1,135,250,90
579136925,0.03,0.07,1,135,250,90
605386953,0.14,0.10,1,135,250,90
704968180,0.129,0.32,1,135,250,90
805520584,0.28,0.14,1,135,250,90
861630086,0.46,0.18,1,135,250,90
907046315,0.14,0.10,1,135,250,90
1213426838,0.39,0.18,1,135,250,90
1261343034,0.61,0.21,1,135,250,90
1376895758,0.07,0.07,1,135,250,90
1399811849,0.133,0.32,1,135,250,90
1419255064,0.07,0.07,1,135,250,90
2017991543,0.104,0.28,1,135,250,90
2039101724,0.79,0.25,1,135,250,90
2122155608,0.190,0.39,1,135,250,90
2162293434,0.126,0.32,1,135,250,90
2487840116,0.07,0.07,1,135,250,90
2637558855,0.14,0.10,1,135,250,90
2921163266,0.194,0.39,1,135,250,90
3069215513,0.129,0.32,1,135,250,90
3205183865,0.158,0.36,1,135,250,90
3508927027,0.03,0.07,1,135,250,90
3641840188,0.158,0.36,1,135,250,90
3948777599,0.43,0.18,1,135,250,90
4006692768,0.172,0.36,1,135,250,90
4214881773,0.43,0.18,1,135,250,90
5207218063,0.14,0.10,1,135,250,90
5944145689,0.39,0.18,1,135,250,90
6372052031,0.162,0.36,1,135,250,90
6923843040,0.07,0.07,1,135,250,90
7145921186,0.03,0.07,1,135,250,90
7267723883,0.190,0.39,1,135,250,90
7713546272,0.104,0.28,1,135,250,90
8766992424,0.169,0.36,1,135,250,90
8829630155,0.136,0.32,1,135,250,90
9268507960,0.133,0.32,1,135,250,90
10732083323,0.07,0.07,1,135,250,90
10788054852,0.46,0.18,1,135,250,90
10994577383,0.79,0.25,1,135,250,90
11024020826,0.176,0.36,1,135,250,90
11121101480,0.86,0.25,1,135,250,90
11241793260,0.07,0.07,1,135,250,90
11577202521,0.133,0.32,1,135,250,90
11631367266,0.25,0.14,1,135,250,90
12261630155,0.111,0.28,1,135,250,90
12546762006,0.25,0.14,1,135,250,90
12613843101,0.140,0.32,1,135,250,90
12824255212,0.136,0.32,1,135,250,90
13248827411,0.25,0.14,1,135,250,90
13322020773,0.86,0.25,1,135,250,90
13341742512,0.140,0.32,1,135,250,90
13475489402,0.104,0.28,1,135,250,90
13651317495,0.43,0.18,1,135,250,90
13819507770,0.86,0.25,1,135,250,90
13837980767,0.172,0.36,1,135,250,90
14183673208,0.46,0.18,1,135,250,90
14276858757,0.162,0.36,1,135,250,90
