time,_Eihop,_P0,hops,d,_R,_Nb
36614897,0.104,0.39,1,135,250,90
40059447,0.277,0.64,1,135,250,90
48330961,0.284,0.64,1,135,250,90
63816126,0.28,0.21,1,135,250,90
63964287,0.03,0.07,2,67,250,90
90378778,0.32,0.21,1,135,250,90
109420802,0.122,0.43,2,67,250,90
117552855,0.129,0.43,1,135,250,90
145827394,0.270,0.64,1,135,250,90
155065891,0.183,0.54,1,135,250,90
178327322,0.57,0.28,1,135,250,90
224443596,0.244,0.61,1,135,250,90
241615356,0.190,0.54,1,135,250,90
252402586,0.172,0.50,1,135,250,90
258975069,0.324,0.68,1,135,250,90
274893833,0.334,0.72,1,135,250,90
277718878,0.158,0.50,1,135,250,90
280068704,0.306,0.68,1,135,250,90
280527413,0.176,0.50,1,135,250,90
283662454,0.345,0.72,1,135,250,90
310677863,0.136,0.46,1,135,250,90
315847231,0.108,0.39,1,135,250,90
328974919,0.270,0.64,1,135,250,90
339581296,0.10,0.14,1,135,250,90
351452303,0.198,0.54,1,135,250,90
368808875,0.338,0.72,1,135,250,90
372874358,0.28,0.21,1,135,250,90
391940751,0.03,0.07,1,135,250,90
432552858,0.280,0.64,1,135,250,90
452093028,0.68,0.32,1,135,250,90
452402579,0.169,0.50,1,135,250,90
452550040,0.237,0.61,1,135,250,90
455061513,0.234,0.57,1,135,250,90
465202148,0.223,0.57,1,135,250,90
468655252,0.90,0.36,1,135,250,90
489112571,0.100,0.39,1,135,250,90
515677921,0.144,0.46,1,135,250,90
515996297,0.97,0.39,1,135,250,90
543487648,0.392,0.79,1,135,250,90
571296248,0.144,0.46,1,135,250,90
580675083,0.169,0.50,1,135,250,90
593506384,0.144,0.46,1,135,250,90
603193748,0.50,0.28,1,135,250,90
614128379,0.90,0.36,1,135,250,90
620531246,0.57,0.28,1,135,250,90
624590049,0.54,0.28,1,135,250,90
627562633,0.122,0.43,1,135,250,90
658031432,0.07,0.10,1,135,250,90
665358648,0.162,0.50,1,135,250,90
665518831,0.147,0.46,1,135,250,90
675844180,0.194,0.54,1,135,250,90
682568819,0.10,0.14,1,135,250,90
682878440,0.82,0.36,1,135,250,90
690999996,0.61,0.32,1,135,250,90
691159728,0.176,0.50,1,135,250,90
691465067,0.190,0.54,1,135,250,90
694597630,0.147,0.46,1,135,250,90
703959118,0.212,0.57,1,135,250,90
716628479,0.39,0.25,1,135,250,90
726928019,0.172,0.50,1,135,250,90
748802908,0.367,0.75,1,135,250,90
751615345,0.68,0.32,1,135,250,90
751940812,0.57,0.28,1,135,250,90
752393828,0.201,0.54,1,135,250,90
752706260,0.03,0.07,1,135,250,90
769909495,0.61,0.32,1,135,250,90
773342987,0.151,0.46,2,67,250,90
783177970,0.338,0.72,1,135,250,90
807552848,0.03,0.07,1,135,250,90
810990338,0.75,0.32,1,135,250,90
820374330,0.198,0.54,1,135,250,90
842099972,0.306,0.68,1,135,250,90
848349855,0.320,0.72,1,135,250,90
854740276,0.97,0.36,1,135,250,90
857881034,0.03,0.07,1,135,250,90
880068664,0.270,0.64,1,135,250,90
896621336,0.327,0.72,1,135,250,90
899277516,0.46,0.25,1,135,250,90
911006185,0.198,0.54,1,135,250,90
922246261,0.97,0.39,1,135,250,90
928490386,0.100,0.39,1,135,250,90
935362542,0.126,0.43,1,135,250,90
948487465,0.79,0.36,1,135,250,90
961612577,0.234,0.57,1,135,250,90
972393756,0.97,0.39,1,135,250,90
989264749,0.68,0.32,1,135,250,90
989581289,0.140,0.46,1,135,250,90
995530317,0.32,0.21,1,135,250,90
1013331292,0.388,0.79,1,135,250,90
1028959169,0.172,0.50,1,135,250,90
1061156429,0.68,0.32,1,135,250,90
1070831422,0.118,0.43,1,135,250,90
1080996398,0.194,0.54,1,135,250,90
1087246409,0.309,0.68,1,135,250,90
1090206332,0.136,0.46,1,135,250,90
1090527591,0.129,0.43,1,135,250,90
1090987581,0.363,0.75,1,135,250,90
1097724785,0.86,0.36,1,135,250,90
1119912416,0.360,0.75,1,135,250,90
1120371267,0.57,0.28,1,135,250,90
1125847198,0.309,0.68,1,135,250,90
1131318890,0.104,0.39,1,135,250,90
1136612546,0.32,0.21,1,135,250,90
1138965127,0.338,0.72,1,135,250,90
1147871337,0.21,0.18,1,135,250,90
1175518831,0.140,0.46,1,135,250,90
1194271740,0.280,0.64,1,135,250,90
1208027659,0.273,0.64,1,135,250,90
1210850071,0.154,0.46,1,135,250,90
1219902588,0.342,0.72,1,135,250,90
1247865518,0.266,0.64,1,135,250,90
1251768930,0.136,0.46,1,135,250,90
1255531316,0.223,0.57,1,135,250,90
1257568887,0.360,0.75,1,135,250,90
1266621440,0.342,0.72,1,135,250,90
1273027552,0.07,0.10,1,135,250,90
1276608548,0.86,0.36,1,135,250,90
1283975198,0.270,0.64,1,135,250,90
1291787698,0.334,0.72,1,135,250,90
1324128419,0.165,0.50,1,135,250,90
1329584036,0.86,0.36,1,135,250,90
1354121411,0.129,0.43,1,135,250,90
1354268835,0.194,0.54,1,135,250,90
1390206259,0.10,0.14,1,135,250,90
1396451424,0.104,0.39,1,135,250,90
1413959206,0.219,0.57,1,135,250,90
1426465187,0.374,0.75,1,135,250,90
1437562628,0.273,0.64,1,135,250,90
1457552957,0.280,0.64,1,135,250,90
1473646647,0.331,0.72,1,135,250,90
1475987483,0.03,0.07,1,135,250,90
1479909678,0.248,0.61,1,135,250,90
1501315811,0.21,0.18,1,135,250,90
1509584026,0.14,0.14,1,135,250,90
1512715012,0.28,0.21,1,135,250,90
1526921172,0.183,0.54,1,135,250,90
1531143812,0.07,0.10,1,135,250,90
1531308682,0.284,0.64,1,135,250,90
1550537315,0.111,0.43,1,135,250,90
1560849936,0.162,0.50,1,135,250,90
1584419851,0.223,0.57,1,135,250,90
1594584032,0.57,0.28,1,135,250,90
1598014704,0.140,0.46,1,135,250,90
1603506165,0.118,0.43,1,135,250,90
1621312596,0.172,0.50,1,135,250,90
1626927915,0.144,0.46,1,135,250,90
1640202200,0.32,0.21,1,135,250,90
1645834090,0.82,0.36,1,135,250,90
1649284503,0.07,0.10,1,135,250,90
1656621366,0.295,0.68,1,135,250,90
1679128248,0.39,0.25,1,135,250,90
1688643828,0.277,0.64,1,135,250,90
1706459166,0.108,0.39,1,135,250,90
1710209099,0.316,0.68,1,135,250,90
1727568729,0.172,0.50,1,135,250,90
1731768829,0.126,0.43,1,135,250,90
1732237580,0.316,0.68,1,135,250,90
1738334099,0.338,0.72,1,135,250,90
1744599812,0.331,0.72,1,135,250,90
1802709156,0.68,0.32,1,135,250,90
1802871337,0.370,0.75,1,135,250,90
1817240349,0.100,0.39,1,135,250,90
1833327355,0.234,0.57,1,135,250,90
1833659508,0.216,0.57,1,135,250,90
1846631163,0.115,0.43,1,135,250,90
1853334028,0.10,0.14,1,135,250,90
1860202099,0.14,0.14,1,135,250,90
1865691283,0.223,0.57,1,135,250,90
1868490356,0.273,0.64,1,135,250,90
1875518730,0.165,0.50,1,135,250,90
1886459107,0.334,0.72,1,135,250,90
1886777429,0.266,0.64,1,135,250,90
1904108550,0.298,0.68,1,135,250,90
1922724816,0.07,0.10,1,135,250,90
1925358423,0.280,0.64,1,135,250,90
1929577203,0.244,0.61,1,135,250,90
1940999414,0.306,0.68,1,135,250,90
1941456227,0.07,0.10,1,135,250,90
1963815747,0.39,0.25,1,135,250,90
1970381164,0.270,0.64,1,135,250,90
1985046015,0.226,0.57,1,135,250,90
1985378783,0.331,0.72,1,135,250,90
2010378317,0.118,0.43,1,135,250,90
2025362500,0.14,0.14,1,135,250,90
2032715014,0.10,0.14,1,135,250,90
2046315884,0.331,0.72,1,135,250,90
2056621410,0.241,0.61,1,135,250,90
2056940988,0.234,0.57,1,135,250,90
2057237587,0.180,0.54,1,135,250,90
2078343811,0.07,0.10,1,135,250,90
2087084038,0.28,0.18,1,135,250,90
