time,_Eihop,_P0,hops,d,_R,_Nb
36218888,1.54,0.212,1,135,250,90
39232781,0.18,0.28,2,67,250,90
45811294,0.702,0.169,1,135,250,90
46100849,0.871,0.187,2,67,250,90
46373211,0.100,0.64,2,67,250,90
50437804,0.50,0.43,1,135,250,90
50750121,0.86,0.57,1,135,250,90
54538141,0.712,0.176,2,67,250,90
54904843,0.158,0.86,1,135,250,90
58357950,0.36,0.43,1,135,250,90
64022439,0.550,0.162,2,67,250,90
71788678,0.673,0.176,1,135,250,90
74506890,0.108,0.72,1,135,250,90
77444818,0.972,0.205,2,67,250,90
80900355,0.378,0.108,1,135,250,90
81460353,0.259,0.104,2,67,250,90
85124514,0.291,0.111,2,67,250,90
85772684,0.838,0.180,1,135,250,90
89241353,0.921,0.198,2,67,250,90
90124888,0.18,0.28,1,135,250,90
99499723,0.284,0.115,1,135,250,90
103061158,0.435,0.126,2,67,250,90
107116809,0.136,0.75,1,135,250,90
107312070,0.111,0.61,2,67,250,90
110123324,0.536,0.154,2,67,250,90
110437774,0.176,0.79,1,135,250,90
114500125,0.986,0.212,2,67,250,90
118279867,0.03,0.14,1,135,250,90
122686115,0.36,0.43,1,135,250,90
123358062,0.676,0.162,2,67,250,90
123585024,0.946,0.190,2,67,250,90
123904812,0.640,0.154,1,135,250,90
124185802,0.18,0.28,1,135,250,90
130275372,0.255,0.100,2,67,250,90
130560860,0.194,0.90,1,135,250,90
130779865,0.550,0.162,2,67,250,90
133967313,0.57,0.46,2,67,250,90
139499676,0.464,0.136,1,135,250,90
153399993,0.39,0.43,2,67,250,90
153663571,0.21,0.28,1,135,250,90
163077095,0.68,0.57,1,135,250,90
163335551,0.108,0.68,2,67,250,90
163639290,0.25,0.32,1,135,250,90
166525469,0.216,0.100,2,67,250,90
170764161,0.388,0.126,2,67,250,90
171179308,0.226,0.100,1,135,250,90
171491656,0.216,0.100,2,67,250,90
171819656,0.230,0.93,2,67,250,90
174962492,0.54,0.46,1,135,250,90
185858425,0.608,0.140,1,135,250,90
186374897,0.68,0.57,1,135,250,90
189632558,0.720,0.165,1,135,250,90
189812237,0.03,0.14,1,135,250,90
190124528,0.03,0.14,2,67,250,90
190749672,0.464,0.140,2,67,250,90
193712674,0.36,0.43,2,67,250,90
194022804,0.147,0.79,2,67,250,90
194310944,0.547,0.147,1,135,250,90
194960219,0.28,0.32,1,135,250,90
195124949,0.43,0.43,1,135,250,90
195522510,0.288,0.104,2,67,250,90
196530489,0.03,0.14,1,135,250,90
200779627,0.03,0.14,2,67,250,90
205896135,0.39,0.43,1,135,250,90
206116168,0.230,0.93,2,67,250,90
214499687,0.158,0.86,1,135,250,90
214913264,0.201,0.93,2,67,250,90
215125123,0.687,0.162,2,67,250,90
215491047,0.32,0.36,2,67,250,90
215750067,0.626,0.144,1,135,250,90
222622325,0.666,0.165,2,67,250,90
228616358,0.118,0.64,2,67,250,90
235124751,0.568,0.151,1,135,250,90
235514051,0.03,0.14,2,67,250,90
235819696,0.666,0.165,1,135,250,90
241397893,0.860,0.198,2,67,250,90
241773036,0.331,0.118,1,135,250,90
244873428,0.03,0.14,2,67,250,90
245124513,0.223,0.100,2,67,250,90
248250162,0.28,0.32,1,135,250,90
248638988,0.97,0.64,2,67,250,90
249022675,0.223,0.90,1,135,250,90
252149645,0.212,0.90,1,135,250,90
252381915,0.111,0.61,2,67,250,90
257741658,0.198,0.90,1,135,250,90
261374745,0.176,0.82,2,67,250,90
263951855,0.561,0.147,2,67,250,90
271139421,0.450,0.129,2,67,250,90
271482919,0.428,0.126,1,135,250,90
274835462,0.644,0.158,2,67,250,90
279585684,0.464,0.136,1,135,250,90
282670562,0.93,0.61,2,67,250,90
283280243,0.410,0.133,1,135,250,90
283874756,0.25,0.28,1,135,250,90
294873681,0.75,0.57,2,67,250,90
295451796,0.720,0.162,2,67,250,90
298601174,0.14,0.28,1,135,250,90
302679570,0.669,0.165,2,67,250,90
312436023,0.856,0.198,2,67,250,90
312976500,0.817,0.172,1,135,250,90
313342531,0.36,0.43,2,67,250,90
313913705,0.14,0.21,1,135,250,90
314319822,0.680,0.169,1,135,250,90
314873557,0.68,0.57,2,67,250,90
315186256,0.694,0.172,2,67,250,90
325186680,0.982,0.198,1,135,250,90
325491771,1.90,0.219,1,135,250,90
335125131,0.424,0.133,1,135,250,90
342389739,0.244,0.79,1,135,250,90
342967507,0.172,0.82,2,67,250,90
347312664,0.262,0.104,1,135,250,90
347733119,0.03,0.14,2,67,250,90
348280241,0.288,0.115,1,135,250,90
357625245,1.162,0.234,1,135,250,90
362775547,0.367,0.129,1,135,250,90
363014625,0.378,0.118,2,67,250,90
365507621,0.860,0.198,1,135,250,90
369241862,0.39,0.43,1,135,250,90
376092790,0.417,0.122,1,135,250,90
376429508,0.936,0.201,2,67,250,90
376687417,0.208,0.93,2,67,250,90
387077308,0.968,0.194,1,135,250,90
387382819,0.255,0.104,1,135,250,90
391429637,0.385,0.122,1,135,250,90
391804748,0.453,0.133,1,135,250,90
395523225,0.532,0.154,2,67,250,90
404273487,0.666,0.165,1,135,250,90
404577147,0.626,0.169,2,67,250,90
408601308,0.975,0.208,1,135,250,90
417663624,0.03,0.14,2,67,250,90
435900487,0.968,0.194,1,135,250,90
442000233,0.313,0.111,2,67,250,90
451139819,0.777,0.190,1,135,250,90
451460965,0.115,0.72,1,135,250,90
454554664,0.414,0.133,1,135,250,90
455561441,0.54,0.46,1,135,250,90
458030401,0.259,0.104,1,135,250,90
458562640,0.972,0.208,1,135,250,90
461788809,0.108,0.72,1,135,250,90
462054400,0.756,0.180,1,135,250,90
462420334,0.370,0.129,1,135,250,90
462717601,0.172,0.79,1,135,250,90
463023055,0.550,0.162,1,135,250,90
471101164,0.180,0.79,1,135,250,90
473929349,0.108,0.72,1,135,250,90
481795723,0.842,0.194,2,67,250,90
485842738,0.374,0.100,1,135,250,90
486062223,0.237,0.97,2,67,250,90
490241925,0.266,0.108,1,135,250,90
490795541,0.936,0.187,2,67,250,90
497960310,0.75,0.57,2,67,250,90
502000188,0.867,0.183,1,135,250,90
502342328,0.18,0.28,1,135,250,90
502648073,0.849,0.194,1,135,250,90
508710022,0.14,0.28,2,67,250,90
509319762,0.615,0.165,1,135,250,90
509607964,0.18,0.21,2,67,250,90
513562760,0.622,0.165,1,135,250,90
521764656,0.388,0.126,2,67,250,90
522085971,0.475,0.136,1,135,250,90
525858559,0.838,0.169,1,135,250,90
529187794,0.414,0.133,1,135,250,90
529639114,0.352,0.115,2,67,250,90
532069939,0.144,0.79,2,67,250,90
532373558,0.18,0.28,2,67,250,90
532624882,0.180,0.72,1,135,250,90
538710029,0.536,0.154,1,135,250,90
538951885,0.198,0.93,2,67,250,90
544617123,0.424,0.126,1,135,250,90
546837899,0.223,0.100,1,135,250,90
547023022,0.302,0.90,2,67,250,90
547312302,0.918,0.198,2,67,250,90
547726256,0.144,0.57,1,135,250,90
553889602,0.842,0.194,1,135,250,90
554257435,1.00,0.201,2,67,250,90
554608399,0.514,0.136,1,135,250,90
554951977,0.334,0.118,2,67,250,90
557951814,0.298,0.97,1,135,250,90
563874828,0.410,0.129,2,67,250,90
564187269,0.165,0.86,2,67,250,90
567772361,0.162,0.75,1,135,250,90
568382016,0.144,0.79,2,67,250,90
577937548,0.777,0.180,2,67,250,90
583023473,0.943,0.198,1,135,250,90
598936683,0.507,0.136,1,135,250,90
602717782,0.169,0.79,2,67,250,90
603007911,0.684,0.169,1,135,250,90
603670906,0.442,0.144,2,67,250,90
603875132,0.158,0.86,1,135,250,90
604295381,1.54,0.212,1,135,250,90
604507060,0.928,0.187,2,67,250,90
607625016,0.838,0.180,1,135,250,90
608014586,0.205,0.93,1,135,250,90
611514199,0.550,0.162,1,135,250,90
612124053,0.601,0.162,1,135,250,90
616382102,0.111,0.61,1,135,250,90
618874711,0.601,0.158,2,67,250,90
621444863,0.280,0.115,2,67,250,90
624538540,0.838,0.180,1,135,250,90
628264356,0.183,0.86,1,135,250,90
632741748,0.36,0.43,2,67,250,90
633014587,0.136,0.72,1,135,250,90
633874584,0.777,0.180,2,67,250,90
634248607,0.504,0.133,2,67,250,90
637624864,0.921,0.198,1,135,250,90
645858347,0.468,0.126,1,135,250,90
652085623,1.105,0.223,2,67,250,90
656467903,0.388,0.126,1,135,250,90
659187633,0.954,0.201,2,67,250,90
671108497,0.892,0.205,1,135,250,90
678655062,0.129,0.68,2,67,250,90
679187878,0.723,0.180,1,135,250,90
682951781,0.75,0.50,2,67,250,90
686375071,0.194,0.93,2,67,250,90
693875164,0.583,0.154,1,135,250,90
698350812,0.216,0.86,2,67,250,90
701085801,0.309,0.111,1,135,250,90
701436490,0.144,0.75,1,135,250,90
701780261,1.72,0.223,1,135,250,90
702312516,0.216,0.100,1,135,250,90
702655186,0.327,0.118,1,135,250,90
706185955,0.237,0.97,1,135,250,90
709257508,0.694,0.169,1,135,250,90
709576910,0.111,0.72,1,135,250,90
710123546,0.723,0.180,1,135,250,90
710507252,0.165,0.68,1,135,250,90
723397217,0.97,0.54,2,67,250,90
723576862,0.795,0.183,2,67,250,90
725795874,0.511,0.133,1,135,250,90
726092455,0.475,0.140,2,67,250,90
736525247,0.32,0.36,2,67,250,90
736827267,0.489,0.144,1,135,250,90
737358125,0.111,0.72,1,135,250,90
740467317,0.151,0.79,2,67,250,90
743967742,0.709,0.176,1,135,250,90
749187381,0.190,0.90,2,67,250,90
752077125,0.198,0.93,1,135,250,90
752717691,0.349,0.126,2,67,250,90
