time,_Eihop,_P0,hops,d,_R,_Nb
35148201,0.594,0.136,1,135,250,90
47217797,0.428,0.115,2,67,250,90
54494814,0.583,0.133,1,135,250,90
57648349,0.90,0.50,2,67,250,90
60963451,0.18,0.25,2,67,250,90
61195437,0.36,0.32,1,135,250,90
64921147,0.684,0.144,1,135,250,90
65342771,0.248,0.86,2,67,250,90
67854752,0.399,0.108,1,135,250,90
68273681,0.478,0.118,2,67,250,90
80133046,0.306,0.93,1,135,250,90
84314770,0.72,0.43,1,135,250,90
84523704,0.694,0.144,2,67,250,90
84945532,0.03,0.10,1,135,250,90
85139842,0.32,0.32,2,67,250,90
88476758,0.93,0.50,1,135,250,90
88890397,0.162,0.72,2,67,250,90
89320051,0.64,0.43,2,67,250,90
89515009,0.658,0.144,1,135,250,90
97236410,0.136,0.64,2,67,250,90
97445518,0.331,0.100,1,135,250,90
97639973,0.162,0.72,1,135,250,90
97858444,0.133,0.64,2,67,250,90
102014947,0.136,0.64,1,135,250,90
105577864,0.363,0.104,2,67,250,90
112835738,0.32,0.32,1,135,250,90
129745401,0.658,0.144,2,67,250,90
136390127,0.10,0.18,1,135,250,90
158680017,0.32,0.32,2,67,250,90
159102185,0.363,0.104,1,135,250,90
159296179,0.151,0.68,1,135,250,90
183283573,0.622,0.136,2,67,250,90
191995234,0.320,0.97,1,135,250,90
204733769,0.18,0.25,1,135,250,90
207854665,0.07,0.14,1,135,250,90
213479720,0.32,0.32,1,135,250,90
222877366,0.54,0.39,1,135,250,90
225745191,0.32,0.32,1,135,250,90
228664453,0.399,0.111,1,135,250,90
231601891,0.154,0.68,2,67,250,90
237658652,0.601,0.136,1,135,250,90
243905716,0.162,0.72,1,135,250,90
244327551,0.133,0.64,1,135,250,90
252015016,0.604,0.136,1,135,250,90
254749865,0.28,0.28,1,135,250,90
254921172,0.284,0.90,1,135,250,90
258264846,0.61,0.43,1,135,250,90
271414755,0.219,0.82,1,135,250,90
282018262,0.590,0.129,1,135,250,90
286180180,0.216,0.79,1,135,250,90
289711233,0.10,0.18,1,135,250,90
300142954,0.378,0.108,1,135,250,90
303664302,0.118,0.57,1,135,250,90
306408566,0.32,0.32,1,135,250,90
313089211,0.151,0.68,1,135,250,90
313499489,0.32,0.28,1,135,250,90
317883357,0.226,0.82,1,135,250,90
328077711,0.648,0.140,1,135,250,90
341182826,0.14,0.21,1,135,250,90
344533718,0.165,0.68,1,135,250,90
344726977,0.10,0.18,1,135,250,90
358886024,0.374,0.104,1,135,250,90
368495693,0.97,0.54,1,135,250,90
371182886,0.18,0.25,1,135,250,90
374539402,0.97,0.54,2,67,250,90
377635987,0.201,0.75,1,135,250,90
380776667,0.07,0.18,1,135,250,90
386624697,0.640,0.140,1,135,250,90
391008507,0.748,0.151,1,135,250,90
391405753,0.259,0.90,1,135,250,90
394539376,0.50,0.36,1,135,250,90
397233641,0.262,0.90,1,135,250,90
404346105,0.666,0.144,1,135,250,90
407258940,0.183,0.75,1,135,250,90
409514926,0.669,0.140,1,135,250,90
412218123,0.662,0.136,1,135,250,90
418289373,0.43,0.36,1,135,250,90
429344057,0.684,0.144,1,135,250,90
432643142,0.698,0.147,1,135,250,90
435383845,0.288,0.86,1,135,250,90
442439617,0.21,0.25,1,135,250,90
442671340,0.489,0.118,1,135,250,90
446645970,0.03,0.10,1,135,250,90
450595741,0.57,0.39,2,67,250,90
454767680,0.97,0.54,1,135,250,90
454945479,0.241,0.82,1,135,250,90
457463814,0.61,0.43,1,135,250,90
461820675,0.259,0.90,1,135,250,90
475549089,0.154,0.68,1,135,250,90
479523606,0.82,0.50,1,135,250,90
482464000,0.54,0.39,1,135,250,90
482842931,0.734,0.147,2,67,250,90
483086336,0.432,0.108,1,135,250,90
497233655,0.21,0.21,1,135,250,90
501008162,0.478,0.122,2,67,250,90
501389949,0.100,0.50,1,135,250,90
505139917,0.367,0.104,1,135,250,90
508921180,0.61,0.43,1,135,250,90
513258002,0.298,0.97,1,135,250,90
521430864,0.86,0.50,1,135,250,90
527261565,0.03,0.10,2,67,250,90
533674233,0.424,0.115,1,135,250,90
536195990,0.302,0.97,1,135,250,90
539758215,0.64,0.43,1,135,250,90
542886386,0.295,0.90,1,135,250,90
543296310,0.392,0.104,2,67,250,90
543695751,0.414,0.111,1,135,250,90
544108618,0.244,0.86,1,135,250,90
547217961,0.133,0.64,1,135,250,90
553898339,0.32,0.32,1,135,250,90
564096077,0.748,0.151,1,135,250,90
578086584,0.280,0.90,1,135,250,90
583921434,0.136,0.64,1,135,250,90
587039428,0.03,0.10,2,67,250,90
623104979,0.158,0.68,1,135,250,90
