time,_Eihop,_P0,hops,d,_R,_Nb
33209008,0.216,0.100,1,135,250,90
37265011,0.615,0.165,2,67,250,90
40389876,0.39,0.43,1,135,250,90
40629178,0.514,0.151,2,67,250,90
46021938,1.108,0.223,1,135,250,90
48833512,0.338,0.122,1,135,250,90
49988193,0.93,0.64,2,67,250,90
52583644,0.93,0.61,1,135,250,90
63515087,0.158,0.86,2,67,250,90
63778300,0.266,0.97,2,67,250,90
72578072,0.136,0.75,1,135,250,90
76328100,0.500,0.147,2,67,250,90
80387807,0.324,0.118,1,135,250,90
83829108,0.939,0.198,2,67,250,90
84082627,0.504,0.147,1,135,250,90
87890569,0.655,0.176,2,67,250,90
90390512,0.338,0.122,2,67,250,90
90622249,0.619,0.151,1,135,250,90
93144776,0.28,0.32,2,67,250,90
93488769,0.75,0.50,1,135,250,90
96327583,0.14,0.28,2,67,250,90
102265637,0.435,0.126,1,135,250,90
102528685,0.795,0.183,1,135,250,90
106351184,0.190,0.86,1,135,250,90
106684444,0.885,0.190,2,67,250,90
111012612,0.68,0.46,1,135,250,90
111341081,0.187,0.90,2,67,250,90
114137511,0.14,0.28,1,135,250,90
114363357,0.180,0.82,2,67,250,90
114691530,0.39,0.43,2,67,250,90
121038438,0.486,0.140,2,67,250,90
121238575,0.702,0.162,1,135,250,90
121566787,0.424,0.129,1,135,250,90
121903243,0.936,0.201,2,67,250,90
122222927,0.14,0.28,1,135,250,90
122566696,0.849,0.194,2,67,250,90
122887477,0.28,0.21,1,135,250,90
127890010,0.702,0.162,2,67,250,90
131046117,0.36,0.43,2,67,250,90
131316948,0.475,0.136,1,135,250,90
133521402,0.226,0.93,1,135,250,90
137887165,0.475,0.140,2,67,250,90
138191714,0.50,0.46,1,135,250,90
144764831,1.18,0.205,2,67,250,90
145035540,0.601,0.162,1,135,250,90
155075001,0.734,0.169,2,67,250,90
155371984,0.03,0.14,2,67,250,90
155615963,0.266,0.108,1,135,250,90
155928125,0.536,0.158,2,67,250,90
156301257,0.540,0.151,1,135,250,90
157928598,0.111,0.61,1,135,250,90
162585173,0.399,0.129,2,67,250,90
164771915,0.597,0.162,1,135,250,90
168202338,0.921,0.198,2,67,250,90
168512440,0.68,0.57,2,67,250,90
168816651,0.136,0.75,1,135,250,90
176327249,0.68,0.57,2,67,250,90
176550922,0.860,0.194,1,135,250,90
179771695,0.583,0.158,1,135,250,90
181004195,0.936,0.201,2,67,250,90
187184341,0.255,0.104,2,67,250,90
187490699,0.961,0.194,1,135,250,90
187854198,0.39,0.43,2,67,250,90
188521654,0.176,0.72,1,135,250,90
196725422,0.158,0.86,2,67,250,90
196903067,1.87,0.219,1,135,250,90
201015404,0.183,0.86,2,67,250,90
201240587,0.882,0.190,1,135,250,90
206639810,0.295,0.115,2,67,250,90
210702480,1.33,0.208,1,135,250,90
210934130,0.349,0.122,2,67,250,90
211238422,0.676,0.169,1,135,250,90
213209133,0.169,0.79,1,135,250,90
217350490,0.615,0.165,2,67,250,90
217941704,0.03,0.14,1,135,250,90
221952220,0.421,0.136,2,67,250,90
222503833,0.54,0.46,2,67,250,90
222809072,0.68,0.46,1,135,250,90
233241496,0.550,0.162,2,67,250,90
233434334,0.705,0.176,1,135,250,90
234090538,0.03,0.14,1,135,250,90
234441427,0.39,0.43,2,67,250,90
238168671,0.158,0.86,2,67,250,90
239459256,0.460,0.136,1,135,250,90
245130973,0.774,0.190,1,135,250,90
