time,_Eihop,_P0,hops,d,_R,_Nb
32433378,0.32,0.32,1,135,250,90
39315330,0.442,0.144,1,135,250,90
47121318,0.36,0.43,2,67,250,90
50243576,0.169,0.79,1,135,250,90
53931426,0.360,0.129,2,67,250,90
54313780,0.327,0.118,1,135,250,90
54940685,0.507,0.136,1,135,250,90
62746339,0.03,0.14,2,67,250,90
63009633,0.144,0.79,1,135,250,90
63290525,0.248,0.100,2,67,250,90
64002735,0.270,0.97,1,135,250,90
67360447,0.108,0.72,2,67,250,90
73058889,0.183,0.86,2,67,250,90
75871582,0.781,0.169,1,135,250,90
82434376,0.255,0.104,1,135,250,90
82681587,0.280,0.111,2,67,250,90
86535064,0.259,0.93,2,67,250,90
86806977,0.309,0.111,1,135,250,90
89309195,0.518,0.147,2,67,250,90
91809197,0.144,0.79,2,67,250,90
92056897,0.964,0.194,1,135,250,90
94594900,0.50,0.43,2,67,250,90
100845086,0.201,0.82,1,135,250,90
104644324,0.39,0.43,2,67,250,90
107157768,0.147,0.75,1,135,250,90
107462902,0.14,0.28,2,67,250,90
108048137,0.18,0.28,1,135,250,90
108345092,0.216,0.100,1,135,250,90
108603089,0.626,0.169,2,67,250,90
117434010,0.871,0.187,2,67,250,90
117657217,0.302,0.97,1,135,250,90
117993874,0.18,0.28,1,135,250,90
128059118,0.68,0.57,2,67,250,90
128322268,0.158,0.86,2,67,250,90
134916443,0.331,0.108,1,135,250,90
135197340,0.288,0.100,2,67,250,90
141423230,0.342,0.122,2,67,250,90
145247205,0.162,0.75,1,135,250,90
148059555,0.108,0.72,1,135,250,90
148337971,0.68,0.57,2,67,250,90
152122003,0.108,0.72,2,67,250,90
152360850,0.831,0.176,1,135,250,90
155941244,0.28,0.32,2,67,250,90
156126506,0.986,0.208,1,135,250,90
164309764,0.14,0.18,1,135,250,90
164572624,0.208,0.82,2,67,250,90
168114068,0.298,0.108,1,135,250,90
168329441,0.306,0.111,2,67,250,90
172528394,0.50,0.43,1,135,250,90
172697633,0.464,0.136,2,67,250,90
176497068,0.817,0.183,2,67,250,90
176744660,0.507,0.140,1,135,250,90
180188837,0.108,0.72,1,135,250,90
180494104,0.162,0.86,2,67,250,90
180845185,0.745,0.169,1,135,250,90
