time,_Eihop,_P0,hops,d,_R,_Nb
34745196,0.507,0.136,2,67,250,90
35776212,0.795,0.165,1,135,250,90
38793477,0.320,0.108,1,135,250,90
45028718,0.435,0.126,2,67,250,90
45330808,0.46,0.39,1,135,250,90
45580627,0.82,0.57,2,67,250,90
46284718,0.07,0.18,1,135,250,90
53779420,0.831,0.176,2,67,250,90
58026017,0.108,0.61,2,67,250,90
58292296,0.226,0.90,1,135,250,90
61528714,0.273,0.97,2,67,250,90
61784113,0.622,0.147,1,135,250,90
62090368,0.43,0.36,1,135,250,90
63752570,0.226,0.82,2,67,250,90
69349241,0.32,0.36,2,67,250,90
73278923,0.79,0.50,1,135,250,90
73533980,0.07,0.18,1,135,250,90
73807683,0.21,0.28,2,67,250,90
76284937,0.07,0.18,1,135,250,90
77268211,0.46,0.39,2,67,250,90
84074753,0.385,0.118,1,135,250,90
86526161,0.259,0.100,2,67,250,90
87776147,0.104,0.57,1,135,250,90
88752506,0.262,0.97,2,67,250,90
92573619,0.82,0.57,2,67,250,90
93864285,0.306,0.100,1,135,250,90
97276107,0.61,0.46,1,135,250,90
98299618,0.190,0.86,2,67,250,90
105035276,0.698,0.165,1,135,250,90
109802274,0.831,0.176,2,67,250,90
110002380,0.154,0.75,2,67,250,90
110354857,0.331,0.111,1,135,250,90
113495194,0.237,0.97,2,67,250,90
114286682,0.410,0.118,1,135,250,90
118278217,0.201,0.86,1,135,250,90
121025989,0.216,0.86,2,67,250,90
129275701,0.806,0.176,2,67,250,90
129792554,0.878,0.180,1,135,250,90
130002552,0.82,0.57,1,135,250,90
130323415,0.86,0.57,2,67,250,90
135528585,0.32,0.36,2,67,250,90
139583970,0.856,0.180,1,135,250,90
139744504,0.21,0.28,1,135,250,90
140283923,0.32,0.36,2,67,250,90
142324286,0.86,0.57,1,135,250,90
146786720,0.176,0.79,2,67,250,90
153279010,0.86,0.57,1,135,250,90
161525753,0.212,0.86,2,67,250,90
169027265,0.07,0.18,2,67,250,90
169245587,0.133,0.68,1,135,250,90
169605254,0.738,0.165,2,67,250,90
169752644,0.50,0.43,1,135,250,90
170026773,0.680,0.162,2,67,250,90
170494456,0.615,0.140,1,135,250,90
174083065,0.410,0.126,1,135,250,90
179028787,0.864,0.180,2,67,250,90
179260969,0.07,0.18,1,135,250,90
182795115,0.619,0.147,2,67,250,90
185780204,0.36,0.36,1,135,250,90
188247974,0.676,0.158,2,67,250,90
190776336,0.795,0.165,1,135,250,90
194839617,0.298,0.100,1,135,250,90
194995204,0.327,0.108,2,67,250,90
199535399,0.536,0.144,1,135,250,90
200768383,0.831,0.176,2,67,250,90
206052307,0.57,0.46,2,67,250,90
208526464,0.691,0.154,1,135,250,90
208752625,0.07,0.14,1,135,250,90
211786617,0.25,0.28,2,67,250,90
214268482,0.381,0.118,2,67,250,90
214520863,0.439,0.118,1,135,250,90
218292395,0.190,0.86,2,67,250,90
220325260,0.712,0.158,1,135,250,90
223535673,0.234,0.90,1,135,250,90
229357144,0.32,0.36,2,67,250,90
232275497,0.54,0.46,2,67,250,90
232518503,0.223,0.90,1,135,250,90
233614573,0.219,0.86,1,135,250,90
234792377,0.532,0.144,2,67,250,90
241028744,0.147,0.75,2,67,250,90
241245311,0.280,0.100,1,135,250,90
247545011,0.507,0.136,2,67,250,90
247768343,0.554,0.136,1,135,250,90
250823387,0.270,0.97,2,67,250,90
251011232,0.273,0.100,1,135,250,90
258279130,0.414,0.126,2,67,250,90
262276524,0.439,0.126,1,135,250,90
262768341,0.54,0.46,2,67,250,90
263049900,0.622,0.147,1,135,250,90
265276826,0.558,0.136,1,135,250,90
270583652,0.151,0.75,2,67,250,90
270792268,0.212,0.86,2,67,250,90
271315458,0.590,0.147,1,135,250,90
271995168,0.21,0.25,2,67,250,90
274575187,0.352,0.100,1,135,250,90
279785428,0.536,0.144,1,135,250,90
286302601,0.572,0.147,2,67,250,90
289848816,0.244,0.97,2,67,250,90
290112422,0.810,0.169,1,135,250,90
293779207,0.07,0.18,1,135,250,90
294081061,0.723,0.162,2,67,250,90
296778902,0.18,0.28,2,67,250,90
297112353,0.97,0.57,1,135,250,90
301278840,0.93,0.54,2,67,250,90
305045390,0.590,0.144,1,135,250,90
305268432,0.223,0.90,1,135,250,90
305542207,0.273,0.97,2,67,250,90
306566979,0.07,0.18,1,135,250,90
313778897,0.14,0.21,2,67,250,90
317034949,0.54,0.46,2,67,250,90
317315458,0.414,0.118,1,135,250,90
322028963,0.244,0.90,2,67,250,90
322284179,0.820,0.169,1,135,250,90
322494194,0.18,0.28,2,67,250,90
326339485,0.158,0.72,1,135,250,90
338028788,0.583,0.147,2,67,250,90
341091654,0.212,0.86,2,67,250,90
341244581,0.806,0.169,1,135,250,90
344244055,0.399,0.122,2,67,250,90
345778941,0.712,0.154,1,135,250,90
350549682,0.745,0.165,2,67,250,90
352535082,0.82,0.57,1,135,250,90
357785884,0.111,0.64,1,135,250,90
360518353,0.705,0.158,2,67,250,90
365276745,0.698,0.165,2,67,250,90
365526776,0.684,0.158,1,135,250,90
367026070,0.21,0.28,1,135,250,90
367596476,0.79,0.54,2,67,250,90
372530424,0.57,0.46,2,67,250,90
374793854,0.525,0.140,1,135,250,90
