time,_Eihop,_P0,hops,d,_R,_Nb
34325374,0.07,0.14,2,67,250,90
39547991,0.165,0.61,1,135,250,90
47747756,0.241,0.72,2,67,250,90
51669782,0.262,0.79,1,135,250,90
58804469,0.82,0.43,1,135,250,90
64523421,0.306,0.82,1,135,250,90
69547384,0.68,0.39,1,135,250,90
77013425,0.68,0.39,1,135,250,90
95219485,0.432,0.97,2,67,250,90
111329908,0.158,0.57,2,67,250,90
111498348,0.36,0.28,1,135,250,90
124317468,0.03,0.10,1,135,250,90
139711092,0.32,0.28,2,67,250,90
140061026,0.532,0.108,1,135,250,90
140388735,0.32,0.28,1,135,250,90
145935728,0.536,0.111,2,67,250,90
146139089,0.237,0.75,1,135,250,90
146302020,0.43,0.32,1,135,250,90
163969954,0.237,0.75,1,135,250,90
164349022,0.464,0.100,1,135,250,90
166836296,0.237,0.75,1,135,250,90
167020726,0.14,0.18,1,135,250,90
171126250,0.568,0.115,1,135,250,90
175223962,0.514,0.108,1,135,250,90
182170010,0.50,0.32,1,135,250,90
185926661,0.97,0.46,2,67,250,90
188985160,0.32,0.28,1,135,250,90
203282517,0.522,0.108,1,135,250,90
207172667,0.28,0.25,1,135,250,90
218623131,0.86,0.39,2,67,250,90
221836155,0.244,0.75,1,135,250,90
227911316,0.32,0.28,1,135,250,90
228248117,0.230,0.72,1,135,250,90
230929474,0.82,0.43,2,67,250,90
233442486,0.316,0.86,1,135,250,90
236294868,0.180,0.64,1,135,250,90
240420034,0.104,0.50,1,135,250,90
251632853,0.302,0.82,1,135,250,90
253951301,0.262,0.79,1,135,250,90
256445296,0.03,0.10,1,135,250,90
256842216,0.226,0.72,1,135,250,90
259851547,0.104,0.50,1,135,250,90
260045188,0.453,0.100,1,135,250,90
262523296,0.46,0.32,1,135,250,90
266139394,0.208,0.64,2,67,250,90
274320225,0.39,0.28,1,135,250,90
281091909,0.162,0.61,1,135,250,90
284492117,0.331,0.86,1,135,250,90
287710931,0.363,0.90,1,135,250,90
287888543,0.270,0.75,2,67,250,90
293060534,0.219,0.68,1,135,250,90
293435470,0.349,0.90,2,67,250,90
297335846,0.482,0.104,1,135,250,90
300036220,0.25,0.25,1,135,250,90
300388374,0.03,0.10,1,135,250,90
304170537,0.342,0.86,1,135,250,90
304341722,0.07,0.14,1,135,250,90
304692460,0.284,0.79,1,135,250,90
313257848,0.18,0.18,1,135,250,90
320045183,0.208,0.68,1,135,250,90
336282310,0.338,0.86,2,67,250,90
339874092,0.381,0.93,1,135,250,90
340061407,0.140,0.57,1,135,250,90
342536430,0.432,0.100,1,135,250,90
349297676,0.03,0.10,1,135,250,90
358413953,0.244,0.75,2,67,250,90
365415013,0.54,0.36,1,135,250,90
374498307,0.266,0.79,1,135,250,90
380952238,0.500,0.108,2,67,250,90
385232820,0.190,0.64,1,135,250,90
387701396,0.68,0.39,1,135,250,90
390771433,0.43,0.28,2,67,250,90
393076488,0.43,0.32,1,135,250,90
395195367,0.478,0.104,1,135,250,90
400742199,0.68,0.39,1,135,250,90
411614311,0.79,0.43,1,135,250,90
415719573,0.432,0.100,1,135,250,90
419297624,0.306,0.82,1,135,250,90
431273622,0.514,0.108,1,135,250,90
435007797,0.244,0.72,1,135,250,90
438757871,0.493,0.108,1,135,250,90
438967094,0.385,0.90,1,135,250,90
439154328,0.68,0.39,2,67,250,90
444492320,0.468,0.104,1,135,250,90
444873674,0.36,0.25,1,135,250,90
447373660,0.381,0.93,2,67,250,90
