cpu,lpm,transmit,listen,hops,d,_R,_Nb
62405,920572,8130,9066,1,45,250,52
65103,917875,9427,7958,2,90,250,52
26787,300914,5830,6430,1,45,250,52
19776,307925,2591,4041,2,90,250,52
23821,303644,3685,5441,1,45,250,52
23826,303637,4640,3869,2,90,250,52
26061,301406,5389,6330,1,45,250,52
18739,308728,2477,3824,2,90,250,52
30440,297029,7558,6267,1,45,250,52
19413,308059,2471,3965,2,90,250,52
29483,297979,7546,6433,1,45,250,52
23981,303482,4633,4002,2,90,250,52
25054,302414,5507,6271,1,45,250,52
18761,308706,2470,3821,2,90,250,52
24794,302673,5339,6320,1,45,250,52
18745,308722,2477,3825,2,90,250,52
23720,303747,4562,5786,1,45,250,52
18734,308734,2471,3816,2,90,250,52
24837,302630,5395,6220,1,45,250,52
18733,308734,2471,3819,2,90,250,52
25189,302282,5393,6204,1,45,250,52
18801,308671,2471,3818,2,90,250,52
26067,301397,5389,6225,1,45,250,52
20042,307422,2475,3826,2,90,250,52
27219,300248,5885,6440,1,45,250,52
19930,307537,2425,3959,2,90,250,52
30443,297022,8002,6518,1,45,250,52
20109,307358,2475,4154,2,90,250,52
23592,303876,4566,5793,1,45,250,52
20043,307425,2475,3819,2,90,250,52
24219,303247,4953,5986,1,45,250,52
20013,307454,2476,3828,2,90,250,52
22898,304569,4059,5529,1,45,250,52
23511,303954,4585,3826,2,90,250,52
24782,302685,5393,6350,1,45,250,52
18738,308728,2477,3830,2,90,250,52
22184,305283,3683,5254,1,45,250,52
18735,308732,2474,3822,2,90,250,52
23262,304206,4293,5621,1,45,250,52
18777,308690,2474,3822,2,90,250,52
22676,304792,4016,5440,1,45,250,52
18734,308733,2472,3824,2,90,250,52
24728,302740,5387,6205,1,45,250,52
18735,308732,2474,3822,2,90,250,52
24834,302633,5387,6219,1,45,250,52
18776,308691,2474,3822,2,90,250,52
25497,301973,5335,6182,1,45,250,52
19053,308418,2472,3824,2,90,250,52
27259,300206,5830,6498,1,45,250,52
20014,307451,2476,4003,2,90,250,52
25017,302450,4623,5835,1,45,250,52
20063,307406,2475,3820,2,90,250,52
22990,304478,3358,5104,1,45,250,52
20011,307455,2474,3825,2,90,250,52
26110,301356,5393,6226,1,45,250,52
20013,307454,2476,3830,2,90,250,52
26112,301356,5443,6222,1,45,250,52
20094,307374,2476,3828,2,90,250,52
26100,301366,5393,6229,1,45,250,52
20041,307425,2474,3826,2,90,250,52
27315,300150,5562,5105,1,45,250,52
20010,307457,2425,3925,2,90,250,52
24914,302552,5437,6178,1,45,250,52
19950,307518,2425,3787,2,90,250,52
24788,302679,5451,6223,1,45,250,52
20044,307424,2475,3819,2,90,250,52
23650,303817,4564,5803,1,45,250,52
20011,307455,2474,3825,2,90,250,52
23553,303914,4293,5623,1,45,250,52
20096,307372,2476,3829,2,90,250,52
24820,302646,5393,6236,1,45,250,52
20042,307425,2474,3826,2,90,250,52
24697,302770,5388,6198,1,45,250,52
20013,307454,2476,3827,2,90,250,52
24885,302582,5437,6165,1,45,250,52
19953,307514,2425,3782,2,90,250,52
25411,302056,5574,6419,1,45,250,52
24235,303230,4588,3827,2,90,250,52
24685,302782,5116,6073,1,45,250,52
18733,308734,2471,3817,2,90,250,52
24888,302579,5393,6232,1,45,250,52
18788,308679,2474,3822,2,90,250,52
24206,303260,4953,6110,1,45,250,52
18762,308705,2472,3824,2,90,250,52
24838,302629,5388,6224,1,45,250,52
18734,308733,2472,3824,2,90,250,52
24750,302717,5392,6207,1,45,250,52
18764,308703,2474,3822,2,90,250,52
22222,305244,3682,5283,1,45,250,52
18735,308732,2474,3822,2,90,250,52
23379,304089,4286,5621,1,45,250,52
18735,308732,2474,3822,2,90,250,52
24840,302628,5387,6218,1,45,250,52
18821,308647,2474,3822,2,90,250,52
24724,302743,5392,6202,1,45,250,52
18766,308700,2476,3829,2,90,250,52
22678,304789,4019,5444,1,45,250,52
18761,308706,2470,3821,2,90,250,52
26045,301426,5333,6344,1,45,250,52
19599,307872,2472,3824,2,90,250,52
26150,301316,5437,6170,1,45,250,52
19848,307617,2421,3788,2,90,250,52
26122,301344,5390,6231,1,45,250,52
19935,307532,2475,3819,2,90,250,52
26211,301255,5404,6246,1,45,250,52
20070,307397,2476,3788,2,90,250,52
26131,301335,5117,6090,1,45,250,52
19935,307532,2475,3819,2,90,250,52
26025,301441,5393,6227,1,45,250,52
20043,307424,2476,3830,2,90,250,52
22872,304595,3347,4996,1,45,250,52
19887,307580,2425,3784,2,90,250,52
26369,301098,5632,6357,1,45,250,52
19990,307477,2425,3784,2,90,250,52
27003,300464,5836,6460,1,45,250,52
19938,307529,2475,3995,2,90,250,52
24011,303455,4017,5457,1,45,250,52
20080,307387,2476,3830,2,90,250,52
27066,300401,5836,6482,1,45,250,52
20045,307422,2475,3995,2,90,250,52
26084,301383,5393,6226,1,45,250,52
19935,307532,2475,3819,2,90,250,52
26163,301304,5390,6232,1,45,250,52
19978,307489,2476,3830,2,90,250,52
25420,302046,4949,6131,1,45,250,52
23556,303908,4635,3881,2,90,250,52
23424,304043,3683,5269,1,45,250,52
18216,309251,2470,3822,2,90,250,52
26068,301399,5403,6202,1,45,250,52
18256,309211,2472,3774,2,90,250,52
24919,302547,4618,5823,1,45,250,52
18187,309279,2474,3825,2,90,250,52
22867,304600,3299,5039,1,45,250,52
18188,309279,2474,3826,2,90,250,52
26089,301377,5389,6231,1,45,250,52
18234,309233,2474,3826,2,90,250,52
26026,301441,5405,6199,1,45,250,52
18188,309279,2474,3776,2,90,250,52
26009,301458,5389,6217,1,45,250,52
18219,309249,2474,3822,2,90,250,52
25481,301986,4947,5991,1,45,250,52
18261,309206,2472,3822,2,90,250,52
23420,304046,3682,5267,1,45,250,52
18187,309279,2474,3825,2,90,250,52
26026,301441,5405,6199,1,45,250,52
18188,309279,2474,3780,2,90,250,52
23435,304032,3682,5253,1,45,250,52
18238,309229,2474,3822,2,90,250,52
25341,302126,4947,5984,1,45,250,52
18188,309279,2474,3826,2,90,250,52
23699,303768,3686,5306,1,45,250,52
18218,309250,2474,3826,2,90,250,52
24558,302909,4289,5625,1,45,250,52
18265,309202,2472,3822,2,90,250,52
26136,301330,5407,6238,1,45,250,52
18187,309279,2474,3779,2,90,250,52
23420,304047,3682,5268,1,45,250,52
18247,309221,2474,3822,2,90,250,52
29705,297759,7563,6251,1,45,250,52
18319,309147,2474,3922,2,90,250,52
23049,304418,4567,5786,1,45,250,52
18188,309279,2474,3822,2,90,250,52
22651,304815,4291,5621,1,45,250,52
18188,309279,2474,3826,2,90,250,52
24472,302997,5061,6047,1,45,250,52
18271,309197,2474,3826,2,90,250,52
23029,304436,4566,5788,1,45,250,52
18216,309251,2472,3822,2,90,250,52
24289,303177,5398,6221,1,45,250,52
18215,309252,2470,3823,2,90,250,52
22961,304505,4521,5740,1,45,250,52
18242,309224,2470,3774,2,90,250,52
24294,303173,5393,6214,1,45,250,52
18218,309250,2473,3823,2,90,250,52
24257,303208,5388,6215,1,45,250,52
18186,309280,2472,3822,2,90,250,52
24369,303098,5335,6187,1,45,250,52
18275,309193,2474,3822,2,90,250,52
24135,303331,5064,6045,1,45,250,52
18217,309250,2472,3822,2,90,250,52
22681,304786,4292,5609,1,45,250,52
18186,309280,2472,3822,2,90,250,52
24336,303131,5393,6213,1,45,250,52
18250,309217,2474,3822,2,90,250,52
24302,303164,5388,6225,1,45,250,52
18188,309279,2474,3822,2,90,250,52
24189,303278,5392,6208,1,45,250,52
18188,309279,2474,3826,2,90,250,52
21730,305737,3683,5244,1,45,250,52
18609,308860,2474,3826,2,90,250,52
23595,303871,4953,5962,1,45,250,52
18185,309281,2470,3821,2,90,250,52
22010,305456,3685,5338,1,45,250,52
18187,309280,2473,3822,2,90,250,52
24239,303228,5388,6201,1,45,250,52
18253,309214,2473,3822,2,90,250,52
21671,305796,3683,5247,1,45,250,52
18218,309250,2473,3822,2,90,250,52
24218,303248,5332,6185,1,45,250,52
18186,309280,2472,3822,2,90,250,52
23261,304210,4012,5442,1,45,250,52
19319,308153,2474,3822,2,90,250,52
25638,301828,5442,6182,1,45,250,52
19378,308087,2425,3781,2,90,250,52
25657,301810,5442,6195,1,45,250,52
19381,308087,2425,3783,2,90,250,52
23102,304365,3732,5243,1,45,250,52
19451,308017,2425,3783,2,90,250,52
25516,301951,5442,6172,1,45,250,52
19381,308087,2425,3783,2,90,250,52
24459,303008,4669,5781,1,45,250,52
19442,308026,2425,3783,2,90,250,52
22393,305074,3301,5045,1,45,250,52
19566,307901,2475,3820,2,90,250,52
24273,303193,4574,5778,1,45,250,52
19465,308002,2475,3771,2,90,250,52
25559,301908,5392,6237,1,45,250,52
19497,307971,2475,3820,2,90,250,52
23008,304458,3686,5280,1,45,250,52
19539,307928,2475,3819,2,90,250,52
23957,303510,4245,5601,1,45,250,52
19465,308002,2475,3772,2,90,250,52
26393,301073,5835,6478,1,45,250,52
19469,307999,2475,3996,2,90,250,52
25707,301761,5393,6248,1,45,250,52
19570,307897,2476,3829,2,90,250,52
25502,301964,5333,6221,1,45,250,52
19496,307971,2475,3820,2,90,250,52
25425,302042,5163,6038,1,45,250,52
19379,308087,2425,3785,2,90,250,52
24080,303387,4338,5582,1,45,250,52
19459,308009,2425,3783,2,90,250,52
30068,297396,7818,6324,1,45,250,52
19465,308003,2425,3900,2,90,250,52
22749,304717,4342,5586,1,45,250,52
19412,308056,2425,3787,2,90,250,52
24367,303102,5337,6204,1,45,250,52
19574,307893,2475,3820,2,90,250,52
21645,305820,3685,5262,1,45,250,52
19496,307971,2475,3820,2,90,250,52
23735,303732,5003,5939,1,45,250,52
19410,308056,2425,3784,2,90,250,52
21759,305707,3685,5274,1,45,250,52
19547,307920,2475,3820,2,90,250,52
24163,303304,5393,6199,1,45,250,52
19465,308002,2475,3819,2,90,250,52
24209,303258,5340,6197,1,45,250,52
19465,308002,2475,3819,2,90,250,52
23771,303696,4955,5988,1,45,250,52
19611,307857,2475,3819,2,90,250,52
22006,305460,3682,5299,1,45,250,52
19465,308001,2476,3828,2,90,250,52
24157,303310,5342,6323,1,45,250,52
22893,304571,4637,3849,2,90,250,52
21733,305733,3685,5261,1,45,250,52
18300,309168,2473,3823,2,90,250,52
23525,303943,4895,5963,1,45,250,52
18186,309280,2477,3825,2,90,250,52
24158,303308,5335,6171,1,45,250,52
18214,309254,2473,3824,2,90,250,52
24275,303192,5390,6196,1,45,250,52
18328,309140,2474,3825,2,90,250,52
21677,305789,3692,5275,1,45,250,52
18185,309280,2477,3826,2,90,250,52
24207,303259,5332,6188,1,45,250,52
18183,309284,2474,3826,2,90,250,52
22226,305240,4015,5440,1,45,250,52
18272,309195,2474,3826,2,90,250,52
24073,303394,5336,6153,1,45,250,52
18183,309284,2474,3822,2,90,250,52
21714,305752,3681,5251,1,45,250,52
18183,309284,2474,3826,2,90,250,52
22923,304546,4252,5599,1,45,250,52
18332,309137,2474,3778,2,90,250,52
24250,303215,5389,6210,1,45,250,52
18180,309286,2470,3820,2,90,250,52
22602,304865,4291,5615,1,45,250,52
18182,309285,2473,3824,2,90,250,52
24307,303160,5339,6182,1,45,250,52
18275,309192,2473,3824,2,90,250,52
21870,305596,3683,5289,1,45,250,52
18182,309285,2473,3823,2,90,250,52
24075,303392,5335,6159,1,45,250,52
18212,309256,2473,3824,2,90,250,52
24378,303089,5390,6209,1,45,250,52
18336,309132,2474,3825,2,90,250,52
23709,303758,4951,5978,1,45,250,52
18211,309255,2470,3820,2,90,250,52
25432,302035,5831,6464,1,45,250,52
18213,309254,2470,3996,2,90,250,52
24254,303212,5336,6167,1,45,250,52
18279,309187,2474,3825,2,90,250,52
24273,303194,5332,6184,1,45,250,52
18183,309284,2474,3825,2,90,250,52
25046,302420,5498,6296,1,45,250,52
18183,309284,2474,3826,2,90,250,52
23324,304145,4618,5831,1,45,250,52
18311,309157,2474,3826,2,90,250,52
22725,304740,4287,5782,1,45,250,52
18212,309255,2474,3822,2,90,250,52
22142,305325,4013,5441,1,45,250,52
18182,309284,2474,3825,2,90,250,52
24185,303282,5339,6162,1,45,250,52
18284,309183,2474,3826,2,90,250,52
21690,305776,3682,5277,1,45,250,52
18188,309279,2474,3822,2,90,250,52
23599,303868,4948,5974,1,45,250,52
18188,309279,2474,3826,2,90,250,52
22239,305229,3684,5329,1,45,250,52
18319,309149,2474,3826,2,90,250,52
22662,304803,4292,5628,1,45,250,52
18216,309251,2472,3822,2,90,250,52
23449,304018,4569,5791,1,45,250,52
18185,309281,2470,3823,2,90,250,52
23125,304343,4523,5741,1,45,250,52
18292,309175,2473,3774,2,90,250,52
24109,303358,5339,6170,1,45,250,52
18187,309280,2473,3823,2,90,250,52
22161,305306,4016,5441,1,45,250,52
18187,309280,2473,3822,2,90,250,52
22819,304648,4293,5624,1,45,250,52
18884,308585,2473,3822,2,90,250,52
24538,302929,5505,6265,1,45,250,52
18190,309275,2477,3825,2,90,250,52
24292,303174,5393,6222,1,45,250,52
18188,309279,2474,3822,2,90,250,52
21177,306289,3297,5053,1,45,250,52
18298,309169,2474,3826,2,90,250,52
23048,304419,4564,5761,1,45,250,52
18189,309278,2474,3823,2,90,250,52
21106,306361,3301,5041,1,45,250,52
18330,309139,2474,3826,2,90,250,52
23452,304016,4620,5822,1,45,250,52
18786,308681,2472,3824,2,90,250,52
23535,303931,4896,5959,1,45,250,52
18190,309275,2477,3826,2,90,250,52
22141,305325,4012,5440,1,45,250,52
18188,309279,2474,3822,2,90,250,52
24288,303179,5393,6196,1,45,250,52
