cpu,lpm,transmit,listen,hops,d,_R,_Nb
64458,918520,8827,7798,2,90,250,52
26478,300969,5626,5524,1,45,250,52
28656,299045,7426,7059,2,90,250,52
21623,305844,3485,5444,1,45,250,52
29016,298449,7264,6903,2,90,250,52
21632,305836,3494,5050,1,45,250,52
19510,307957,2034,3770,2,90,250,52
22217,305254,3495,5514,1,45,250,52
32336,295133,8924,6655,2,90,250,52
22805,304660,3490,5016,1,45,250,52
17650,309815,716,3019,2,90,250,52
23084,304384,3518,5426,1,45,250,52
27992,299486,6427,6471,2,90,250,52
26431,301033,5641,5168,1,45,250,52
24987,302479,5224,5869,2,90,250,52
21538,305929,3495,5023,1,45,250,52
19510,307957,2034,3771,2,90,250,52
21826,305641,3495,5546,1,45,250,52
32744,294721,8932,6648,2,90,250,52
21844,305625,3535,5336,1,45,250,52
29024,298444,7869,7236,2,90,250,52
22968,304501,3498,5237,1,45,250,52
29486,297985,7542,7055,2,90,250,52
23042,304424,3476,5463,1,45,250,52
26190,301275,5506,5875,2,90,250,52
22946,304521,3497,5291,1,45,250,52
28153,299313,6766,6616,2,90,250,52
23018,304450,3491,5256,1,45,250,52
29967,297500,7869,7189,2,90,250,52
22963,304504,3481,5308,1,45,250,52
29575,297893,7429,6976,2,90,250,52
22879,304588,3492,5015,1,45,250,52
18664,308803,1375,3415,2,90,250,52
22898,304568,3492,5201,1,45,250,52
19785,307682,2203,3864,2,90,250,52
22828,304639,3493,5025,1,45,250,52
19385,308082,1702,3638,2,90,250,52
22909,304558,3538,5171,1,45,250,52
22816,304652,3852,4900,2,90,250,52
26587,300878,5633,5396,1,45,250,52
28977,298490,7266,7021,2,90,250,52
21581,305886,3482,5024,1,45,250,52
20015,307453,2363,3953,2,90,250,52
21661,305807,3493,5159,1,45,250,52
21074,306391,2437,2817,2,90,250,52
21681,305789,3491,5027,1,45,250,52
18246,309221,2035,3753,2,90,250,52
22900,304565,3480,5183,1,45,250,52
24838,302632,5230,5696,2,90,250,52
22857,304611,3491,5039,1,45,250,52
17651,309815,717,3023,2,90,250,52
22867,304599,3476,5049,1,45,250,52
19984,307492,2317,3935,2,90,250,52
23016,304451,3483,5244,1,45,250,52
29151,298317,7264,6904,2,90,250,52
22973,304495,3494,5177,1,45,250,52
19440,308027,1706,3651,2,90,250,52
22969,304497,3536,5254,1,45,250,52
22802,304665,3852,4900,2,90,250,52
22988,304479,3479,5276,1,45,250,52
29344,298123,7268,6882,2,90,250,52
22822,304646,3478,5032,1,45,250,52
20009,307458,2365,3945,2,90,250,52
22856,304610,3494,5009,1,45,250,52
