cpu,lpm,transmit,listen,hops,d,_R,_Nb
63701,919322,8639,95110,1,45,250,52
26183,301282,2500,32788,1,45,250,52
65204,917823,8733,95915,2,90,250,52
21081,306615,364,33335,2,90,250,52
26964,300500,383,33039,1,45,250,52
30471,296994,2596,32127,2,90,250,52
33842,293626,329,33222,1,45,250,52
35533,291933,330,33221,1,45,250,52
37344,290118,724,33022,1,45,250,52
36825,290640,537,33101,1,45,250,52
30485,296980,491,33166,1,45,250,52
32689,294777,331,32973,1,45,250,52
33883,293584,661,33313,1,45,250,52
33570,293893,388,33147,1,45,250,52
33446,294018,329,32758,1,45,250,52
31045,296420,388,33292,1,45,250,52
35734,291729,385,33286,1,45,250,52
35733,291722,386,32650,1,45,250,52
33703,293757,567,32845,1,45,250,52
35272,292193,506,33194,1,45,250,52
35695,291769,569,33454,1,45,250,52
34235,293229,387,32395,1,45,250,52
33464,294000,467,33351,1,45,250,52
30474,296990,331,32792,1,45,250,52
34988,292478,275,33207,1,45,250,52
35651,291814,416,33010,1,45,250,52
33857,293608,631,33387,1,45,250,52
35960,291503,332,33221,1,45,250,52
36162,291301,383,33265,1,45,250,52
35879,291586,276,32775,1,45,250,52
36102,291363,331,32911,1,45,250,52
35452,292011,385,33055,1,45,250,52
34718,292747,330,33250,1,45,250,52
35867,291598,275,33209,1,45,250,52
35275,292188,276,33324,1,45,250,52
36182,291282,552,33089,1,45,250,52
36112,291351,495,32892,1,45,250,52
36110,291356,451,32815,1,45,250,52
36377,291087,726,33234,1,45,250,52
36210,291252,431,32661,1,45,250,52
35965,291501,332,33223,1,45,250,52
35510,291955,440,33336,1,45,250,52
36651,290811,385,33263,1,45,250,52
35319,292146,377,33101,1,45,250,52
35350,292113,625,32908,1,45,250,52
35062,292403,384,33294,1,45,250,52
39424,288040,2546,32685,1,45,250,52
31891,295574,385,33216,1,45,250,52
34414,293046,497,33263,1,45,250,52
33863,293605,377,33069,1,45,250,52
35594,291870,497,33371,1,45,250,52
34750,292715,331,33225,1,45,250,52
34995,292468,551,33231,1,45,250,52
30560,296906,277,32947,1,45,250,52
35960,291505,425,33365,1,45,250,52
36787,290976,477,33085,1,45,250,52
35725,291741,222,33225,1,45,250,52
36016,291448,278,32912,2,90,250,52
34433,293031,809,33280,1,45,250,52
36062,291402,497,33179,1,45,250,52
36959,290506,387,33263,1,45,250,52
37014,290450,726,33387,1,45,250,52
34624,292840,266,33007,1,45,250,52
31003,296463,333,32932,1,45,250,52
36349,291117,456,33387,1,45,250,52
37547,289917,591,33445,1,45,250,52
36464,291002,561,33486,1,45,250,52
36110,291352,498,33344,1,45,250,52
35493,291972,331,33220,1,45,250,52
35325,292144,496,33372,1,45,250,52
35828,291625,726,32468,1,45,250,52
35760,291705,497,33345,1,45,250,52
31734,295729,386,33262,1,45,250,52
36068,291397,613,33220,1,45,250,52
36183,291282,512,33301,1,45,250,52
35702,291761,540,33253,1,45,250,52
34720,292745,277,32850,1,45,250,52
34314,293152,560,33393,1,45,250,52
34784,292682,331,32797,1,45,250,52
35593,291870,429,32702,1,45,250,52
35409,292056,613,33189,1,45,250,52
35571,291895,377,32709,1,45,250,52
32685,294779,389,33289,1,45,250,52
34794,292668,385,32975,1,45,250,52
34423,293041,552,33383,1,45,250,52
31063,296399,550,33494,1,45,250,52
29999,297466,375,33062,1,45,250,52
34677,292787,333,33277,1,45,250,52
35027,292438,432,33038,1,45,250,52
36020,291446,456,32898,1,45,250,52
