cpu,lpm,transmit,listen,hops,d,_R,_Nb
57164,925855,8670,374464,2,90,250,52
48316,279367,492,126073,1,45,250,52
44547,283135,57,125567,2,90,250,52
46805,280648,2593,122433,1,45,250,52
46585,280881,2211,120107,2,90,250,52
20721,306731,606,125538,1,45,250,52
18498,309189,2214,125553,2,90,250,52
22467,304991,693,125638,1,45,250,52
18537,308911,2222,119641,2,90,250,52
19799,307648,604,122417,1,45,250,52
22574,304871,4381,121328,2,90,250,52
25768,301709,2700,125928,1,45,250,52
17931,309517,2213,123862,2,90,250,52
18542,309127,547,125748,1,45,250,52
13202,314247,57,126426,2,90,250,52
19607,307848,695,119611,1,45,250,52
17543,309922,2211,124346,2,90,250,52
15498,311959,420,127899,1,45,250,52
12992,314457,57,127439,2,90,250,52
14615,312845,313,127132,1,45,250,52
12962,314505,55,127163,2,90,250,52
24960,302500,584,130278,1,45,250,52
19580,307888,55,126319,2,90,250,52
60562,266896,479,127617,1,45,250,52
57294,270172,55,128450,2,90,250,52
56133,271322,425,123468,1,45,250,52
28099,299369,2210,125845,2,90,250,52
22271,305185,593,124092,1,45,250,52
20038,307416,623,126562,1,45,250,52
18484,308964,2220,123490,2,90,250,52
24102,303348,2568,124421,2,90,250,52
25025,302434,1222,124426,1,45,250,52
18183,309261,403,125295,2,90,250,52
20533,306914,434,129717,1,45,250,52
20529,306926,622,124058,1,45,250,52
14131,313326,56,125485,2,90,250,52
23464,304300,2534,128624,2,90,250,52
22838,304621,678,122917,1,45,250,52
14543,313118,115,123912,2,90,250,52
23194,304263,317,127869,1,45,250,52
17986,309469,2220,127165,2,90,250,52
27343,300110,711,124824,1,45,250,52
13137,314312,57,123977,2,90,250,52
46614,280839,3344,122539,1,45,250,52
32388,295079,55,122378,2,90,250,52
63392,264058,685,122692,1,45,250,52
45281,282185,55,124926,2,90,250,52
21870,305581,2538,120001,1,45,250,52
13449,314018,55,123988,2,90,250,52
16240,311208,426,127934,1,45,250,52
13826,313644,55,125765,2,90,250,52
15193,312264,368,125006,1,45,250,52
14105,313360,55,127684,2,90,250,52
14630,312828,405,128633,1,45,250,52
14193,313275,55,126828,2,90,250,52
15340,312118,370,127267,1,45,250,52
17766,309700,2208,124325,2,90,250,52
17075,310381,636,126900,1,45,250,52
13016,314431,58,125316,2,90,250,52
15958,311499,471,126299,1,45,250,52
12983,314484,55,123682,2,90,250,52
16368,311089,697,121678,1,45,250,52
13968,313499,110,127408,2,90,250,52
20727,306735,654,129019,1,45,250,52
12936,314522,56,129469,2,90,250,52
50608,276846,635,126557,1,45,250,52
43425,284042,56,125535,2,90,250,52
46827,280631,471,123366,1,45,250,52
50221,280837,4376,124464,2,90,250,52
16526,310931,489,121558,1,45,250,52
19323,310164,2342,122349,2,90,250,52
19615,307842,547,126493,1,45,250,52
13349,314119,57,125756,2,90,250,52
16445,311013,525,125461,1,45,250,52
14106,313373,55,125664,2,90,250,52
15328,312131,368,125912,1,45,250,52
14078,313404,55,126091,2,90,250,52
18376,309080,682,122220,1,45,250,52
17902,309784,2216,121320,2,90,250,52
17509,309952,537,128073,1,45,250,52
14171,313278,60,125966,2,90,250,52
19052,308402,644,122581,1,45,250,52
17767,309695,2229,123127,2,90,250,52
15682,311776,634,123214,1,45,250,52
17006,310440,172,126201,2,90,250,52
22502,304956,575,127566,1,45,250,52
18531,308927,56,127201,2,90,250,52
59279,268177,372,125158,1,45,250,52
56920,270547,55,130537,2,90,250,52
37264,290196,629,127326,1,45,250,52
18609,308858,55,127451,2,90,250,52
16777,310678,469,124681,1,45,250,52
13857,313614,55,125844,2,90,250,52
14330,313126,312,126669,1,45,250,52
14157,313307,55,126747,2,90,250,52
18432,309028,649,127260,1,45,250,52
14133,313337,55,126302,2,90,250,52
19518,307944,312,126433,1,45,250,52
18316,309152,2217,124063,2,90,250,52
20882,306567,761,120062,1,45,250,52
18664,309021,2217,120767,2,90,250,52
18679,308779,593,126214,1,45,250,52
18201,309247,2212,122689,2,90,250,52
17755,309702,535,123816,1,45,250,52
17913,309533,2211,120712,2,90,250,52
19211,308249,589,127427,1,45,250,52
12973,314475,57,129516,2,90,250,52
30306,297161,55,126442,2,90,250,52
61785,265673,535,124503,1,45,250,52
54814,272654,2228,124623,2,90,250,52
48943,278516,475,129321,1,45,250,52
15609,311838,58,129051,2,90,250,52
26748,300710,634,129401,1,45,250,52
13041,314426,55,128053,2,90,250,52
24819,302637,585,121992,1,45,250,52
22260,305209,4390,122979,2,90,250,52
24344,303107,1097,120113,1,45,250,52
14148,313301,57,119375,2,90,250,52
18388,309056,530,120115,1,45,250,52
18389,309077,2213,121164,2,90,250,52
19380,308080,603,127298,1,45,250,52
14215,313232,57,122755,2,90,250,52
21314,306142,646,121729,1,45,250,52
17810,309655,2215,120557,2,90,250,52
19359,308098,428,124865,1,45,250,52
13033,314421,57,127082,2,90,250,52
18898,308556,593,122559,1,45,250,52
18112,309359,2219,121572,2,90,250,52
49079,278378,534,126596,1,45,250,52
47609,279837,57,127255,2,90,250,52
39586,287871,424,125038,1,45,250,52
32294,295173,55,128263,2,90,250,52
17767,309690,481,125080,1,45,250,52
13083,314386,54,126289,2,90,250,52
16599,310858,413,126824,1,45,250,52
13019,314450,55,128381,2,90,250,52
18232,309225,578,122556,1,45,250,52
13046,314435,55,125487,2,90,250,52
16387,311070,542,125422,1,45,250,52
14565,312920,110,127753,2,90,250,52
15814,311643,453,128270,1,45,250,52
14219,313458,57,127950,2,90,250,52
17784,309724,534,124181,1,45,250,52
14152,313315,55,126152,2,90,250,52
18532,309143,535,120333,1,45,250,52
22019,305445,4370,122124,2,90,250,52
18834,308623,662,123859,1,45,250,52
18000,309445,2231,122191,2,90,250,52
23070,304388,537,124347,1,45,250,52
18690,308758,57,130712,2,90,250,52
60545,266913,469,128361,1,45,250,52
58133,269334,55,128763,2,90,250,52
30277,297180,414,124769,1,45,250,52
31965,295500,2232,125362,2,90,250,52
18184,309273,578,125581,1,45,250,52
13205,314239,60,126619,2,90,250,52
19467,307996,648,127288,1,45,250,52
14200,313269,55,124775,2,90,250,52
19908,307549,474,123290,1,45,250,52
22408,305053,4378,123045,2,90,250,52
22353,305099,934,122292,1,45,250,52
15105,312349,172,127612,2,90,250,52
20818,306638,546,122198,1,45,250,52
18308,309151,2219,124272,2,90,250,52
22661,304795,869,126050,1,45,250,52
15539,312145,173,126165,2,90,250,52
21686,306001,714,118385,1,45,250,52
17818,309638,2210,119240,2,90,250,52
18384,309070,546,126168,1,45,250,52
12971,314478,57,128183,2,90,250,52
36842,290615,580,126107,1,45,250,52
33313,294156,55,130730,2,90,250,52
56900,270557,484,116281,1,45,250,52
56659,270807,4390,126099,2,90,250,52
35189,292268,534,123083,1,45,250,52
19279,308170,2230,126237,2,90,250,52
22808,304652,712,127440,1,45,250,52
14343,313105,171,127489,2,90,250,52
20650,306809,637,126468,1,45,250,52
17937,309519,2225,123240,2,90,250,52
18879,308572,747,122813,1,45,250,52
13084,314364,57,123744,2,90,250,52
16924,310533,473,126150,1,45,250,52
12920,314546,55,128484,2,90,250,52
17216,310241,473,126233,1,45,250,52
14186,313284,55,128106,2,90,250,52
18430,309027,572,122498,1,45,250,52
14153,313313,55,128546,2,90,250,52
16819,310638,469,127016,1,45,250,52
14079,313401,55,127579,2,90,250,52
16618,310839,424,127150,1,45,250,52
14114,313355,55,128267,2,90,250,52
48060,279397,427,125074,1,45,250,52
48132,279339,56,126413,2,90,250,52
41530,285927,503,127174,1,45,250,52
39954,287504,2218,125502,2,90,250,52
22736,304730,2587,126377,1,45,250,52
13983,313453,57,122788,2,90,250,52
20716,306725,659,127993,1,45,250,52
14181,313302,55,127792,2,90,250,52
20749,306705,589,123165,1,45,250,52
18142,309338,2211,124608,2,90,250,52
24619,302838,640,124711,1,45,250,52
22665,305017,4367,119960,2,90,250,52
22429,305038,825,122131,1,45,250,52
13285,314163,60,124549,2,90,250,52
19300,308141,587,124133,1,45,250,52
14108,313358,55,128026,2,90,250,52
18159,309303,669,124762,1,45,250,52
24165,303305,2539,125808,2,90,250,52
16787,310686,570,127461,1,45,250,52
15539,312144,339,129860,2,90,250,52
24549,302911,519,129558,1,45,250,52
19567,307891,56,128752,2,90,250,52
63375,264323,954,119834,1,45,250,52
58169,269298,55,127247,2,90,250,52
47433,280024,821,125022,1,45,250,52
39943,287523,331,127064,2,90,250,52
19621,307837,674,123917,1,45,250,52
14328,313129,56,125066,2,90,250,52
19989,307469,684,125430,1,45,250,52
17800,309667,2222,120313,2,90,250,52
17121,310337,434,127756,1,45,250,52
13035,314413,57,125045,2,90,250,52
16785,310671,415,125216,1,45,250,52
13681,313788,55,126760,2,90,250,52
20621,306837,918,120964,1,45,250,52
16013,311453,221,128920,2,90,250,52
19343,308215,638,128028,1,45,250,52
14105,313353,56,126540,2,90,250,52
19157,308439,670,121698,1,45,250,52
14207,313261,55,128816,2,90,250,52
16560,310897,462,126698,1,45,250,52
14188,313278,56,126524,2,90,250,52
38349,289111,627,124853,1,45,250,52
33375,294093,55,128177,2,90,250,52
57284,270169,873,122774,1,45,250,52
56776,270690,221,127247,2,90,250,52
23163,304294,655,125220,1,45,250,52
23802,303655,169,125559,2,90,250,52
20763,306697,1029,126170,1,45,250,52
19631,307826,281,128778,2,90,250,52
19240,308204,768,125005,1,45,250,52
15042,312416,113,127348,2,90,250,52
20377,307081,531,126917,1,45,250,52
14174,313284,57,128457,2,90,250,52
21372,306084,2644,123186,1,45,250,52
18539,308928,2212,121009,2,90,250,52
15791,311656,423,121598,1,45,250,52
12901,314546,57,128423,2,90,250,52
15083,312374,369,122578,1,45,250,52
13997,313472,56,126353,2,90,250,52
17157,310305,480,127166,1,45,250,52
14199,313281,54,126873,2,90,250,52
18034,309419,637,123132,1,45,250,52
22126,305335,4397,118945,2,90,250,52
49288,278169,479,124928,1,45,250,52
47966,279491,58,124874,2,90,250,52
36817,290642,711,120581,1,45,250,52
42418,285042,4437,123469,2,90,250,52
15290,312167,419,126011,1,45,250,52
12991,314454,57,128368,2,90,250,52
20770,306722,680,128960,1,45,250,52
13161,314310,55,124964,2,90,250,52
18949,308744,703,126306,1,45,250,52
13000,314480,55,126032,2,90,250,52
15867,311581,369,119518,1,45,250,52
18315,309170,2213,125540,2,90,250,52
14049,313408,319,124355,1,45,250,52
18410,309258,2219,126155,2,90,250,52
16585,310874,486,127778,1,45,250,52
18209,309479,2212,123664,2,90,250,52
19132,308325,536,128158,1,45,250,52
14067,313379,57,129709,2,90,250,52
16376,311081,644,120532,1,45,250,52
20666,306801,2403,126002,2,90,250,52
21656,305801,476,125236,1,45,250,52
18405,309042,57,128521,2,90,250,52
59068,268399,427,126842,1,45,250,52
61262,266207,2217,126314,2,90,250,52
39346,288098,792,123880,1,45,250,52
16110,311337,57,121741,2,90,250,52
16903,310555,583,123099,1,45,250,52
13110,314358,55,126335,2,90,250,52
14334,313123,407,126057,1,45,250,52
13088,314379,55,129816,2,90,250,52
14427,313029,450,129020,1,45,250,52
13112,314355,55,127672,2,90,250,52
15044,312413,588,126100,1,45,250,52
14334,313134,165,128007,2,90,250,52
14955,312502,373,126532,1,45,250,52
13681,313779,57,129382,2,90,250,52
14809,312649,370,124727,1,45,250,52
14146,313319,55,129705,2,90,250,52
14926,312533,369,125091,1,45,250,52
14178,313290,55,127859,2,90,250,52
14821,312635,541,124852,1,45,250,52
15047,312418,165,127066,2,90,250,52
34533,292967,428,125993,1,45,250,52
33426,294032,56,128177,2,90,250,52
57366,270289,738,125446,1,45,250,52
49836,277631,55,125076,2,90,250,52
15324,312134,469,126641,1,45,250,52
14778,312690,55,127251,2,90,250,52
19592,307866,790,124523,1,45,250,52
17633,309836,332,129317,2,90,250,52
17511,309947,577,126973,1,45,250,52
15070,312385,167,127409,2,90,250,52
19044,308413,871,122432,1,45,250,52
19331,308125,2327,120147,2,90,250,52
13959,313498,318,128086,1,45,250,52
13007,314442,58,129303,2,90,250,52
21134,306325,695,126145,1,45,250,52
13001,314467,56,123934,2,90,250,52
18119,309339,625,122706,1,45,250,52
12931,314535,55,128254,2,90,250,52
15357,312100,417,126895,1,45,250,52
13986,313496,56,129834,2,90,250,52
18865,308596,696,126814,1,45,250,52
14215,313254,55,123801,2,90,250,52
53051,274402,736,124032,1,45,250,52
54018,273442,4378,118924,2,90,250,52
49239,278242,695,126641,1,45,250,52
42877,284569,2229,124320,2,90,250,52
18853,308582,489,125036,1,45,250,52
13300,314151,58,125054,2,90,250,52
22370,305084,862,116196,1,45,250,52
19511,307954,2320,124886,2,90,250,52
15247,312261,432,126982,1,45,250,52
13126,314573,59,127419,2,90,250,52
18504,309168,686,126732,1,45,250,52
12969,314498,55,127472,2,90,250,52
14001,313455,357,124338,1,45,250,52
14047,313424,55,128538,2,90,250,52
15644,311814,468,122680,1,45,250,52
14145,313321,56,129107,2,90,250,52
20017,307439,584,125481,1,45,250,52
14182,313285,55,126078,2,90,250,52
17304,310153,586,124480,1,45,250,52
14119,313347,55,126509,2,90,250,52
19827,307631,405,127213,1,45,250,52
19728,307739,56,128196,2,90,250,52
57541,269916,416,125951,1,45,250,52
56304,271164,55,127211,2,90,250,52
19949,307507,404,124895,1,45,250,52
29150,298318,2220,127855,2,90,250,52
15831,311627,523,122682,1,45,250,52
14318,313367,58,128423,2,90,250,52
17032,310431,533,127198,1,45,250,52
14133,313334,55,130518,2,90,250,52
16745,310702,537,121310,1,45,250,52
18052,309416,2209,125541,2,90,250,52
17519,309938,660,122562,1,45,250,52
25863,301584,4476,123116,2,90,250,52
16036,311422,696,123821,1,45,250,52
15373,312077,229,128888,2,90,250,52
15516,311941,471,126220,1,45,250,52
14070,313386,57,127181,2,90,250,52
16833,310655,526,122399,1,45,250,52
18493,308973,2225,123656,2,90,250,52
15311,312356,523,124558,1,45,250,52
12898,314549,57,128524,2,90,250,52
33012,294445,478,124716,1,45,250,52
33416,294054,56,125435,2,90,250,52
61701,265760,536,124597,1,45,250,52
55225,272241,55,124524,2,90,250,52
24218,303237,590,120136,1,45,250,52
24381,303085,4394,121969,2,90,250,52
18133,309323,851,121462,1,45,250,52
18420,309027,2287,124441,2,90,250,52
18217,309243,695,128614,1,45,250,52
13485,313964,57,122820,2,90,250,52
19210,308249,548,129264,1,45,250,52
14154,313312,55,125015,2,90,250,52
21017,306439,643,123394,1,45,250,52
21976,305491,4391,118972,2,90,250,52
21281,306174,699,122059,1,45,250,52
17671,309777,2227,122648,2,90,250,52
17347,310108,536,126454,1,45,250,52
13266,314183,57,125866,2,90,250,52
17284,310173,583,125881,1,45,250,52
17787,309683,2229,125001,2,90,250,52
15412,312045,525,124709,1,45,250,52
13060,314402,58,127135,2,90,250,52
47993,279465,425,126925,1,45,250,52
47794,279663,55,127123,2,90,250,52
33712,293745,359,125402,1,45,250,52
41772,285701,55,126086,2,90,250,52
18403,309093,811,119385,1,45,250,52
15547,311919,111,129150,2,90,250,52
21516,306175,736,126981,1,45,250,52
14256,313202,57,125205,2,90,250,52
17739,309707,480,126093,1,45,250,52
14142,313338,55,128101,2,90,250,52
19259,308205,733,124905,1,45,250,52
17587,309892,2217,128100,2,90,250,52
19671,307786,624,127338,1,45,250,52
18421,309252,2211,123624,2,90,250,52
21150,306304,879,118903,1,45,250,52
19204,308483,2345,124200,2,90,250,52
20483,306971,715,123256,1,45,250,52
18634,308814,2222,121459,2,90,250,52
17029,310421,637,122845,1,45,250,52
14143,313305,58,128511,2,90,250,52
24307,303149,579,124791,1,45,250,52
22872,304593,2214,122243,2,90,250,52
61005,266452,524,126560,1,45,250,52
55688,271760,57,128806,2,90,250,52
39858,287599,469,126071,1,45,250,52
26104,301365,55,124520,2,90,250,52
20722,306735,479,124419,1,45,250,52
18360,309105,2210,124552,2,90,250,52
16466,310991,512,129251,1,45,250,52
13308,314141,57,123976,2,90,250,52
16019,311439,542,125351,1,45,250,52
14078,313389,110,129147,2,90,250,52
16084,311373,371,126572,1,45,250,52
12942,314516,57,129874,2,90,250,52
17463,310022,526,122900,1,45,250,52
13037,314430,55,129325,2,90,250,52
18338,309332,483,122036,1,45,250,52
22022,305446,4375,124699,2,90,250,52
18745,308712,624,123660,1,45,250,52
14000,313449,57,123593,2,90,250,52
20690,306767,963,120376,1,45,250,52
19280,308188,2323,119427,2,90,250,52
36480,290977,592,126212,1,45,250,52
33427,294020,57,127226,2,90,250,52
55384,272073,423,123451,1,45,250,52
48377,279087,2222,126234,2,90,250,52
22577,304881,420,122490,1,45,250,52
14723,312725,58,130092,2,90,250,52
19113,308347,540,129185,1,45,250,52
14232,313237,56,126150,2,90,250,52
21094,306363,791,122514,1,45,250,52
22382,305083,4380,122022,2,90,250,52
21681,305772,729,126143,1,45,250,52
14145,313304,58,124692,2,90,250,52
17000,310458,470,125973,1,45,250,52
17685,309783,2214,123569,2,90,250,52
18123,309333,579,127026,1,45,250,52
14200,313246,58,122104,2,90,250,52
15627,311830,405,126619,1,45,250,52
21486,305990,2554,125683,2,90,250,52
19349,308111,748,127424,1,45,250,52
15621,311819,284,123293,2,90,250,52
19968,307490,434,129146,1,45,250,52
14063,313407,56,126500,2,90,250,52
51670,275849,801,124281,1,45,250,52
48292,279175,55,121728,2,90,250,52
47896,279758,2892,119155,1,45,250,52
41786,285680,54,127246,2,90,250,52
15988,311456,656,122246,1,45,250,52
19433,308030,2335,125700,2,90,250,52
16342,311115,577,126816,1,45,250,52
13187,314260,57,127115,2,90,250,52
17102,310356,527,125940,1,45,250,52
12990,314490,55,127109,2,90,250,52
15250,312206,413,126243,1,45,250,52
13655,313830,55,128310,2,90,250,52
15778,311679,562,127130,1,45,250,52
