cpu,lpm,transmit,listen,hops,d,_R,_Nb
47785,279897,206,123907,1,135,250,90
57835,925187,8740,374082,2,67,250,90
60979,266483,2592,123715,1,135,250,90
49675,278010,366,130125,2,67,250,90
56549,270904,566,128344,2,67,250,90
26970,300717,657,127489,1,135,250,90
22046,305411,230,126398,1,135,250,90
24352,303095,2389,121834,2,67,250,90
17283,310172,456,130702,2,67,250,90
25705,301752,400,124150,1,135,250,90
28106,299348,803,124775,1,135,250,90
27144,300311,386,126845,1,135,250,90
29874,297582,372,123682,1,135,250,90
34233,293221,2555,126705,1,135,250,90
27556,299888,339,129214,1,135,250,90
36900,290554,280,131496,1,135,250,90
74195,253258,442,124883,1,135,250,90
73124,254332,365,129316,1,135,250,90
61483,265971,543,124443,1,135,250,90
28641,298813,385,126785,1,135,250,90
30041,297415,568,129142,1,135,250,90
32816,294638,283,131560,1,135,250,90
29397,298058,279,126384,1,135,250,90
28692,298759,283,128929,1,135,250,90
28917,298538,507,124563,1,135,250,90
50242,277213,2501,126531,1,135,250,90
70975,256471,336,131429,1,135,250,90
73453,254000,580,129203,1,135,250,90
47253,280202,2683,126728,1,135,250,90
27750,299692,394,128984,1,135,250,90
27655,299800,419,126523,1,135,250,90
27555,299903,225,131431,1,135,250,90
27436,300015,283,129201,1,135,250,90
28007,299449,336,128937,1,135,250,90
28884,298571,565,126537,1,135,250,90
28568,298886,443,124965,1,135,250,90
58895,268560,501,124470,1,135,250,90
69174,258283,537,127033,1,135,250,90
72795,254660,567,129581,1,135,250,90
35435,292020,587,129791,1,135,250,90
28697,298758,453,128927,1,135,250,90
27333,300118,340,126377,1,135,250,90
26525,300930,339,126410,1,135,250,90
31646,295807,452,128488,2,67,250,90
27455,299999,792,120535,1,135,250,90
34337,293117,342,128810,2,67,250,90
26048,301408,577,126547,1,135,250,90
31434,296020,450,129335,1,135,250,90
59100,268355,225,126899,2,67,250,90
68180,259278,635,124615,1,135,250,90
70086,257370,227,131406,1,135,250,90
56047,271410,523,127015,1,135,250,90
27054,300398,616,121544,1,135,250,90
25107,302348,392,126669,1,135,250,90
27553,299905,519,126887,1,135,250,90
