cpu,lpm,transmit,listen,hops,d,_R,_Nb
56611,926407,8708,370424,1,45,250,52
57273,925746,8690,370905,2,90,250,52
53791,273894,2607,120843,1,45,250,52
52034,275645,2568,117256,2,90,250,52
36582,290863,232,124253,2,90,250,52
57561,270128,424,125764,1,45,250,52
29120,298331,676,124952,1,45,250,52
13328,314130,113,120915,2,90,250,52
19750,307712,465,129315,1,45,250,52
14712,312749,169,122660,2,90,250,52
25965,301487,2822,121517,1,45,250,52
17947,309499,452,126711,1,45,250,52
15843,311612,225,121650,2,90,250,52
17846,309617,451,122334,2,90,250,52
22965,304492,669,122486,1,45,250,52
18544,308904,449,117950,2,90,250,52
15318,312140,168,121917,2,90,250,52
19282,308177,733,123513,1,45,250,52
14413,313043,112,120539,2,90,250,52
17791,309833,607,124492,1,45,250,52
17658,309904,307,128896,1,45,250,52
17733,309723,2272,121620,2,90,250,52
26226,301229,485,124816,1,45,250,52
20857,306592,228,126635,2,90,250,52
65067,262625,419,127908,1,45,250,52
57414,270041,225,124594,2,90,250,52
66025,261432,524,125622,1,45,250,52
26385,301072,170,124163,2,90,250,52
33127,294329,491,125341,1,45,250,52
20732,306724,2454,120344,2,90,250,52
25836,301618,701,120432,1,45,250,52
14277,313168,172,126878,2,90,250,52
14429,313029,223,120544,2,90,250,52
24881,302576,646,123376,1,45,250,52
13242,314215,112,119570,2,90,250,52
23163,304293,612,122796,1,45,250,52
20597,306851,653,121451,1,45,250,52
13264,314194,112,119113,2,90,250,52
21228,306232,632,128991,1,45,250,52
15167,312291,281,124892,2,90,250,52
14569,312888,226,120951,2,90,250,52
20448,307012,567,130205,1,45,250,52
13154,314304,111,123030,2,90,250,52
22545,304912,420,127799,1,45,250,52
46105,281347,2766,117306,1,45,250,52
32631,294827,111,120830,2,90,250,52
56521,270940,337,125929,2,90,250,52
58941,268510,682,119962,1,45,250,52
16453,311003,113,124635,2,90,250,52
49063,278392,411,128384,1,45,250,52
14446,313011,113,124290,2,90,250,52
23734,303897,491,128383,1,45,250,52
23703,303847,508,118858,1,45,250,52
22736,304720,4454,114858,2,90,250,52
19493,307953,2343,122591,2,90,250,52
24555,303136,782,122823,1,45,250,52
22631,304823,509,124707,1,45,250,52
16314,311136,399,122637,1,45,250,52
13434,314014,117,125521,2,90,250,52
17603,309862,394,126332,2,90,250,52
19941,307501,2441,116484,2,90,250,52
20628,306833,921,121371,1,45,250,52
20544,306912,564,129318,1,45,250,52
13291,314155,115,124737,2,90,250,52
21119,306340,590,128600,1,45,250,52
15266,312194,170,124401,2,90,250,52
46319,281137,225,120147,2,90,250,52
55469,271992,420,127878,1,45,250,52
68213,259238,2595,124923,1,45,250,52
42920,284522,560,124757,1,45,250,52
39653,287802,2270,121412,2,90,250,52
21334,306125,484,125495,1,45,250,52
16778,310672,461,125404,2,90,250,52
17043,310412,284,126507,2,90,250,52
14827,312622,226,115382,2,90,250,52
28566,298893,703,121583,1,45,250,52
25469,301982,622,123505,1,45,250,52
13949,313512,113,121815,2,90,250,52
23314,304142,490,127197,1,45,250,52
23270,304185,393,126909,1,45,250,52
16780,310677,337,122521,2,90,250,52
25012,302444,632,125301,1,45,250,52
23642,303820,2492,123940,2,90,250,52
17556,310128,453,120983,2,90,250,52
23911,303544,850,118518,1,45,250,52
19900,307554,395,115363,2,90,250,52
25987,301469,702,125321,1,45,250,52
18136,309323,170,116670,2,90,250,52
58030,269427,168,123648,2,90,250,52
61535,265922,621,126655,1,45,250,52
18827,308632,112,124781,2,90,250,52
63659,263798,385,129181,1,45,250,52
32464,294989,600,127553,1,45,250,52
13646,313812,112,122923,2,90,250,52
14617,312841,225,123596,2,90,250,52
23550,303909,463,129074,1,45,250,52
26049,301405,506,127273,1,45,250,52
13262,314195,112,121816,2,90,250,52
14269,313188,170,122333,2,90,250,52
26452,301008,475,127929,1,45,250,52
28293,299159,370,128370,1,45,250,52
28797,298658,516,125417,1,45,250,52
13155,314302,112,124493,2,90,250,52
29097,298359,793,122954,1,45,250,52
27490,299963,428,125779,1,45,250,52
17256,310208,224,121617,2,90,250,52
46440,281016,484,125581,1,45,250,52
73543,253912,732,128146,1,45,250,52
65905,261550,374,126615,1,45,250,52
37848,289606,337,127665,1,45,250,52
30842,296614,613,125235,1,45,250,52
31862,295592,531,125815,1,45,250,52
18977,308489,337,122994,2,90,250,52
29511,297944,882,123770,1,45,250,52
37139,290318,446,123196,2,90,250,52
62593,264865,165,124945,2,90,250,52
27927,299528,688,124412,1,45,250,52
45817,281641,165,123122,2,90,250,52
27986,299469,576,125658,1,45,250,52
22117,305339,332,125547,2,90,250,52
28472,298982,758,123942,1,45,250,52
22251,305205,280,123979,2,90,250,52
27925,299531,606,125682,1,45,250,52
60762,266693,327,128260,1,45,250,52
68533,258921,521,123008,1,45,250,52
24185,303270,338,120116,2,90,250,52
60716,266738,641,124876,1,45,250,52
26016,301438,675,117689,2,90,250,52
27974,299481,626,123515,1,45,250,52
22932,304524,338,123475,2,90,250,52
28926,298530,771,126799,1,45,250,52
28151,299301,563,123047,1,45,250,52
24007,303449,449,123062,2,90,250,52
22720,304736,340,122907,2,90,250,52
27750,299706,1220,114791,1,45,250,52
56383,271074,340,125932,2,90,250,52
67915,259553,337,123124,2,90,250,52
50458,276981,2448,114140,2,90,250,52
22612,304831,283,123130,2,90,250,52
28757,298690,922,121417,1,45,250,52
30571,296880,607,124624,1,45,250,52
23981,303478,393,121738,2,90,250,52
22562,304907,113,123121,2,90,250,52
30781,296674,2911,118760,1,45,250,52
30916,296528,372,130719,1,45,250,52
71874,255580,693,127296,1,45,250,52
25649,301786,562,117740,2,90,250,52
23068,304385,616,122418,2,90,250,52
66838,260617,826,117910,1,45,250,52
45448,282007,576,130181,1,45,250,52
30862,296590,713,121119,1,45,250,52
19234,308245,112,117113,2,90,250,52
