cpu,lpm,transmit,listen,hops,d,_R,_Nb
58183,924839,8732,374731,2,90,250,52
55044,272637,2990,126927,1,45,250,52
45975,281704,205,124392,2,90,250,52
37477,290208,206,125729,1,45,250,52
43009,284447,225,129506,2,90,250,52
21507,305949,2918,124132,1,45,250,52
22080,305378,225,125876,2,90,250,52
16101,311350,421,126080,1,45,250,52
18792,308667,2272,123578,2,90,250,52
17593,309864,685,128050,1,45,250,52
17587,310101,402,130846,2,90,250,52
21270,306186,2846,120510,1,45,250,52
21111,306342,2442,118108,2,90,250,52
14434,313014,251,126830,1,45,250,52
13123,314326,115,129519,2,90,250,52
14929,312529,319,126498,1,45,250,52
13903,313554,170,127841,2,90,250,52
14045,313413,251,127263,1,45,250,52
13127,314331,113,128966,2,90,250,52
13981,313477,204,125651,1,45,250,52
13198,314260,113,127455,2,90,250,52
22095,305365,419,126779,1,45,250,52
19374,308084,168,125086,2,90,250,52
62062,265392,2914,121176,1,45,250,52
58468,268989,339,127133,2,90,250,52
21239,306210,385,127328,1,45,250,52
41161,286297,224,127140,2,90,250,52
15699,311757,476,126386,1,45,250,52
15307,312149,168,127914,2,90,250,52
14144,313313,246,127612,1,45,250,52
15270,312187,168,128540,2,90,250,52
16299,311159,747,123160,1,45,250,52
21432,306026,2510,123723,2,90,250,52
16772,310685,771,124965,1,45,250,52
16533,310914,399,125824,2,90,250,52
16310,311148,589,127646,1,45,250,52
15036,312422,224,125108,2,90,250,52
18263,309198,795,128996,1,45,250,52
14227,313231,170,123056,2,90,250,52
14788,312666,360,127463,1,45,250,52
14242,313215,224,127905,2,90,250,52
16376,311081,626,127644,1,45,250,52
16334,311126,337,127003,2,90,250,52
32362,295096,430,126825,1,45,250,52
52992,274466,372,127941,1,45,250,52
35864,291594,337,127382,2,90,250,52
61742,265715,339,129182,2,90,250,52
17993,309466,774,128399,1,45,250,52
35100,292359,340,129442,2,90,250,52
19611,307844,623,125090,1,45,250,52
14072,313385,56,129302,1,45,250,52
15901,311552,225,123066,2,90,250,52
17198,310262,339,131428,2,90,250,52
17597,309870,590,121304,1,45,250,52
17014,310440,338,126260,2,90,250,52
15523,311935,342,125904,1,45,250,52
15520,311938,224,129708,2,90,250,52
15174,312283,205,126680,1,45,250,52
15166,312291,168,128195,2,90,250,52
15342,312114,294,126733,1,45,250,52
15155,312303,168,128667,2,90,250,52
15508,311950,297,124106,1,45,250,52
15646,311812,227,127178,2,90,250,52
16522,310934,352,128195,1,45,250,52
