cpu,lpm,transmit,listen,hops,d,_R,_Nb
57308,925711,8728,372545,2,67,250,90
53234,274445,2497,124341,1,135,250,90
46896,280786,57,126282,2,67,250,90
36063,291381,462,127504,1,135,250,90
46316,281147,2214,122009,2,67,250,90
15800,311658,411,123238,1,135,250,90
14288,313157,171,128925,2,67,250,90
16180,311282,315,125078,1,135,250,90
13599,313863,56,129917,2,67,250,90
18512,308943,653,125335,1,135,250,90
15496,311969,166,125609,2,67,250,90
16351,311106,317,127059,1,135,250,90
14059,313399,56,129354,2,67,250,90
21412,306048,2578,122489,1,135,250,90
14322,313144,110,126603,2,67,250,90
18628,309054,796,125533,1,135,250,90
15000,312457,113,130388,2,67,250,90
15545,311913,465,128039,1,135,250,90
14011,313446,56,130031,2,67,250,90
15927,311533,413,124430,1,135,250,90
17592,309877,2226,123725,2,67,250,90
23248,304207,481,126840,1,135,250,90
19338,308346,57,128524,2,67,250,90
59522,267936,2565,122275,1,135,250,90
54290,273177,109,127010,2,67,250,90
29016,298431,363,126883,1,135,250,90
25194,302263,57,129559,2,67,250,90
16112,311347,585,126303,1,135,250,90
15189,312278,110,127852,2,67,250,90
17505,309953,620,123624,1,135,250,90
14341,313117,56,126605,2,67,250,90
16209,311249,370,122771,1,135,250,90
22082,305384,4387,121458,2,67,250,90
14579,312879,400,127475,1,135,250,90
18300,309147,2269,126278,2,67,250,90
16367,311090,457,120877,1,135,250,90
17538,309910,2279,126854,2,67,250,90
15654,311804,457,127669,1,135,250,90
12971,314475,57,128278,2,67,250,90
14063,313394,257,128191,1,135,250,90
12869,314599,55,129621,2,67,250,90
17142,310317,556,126532,1,135,250,90
13071,314398,55,126552,2,67,250,90
34506,292951,369,128686,1,135,250,90
32897,294572,55,126823,2,67,250,90
60638,266824,422,128405,1,135,250,90
53927,273538,55,128540,2,67,250,90
27947,299506,712,119388,1,135,250,90
27769,299699,275,124765,2,67,250,90
17027,310430,317,124755,1,135,250,90
14134,313323,57,129779,2,67,250,90
17330,310127,371,127909,1,135,250,90
14125,313342,55,127350,2,67,250,90
20708,306749,2589,123342,1,135,250,90
18321,309146,2221,122848,2,67,250,90
15513,311935,457,127142,1,135,250,90
13688,313762,58,129385,2,67,250,90
14061,313395,255,127009,1,135,250,90
14036,313430,55,129228,2,67,250,90
17351,310109,566,124754,1,135,250,90
14491,312976,109,121374,2,67,250,90
16527,310927,528,124971,1,135,250,90
14153,313304,56,126313,2,67,250,90
16248,311211,588,123059,1,135,250,90
14917,312551,109,128381,2,67,250,90
50210,277250,902,128679,1,135,250,90
46534,280923,113,129398,2,67,250,90
64944,262516,656,126639,1,135,250,90
43571,283888,112,125626,2,67,250,90
30129,297328,814,123503,1,135,250,90
18803,308653,2275,119129,2,67,250,90
21423,306231,801,123960,1,135,250,90
13120,314328,57,128206,2,67,250,90
15654,311865,527,124867,1,135,250,90
13968,313501,111,129743,2,67,250,90
14203,313255,306,127102,1,135,250,90
12908,314549,56,128368,2,67,250,90
15154,312304,405,126355,1,135,250,90
13013,314456,55,128302,2,67,250,90
15221,312236,356,126263,1,135,250,90
12932,314536,55,129030,2,67,250,90
14784,312673,314,127046,1,135,250,90
13854,313615,55,128830,2,67,250,90
15679,311779,458,125497,1,135,250,90
14308,313158,110,128476,2,67,250,90
19673,307784,420,124560,1,135,250,90
23776,303682,2215,125925,2,67,250,90
59227,268231,430,126180,1,135,250,90
56730,270717,57,128105,2,67,250,90
20065,307392,350,126552,1,135,250,90
18559,308908,55,128036,2,67,250,90
15135,312322,368,125644,1,135,250,90
13074,314395,55,127576,2,67,250,90
14460,312997,303,124243,1,135,250,90
14153,313314,220,128778,2,67,250,90
14334,313123,305,127497,1,135,250,90
13181,314277,111,130300,2,67,250,90
20273,307188,417,127639,1,135,250,90
12868,314589,56,129140,2,67,250,90
20165,307290,421,127234,1,135,250,90
12925,314542,55,127181,2,67,250,90
17968,309490,474,126823,1,135,250,90
12951,314516,55,128000,2,67,250,90
20193,307265,540,122471,1,135,250,90
14349,313120,167,126860,2,67,250,90
19226,308231,475,126044,1,135,250,90
12914,314542,55,128665,2,67,250,90
36489,290968,647,126026,1,135,250,90
33221,294246,110,126916,2,67,250,90
54891,272567,396,126739,1,135,250,90
56942,270518,337,128388,2,67,250,90
19637,307821,451,124346,1,135,250,90
18487,308967,169,127508,2,67,250,90
16521,310937,317,125665,1,135,250,90
13054,314404,57,128498,2,67,250,90
15525,311932,294,127364,1,135,250,90
13038,314431,56,129072,2,67,250,90
16794,310663,457,123573,1,135,250,90
12952,314514,55,129421,2,67,250,90
21060,306403,356,126648,1,135,250,90
12977,314490,55,128640,2,67,250,90
19661,307799,426,129108,1,135,250,90
12880,314588,55,129359,2,67,250,90
26538,301150,737,119909,1,135,250,90
22088,305381,4378,121400,2,67,250,90
17081,310373,417,125398,1,135,250,90
13834,313615,57,130473,2,67,250,90
19008,308454,416,128497,1,135,250,90
21880,305587,4382,121268,2,67,250,90
50755,276700,803,116470,1,135,250,90
45843,281602,57,123122,2,67,250,90
56115,271342,531,127470,1,135,250,90
33392,294075,55,124600,2,67,250,90
23163,304290,675,125057,1,135,250,90
13259,314209,56,124635,2,67,250,90
16477,310980,405,126088,1,135,250,90
15435,312033,164,130461,2,67,250,90
17574,309883,374,123897,1,135,250,90
14148,313309,56,129962,2,67,250,90
15454,312003,294,124680,1,135,250,90
18032,309434,2221,127179,2,67,250,90
16822,310635,373,126033,1,135,250,90
12924,314523,57,126724,2,67,250,90
16654,310803,359,126484,1,135,250,90
12939,314568,55,129855,2,67,250,90
16116,311342,302,127118,1,135,250,90
12883,314810,56,130029,2,67,250,90
18043,309414,467,126677,1,135,250,90
13569,313903,55,128746,2,67,250,90
23180,304277,370,122819,1,135,250,90
27478,299986,4387,123207,2,67,250,90
60997,266460,549,123837,1,135,250,90
56283,271165,117,128742,2,67,250,90
31558,295899,463,125609,1,135,250,90
30099,297358,2221,125885,2,67,250,90
18768,308692,435,128222,1,135,250,90
18065,309620,2219,125663,2,67,250,90
18660,308794,569,120441,1,135,250,90
13123,314326,58,127760,2,67,250,90
16848,310609,313,125700,1,135,250,90
12924,314542,55,127994,2,67,250,90
19487,307970,2464,125396,1,135,250,90
16167,311302,220,127233,2,67,250,90
13856,313593,261,122128,1,135,250,90
19679,307777,2391,127374,2,67,250,90
17936,309522,627,121404,1,135,250,90
13217,314229,114,127082,2,67,250,90
14754,312706,396,127805,1,135,250,90
15661,311796,338,130218,2,67,250,90
16694,310760,474,125455,1,135,250,90
12927,314531,57,128900,2,67,250,90
34525,292934,312,123292,1,135,250,90
32149,295318,55,130379,2,67,250,90
60256,267205,586,126311,1,135,250,90
55926,271543,55,125223,2,67,250,90
34980,292478,703,124605,1,135,250,90
26339,301127,111,124120,2,67,250,90
19939,307518,423,125935,1,135,250,90
22289,305167,4389,123720,2,67,250,90
21483,305973,823,123124,1,135,250,90
16110,311339,229,121943,2,67,250,90
19799,307657,633,122521,1,135,250,90
18327,309131,2212,121059,2,67,250,90
21128,306327,883,123696,1,135,250,90
15119,312327,114,125246,2,67,250,90
18018,309440,372,128906,1,135,250,90
14118,313340,56,129144,2,67,250,90
20810,306650,501,126764,1,135,250,90
18072,309394,2228,126034,2,67,250,90
22390,305066,541,126939,1,135,250,90
14218,313232,58,125560,2,67,250,90
24175,303280,862,118294,1,135,250,90
22279,305186,4392,120653,2,67,250,90
50081,277374,525,123660,1,135,250,90
51063,276384,2221,122903,2,67,250,90
64637,262821,520,127846,1,135,250,90
29137,298312,58,125512,2,67,250,90
41578,285921,372,130228,1,135,250,90
14285,313181,56,126015,2,67,250,90
25693,301999,599,125240,1,135,250,90
14321,313147,55,125902,2,67,250,90
25641,302044,752,123140,1,135,250,90
18014,309450,2216,122411,2,67,250,90
24421,303035,573,120171,1,135,250,90
18310,309167,2223,125011,2,67,250,90
24861,302596,424,125544,1,135,250,90
12963,314722,57,127434,2,67,250,90
25475,301980,701,123235,1,135,250,90
12968,314499,55,128019,2,67,250,90
24706,302748,773,123826,1,135,250,90
12970,314498,55,127452,2,67,250,90
20788,306667,539,126919,1,135,250,90
12948,314519,56,127412,2,67,250,90
26743,300713,535,126792,1,135,250,90
18405,309062,55,128103,2,67,250,90
65334,262428,416,130387,1,135,250,90
57297,270174,55,125039,2,67,250,90
62094,265568,481,126578,1,135,250,90
26291,301175,166,124995,2,67,250,90
26518,300934,807,120148,1,135,250,90
18052,309404,2208,126646,2,67,250,90
20314,307143,542,127034,1,135,250,90
13116,314329,61,126321,2,67,250,90
17464,309989,565,125220,1,135,250,90
13010,314457,55,129818,2,67,250,90
18396,309064,560,128750,1,135,250,90
12938,314529,55,128584,2,67,250,90
19464,307993,626,126790,1,135,250,90
23396,304072,4485,123592,2,67,250,90
17987,309467,482,122120,1,135,250,90
13584,313865,57,126181,2,67,250,90
18040,309417,2368,122335,1,135,250,90
17618,309845,2217,123476,2,67,250,90
13789,313659,265,125248,1,135,250,90
16330,311135,288,128784,2,67,250,90
32916,294543,249,127541,1,135,250,90
