cpu,lpm,transmit,listen,hops,d,_R,_Nb
53746,929272,6717,369667,1,45,250,52
57854,925168,8667,374972,2,90,250,52
49594,278088,936,124116,1,45,250,52
42533,284922,627,126393,1,45,250,52
24240,303220,3129,125003,1,45,250,52
49417,278268,447,127413,2,90,250,52
20061,307627,899,121112,1,45,250,52
64724,262730,172,127208,2,90,250,52
28360,299096,401,128912,2,90,250,52
21698,305759,996,121723,1,45,250,52
25033,302659,2553,123816,2,90,250,52
22113,305342,1034,124062,1,45,250,52
19536,307909,280,126971,2,90,250,52
19574,307882,397,125532,2,90,250,52
24287,303162,1252,124075,1,45,250,52
22365,305091,508,126814,2,90,250,52
25202,302241,869,122331,1,45,250,52
22099,305355,2328,122431,2,90,250,52
29595,297858,3311,122560,1,45,250,52
16652,310798,399,123992,2,90,250,52
15226,312231,281,124573,2,90,250,52
23253,304199,989,119141,1,45,250,52
28254,299195,990,118687,1,45,250,52
24347,303107,2335,118468,2,90,250,52
60388,267068,569,126593,1,45,250,52
60447,267004,401,127624,2,90,250,52
58610,268847,1265,126502,1,45,250,52
36552,290906,394,126774,2,90,250,52
16486,310967,281,119958,2,90,250,52
24310,303140,2992,124379,1,45,250,52
15396,312061,281,123973,2,90,250,52
21777,305666,908,123075,1,45,250,52
20420,307033,715,127938,1,45,250,52
14345,313113,224,127390,2,90,250,52
17552,309899,563,120821,1,45,250,52
20094,307365,899,127905,1,45,250,52
16095,311365,282,125692,2,90,250,52
18320,309143,988,124936,1,45,250,52
16780,310678,169,130224,2,90,250,52
18520,308937,337,125886,2,90,250,52
24393,303063,929,126651,1,45,250,52
17647,309809,510,125475,2,90,250,52
15419,312035,226,122223,2,90,250,52
21772,305687,859,123654,1,45,250,52
42002,285449,984,125032,1,45,250,52
32354,295104,170,126544,2,90,250,52
67172,260288,747,128106,1,45,250,52
57220,270240,281,123246,2,90,250,52
50470,276985,588,127112,1,45,250,52
27363,300093,282,124112,2,90,250,52
15836,311622,225,122903,2,90,250,52
23416,304042,725,121991,1,45,250,52
14440,313018,112,127350,2,90,250,52
22992,304626,500,125663,1,45,250,52
15497,311961,168,126754,2,90,250,52
28301,299272,722,123946,1,45,250,52
28438,299245,636,131237,1,45,250,52
17082,310378,281,131440,2,90,250,52
15031,312422,168,122584,2,90,250,52
29372,298086,916,121390,1,45,250,52
27145,300310,418,130893,1,45,250,52
28540,298913,610,129401,1,45,250,52
28014,299440,429,127090,1,45,250,52
14285,313172,112,129402,2,90,250,52
58147,269309,779,127329,1,45,250,52
17086,310375,166,123233,2,90,250,52
72279,255178,853,128660,1,45,250,52
73345,254109,1254,127971,1,45,250,52
32554,294888,668,126158,1,45,250,52
37622,289832,2959,128878,1,45,250,52
31594,295849,611,125509,1,45,250,52
32014,295441,761,128235,1,45,250,52
47558,279889,225,121637,2,90,250,52
32029,295428,1137,121022,1,45,250,52
60910,266547,224,130146,2,90,250,52
27561,299895,284,129524,2,90,250,52
28276,299168,1118,125361,1,45,250,52
27754,299687,511,128701,1,45,250,52
22137,305321,171,126394,2,90,250,52
32018,295438,684,127189,1,45,250,52
70272,257181,682,124833,1,45,250,52
20678,306778,231,122584,2,90,250,52
21725,305732,173,125942,2,90,250,52
22327,305129,227,125680,2,90,250,52
23191,304266,226,124012,2,90,250,52
71670,255789,1337,120114,1,45,250,52
23721,303732,510,118021,2,90,250,52
28806,298632,1280,120093,1,45,250,52
26560,300882,1024,128123,1,45,250,52
21656,305800,225,128099,2,90,250,52
28149,299308,168,126617,2,90,250,52
27483,299964,1109,120549,1,45,250,52
70892,256565,281,127700,2,90,250,52
27479,299963,1358,118393,1,45,250,52
58182,269270,678,121176,2,90,250,52
24820,302637,392,123949,2,90,250,52
28059,299385,1385,125250,1,45,250,52
21792,305663,285,130188,2,90,250,52
25502,301938,943,126900,1,45,250,52
24059,303396,673,121381,2,90,250,52
21287,306171,170,122011,2,90,250,52
22289,305165,449,125432,2,90,250,52
28289,299332,1378,121762,1,45,250,52
22206,305249,396,123659,2,90,250,52
29927,297636,1281,124385,1,45,250,52
43486,284183,790,122947,1,45,250,52
21718,305737,621,119941,2,90,250,52
62142,265316,590,126239,1,45,250,52
19487,307968,393,124989,2,90,250,52
38996,288462,338,126581,2,90,250,52
64957,262499,676,121033,2,90,250,52
71371,256089,768,125378,1,45,250,52
46691,280763,858,131057,1,45,250,52
32500,294955,605,130504,1,45,250,52
26456,300997,338,125206,2,90,250,52
30670,296782,1306,119004,1,45,250,52
17222,310238,224,129277,2,90,250,52
18475,308983,282,126884,2,90,250,52
19236,308221,169,121262,2,90,250,52
32915,294531,1210,123349,1,45,250,52
28730,298711,740,128449,1,45,250,52
28092,299363,478,129231,1,45,250,52
18905,308547,452,116050,2,90,250,52
30778,296677,1136,124099,1,45,250,52
28326,299116,525,128578,1,45,250,52
62594,264858,2619,120123,1,45,250,52
16965,310495,167,125067,2,90,250,52
71600,255845,1025,130353,1,45,250,52
18290,309168,225,123022,2,90,250,52
62962,264479,1222,119245,1,45,250,52
20260,307197,394,122899,2,90,250,52
27178,300266,763,128848,1,45,250,52
19333,308124,225,127495,2,90,250,52
29008,298448,1081,124402,1,45,250,52
49483,277973,338,123102,2,90,250,52
28358,299087,969,126958,1,45,250,52
27664,299786,1225,117541,1,45,250,52
65739,261718,281,129364,2,90,250,52
39877,287578,337,122215,2,90,250,52
25315,302134,1134,124207,1,45,250,52
