cpu,lpm,transmit,listen,hops,d,_R,_Nb
74117,908965,10120,972886,2,90,250,52
19594,308075,2685,324964,1,45,250,52
18507,309164,58,327611,2,90,250,52
19346,308171,158,327356,1,45,250,52
19327,308134,2576,324867,2,90,250,52
17081,310541,159,327461,1,45,250,52
14504,312940,58,327386,2,90,250,52
15772,311686,159,327299,1,45,250,52
15116,312355,56,327414,2,90,250,52
19559,307895,157,327294,1,45,250,52
19402,308058,2569,324867,2,90,250,52
16462,310995,159,327295,1,45,250,52
14534,312912,57,327387,2,90,250,52
22608,304846,2675,324753,1,45,250,52
17634,309831,55,327408,2,90,250,52
15140,312306,158,327286,1,45,250,52
14503,312963,55,327410,2,90,250,52
15146,312309,157,327295,1,45,250,52
14504,312962,55,327410,2,90,250,52
15259,312199,157,327299,1,45,250,52
14574,312896,55,327414,2,90,250,52
16456,310998,157,327295,1,45,250,52
15816,311648,55,327408,2,90,250,52
16432,311023,157,327296,1,45,250,52
15783,311681,55,327408,2,90,250,52
16424,311031,157,327295,1,45,250,52
15793,311672,55,327409,2,90,250,52
16423,311032,157,327297,1,45,250,52
15815,311651,55,327409,2,90,250,52
23390,304064,2675,324751,1,45,250,52
18902,308562,55,327408,2,90,250,52
18332,309116,157,327288,1,45,250,52
19117,308347,2573,324876,2,90,250,52
15139,312315,159,327292,1,45,250,52
14505,312938,58,327384,2,90,250,52
15152,312303,157,327297,1,45,250,52
14504,312962,55,327409,2,90,250,52
15139,312316,156,327296,1,45,250,52
14547,312920,55,327411,2,90,250,52
15168,312288,157,327296,1,45,250,52
14502,312963,55,327409,2,90,250,52
15154,312301,157,327295,1,45,250,52
14504,312962,55,327410,2,90,250,52
15165,312291,156,327296,1,45,250,52
14545,312922,55,327411,2,90,250,52
15489,311968,157,327297,1,45,250,52
14825,312644,55,327413,2,90,250,52
16472,310983,156,327294,1,45,250,52
15784,311679,55,327407,2,90,250,52
16423,311032,157,327296,1,45,250,52
15834,311632,55,327408,2,90,250,52
16455,311001,156,327296,1,45,250,52
15784,311680,55,327408,2,90,250,52
16443,311012,156,327295,1,45,250,52
15784,311681,56,327409,2,90,250,52
16484,310973,157,327298,1,45,250,52
15863,311603,56,327411,2,90,250,52
16424,311030,157,327296,1,45,250,52
15815,311650,55,327409,2,90,250,52
16445,311010,157,327296,1,45,250,52
15783,311681,55,327408,2,90,250,52
16425,311031,157,327296,1,45,250,52
15805,311660,55,327409,2,90,250,52
16423,311032,157,327297,1,45,250,52
15815,311651,55,327408,2,90,250,52
16446,311009,156,327296,1,45,250,52
15783,311681,55,327408,2,90,250,52
16483,310974,157,327298,1,45,250,52
15866,311600,56,327411,2,90,250,52
16455,311000,157,327297,1,45,250,52
15816,311649,55,327409,2,90,250,52
16449,311006,156,327295,1,45,250,52
15784,311680,56,327408,2,90,250,52
16425,311031,158,327295,1,45,250,52
15810,311655,55,327409,2,90,250,52
25838,301616,2677,324753,1,45,250,52
22933,304530,2573,324874,2,90,250,52
15170,312276,159,327285,1,45,250,52
14504,312940,57,327385,2,90,250,52
15223,312234,158,327297,1,45,250,52
14558,312909,55,327410,2,90,250,52
15139,312315,157,327296,1,45,250,52
14532,312934,55,327410,2,90,250,52
15199,312257,158,327297,1,45,250,52
14502,312963,55,327409,2,90,250,52
15139,312316,156,327295,1,45,250,52
14534,312932,55,327410,2,90,250,52
15139,312316,157,327296,1,45,250,52
14503,312962,55,327409,2,90,250,52
15170,312285,156,327296,1,45,250,52
14503,312963,55,327410,2,90,250,52
15194,312263,157,327296,1,45,250,52
14590,312877,55,327411,2,90,250,52
15168,312287,157,327296,1,45,250,52
14530,312935,54,327409,2,90,250,52
15172,312283,158,327296,1,45,250,52
14532,312934,55,327409,2,90,250,52
15998,311459,157,327297,1,45,250,52
15372,312097,55,327413,2,90,250,52
16324,311130,157,327295,1,45,250,52
15685,311778,55,327407,2,90,250,52
16359,311097,156,327296,1,45,250,52
15684,311781,55,327409,2,90,250,52
16451,311006,156,327297,1,45,250,52
15847,311619,55,327410,2,90,250,52
16455,311001,157,327298,1,45,250,52
15684,311780,55,327408,2,90,250,52
16361,311094,156,327296,1,45,250,52
15815,311651,55,327410,2,90,250,52
16324,311132,156,327296,1,45,250,52
15723,311741,55,327408,2,90,250,52
16325,311131,156,327296,1,45,250,52
15815,311651,55,327410,2,90,250,52
16364,311092,157,327297,1,45,250,52
15685,311779,55,327408,2,90,250,52
16481,310976,156,327297,1,45,250,52
15851,311615,55,327410,2,90,250,52
16324,311130,157,327295,1,45,250,52
15815,311650,55,327409,2,90,250,52
16365,311091,156,327295,1,45,250,52
15685,311779,55,327408,2,90,250,52
16324,311132,156,327296,1,45,250,52
15727,311738,55,327409,2,90,250,52
19461,307995,156,327296,1,45,250,52
19025,308438,2571,324867,2,90,250,52
16501,310956,161,327295,1,45,250,52
13906,313538,58,327387,2,90,250,52
16451,311005,157,327298,1,45,250,52
13946,313519,55,327410,2,90,250,52
16324,311131,157,327297,1,45,250,52
13876,313589,55,327409,2,90,250,52
16369,311087,156,327296,1,45,250,52
13876,313589,55,327409,2,90,250,52
