cpu,lpm,transmit,listen,hops,d,_R,_Nb
20685,307013,451,16882,1,45,250,52
20925,306530,387,16928,1,45,250,52
65218,917809,8707,48874,2,90,250,52
23243,304231,617,16976,1,45,250,52
29119,298347,2545,16630,1,45,250,52
31127,296339,330,16895,1,45,250,52
34106,293358,502,16794,1,45,250,52
35677,291787,902,17458,1,45,250,52
32962,294503,332,16855,1,45,250,52
32107,295635,442,16933,1,45,250,52
36004,291690,1016,17476,1,45,250,52
33423,294032,782,17245,1,45,250,52
34506,292958,658,17057,1,45,250,52
31189,296276,384,16930,1,45,250,52
32691,294775,333,16892,1,45,250,52
33243,294221,730,17112,1,45,250,52
35761,291704,497,17014,1,45,250,52
33295,294166,441,16911,1,45,250,52
34592,292871,589,17099,1,45,250,52
34933,292532,561,17038,1,45,250,52
35429,292036,563,16850,1,45,250,52
37791,289672,850,17332,1,45,250,52
34850,292615,495,17009,1,45,250,52
32533,294929,549,16729,1,45,250,52
36287,291425,2655,16677,1,45,250,52
31338,296624,386,16708,1,45,250,52
33306,294158,387,16908,1,45,250,52
33658,293806,385,16709,1,45,250,52
33119,294347,440,16972,1,45,250,52
31967,295497,495,17012,1,45,250,52
32354,295112,330,16842,1,45,250,52
32638,294826,479,16987,1,45,250,52
35763,291701,442,16732,1,45,250,52
34133,293331,615,17186,1,45,250,52
33383,294082,221,16806,1,45,250,52
33624,293841,442,16834,1,45,250,52
34070,293394,389,16719,1,45,250,52
34072,293396,331,16916,1,45,250,52
33606,293881,330,16886,1,45,250,52
34413,293277,441,16970,1,45,250,52
35192,292272,386,16712,1,45,250,52
35195,292268,330,16887,1,45,250,52
33974,293481,385,16930,1,45,250,52
34049,293415,275,16818,1,45,250,52
35797,291667,671,17073,1,45,250,52
33642,293832,736,17223,1,45,250,52
31484,296230,330,16857,1,45,250,52
32598,294866,330,16823,1,45,250,52
32858,294607,449,17042,1,45,250,52
32340,295149,329,16893,1,45,250,52
32395,295068,330,16668,1,45,250,52
32757,294707,386,16934,1,45,250,52
34134,293339,678,16683,1,45,250,52
33118,294338,496,17016,1,45,250,52
33674,294047,460,16832,1,45,250,52
32115,295561,441,16894,1,45,250,52
35978,291487,783,17216,1,45,250,52
34296,293167,608,17003,1,45,250,52
31722,295740,440,16968,1,45,250,52
32905,294561,330,16671,1,45,250,52
31743,295721,385,16628,1,45,250,52
32839,294627,442,16660,1,45,250,52
31475,295988,388,16929,1,45,250,52
33474,294254,507,16795,1,45,250,52
33785,293677,553,17014,1,45,250,52
32576,294888,588,17040,1,45,250,52
32814,294652,332,16678,1,45,250,52
33317,294148,371,16964,1,45,250,52
35522,291943,670,17184,1,45,250,52
35008,292458,386,16933,1,45,250,52
35594,291869,441,16967,1,45,250,52
36505,290959,672,17220,1,45,250,52
33146,294541,715,17076,1,45,250,52
33061,294404,441,17060,1,45,250,52
33001,294464,672,17010,1,45,250,52
32642,294824,331,16892,1,45,250,52
35108,292356,781,17147,1,45,250,52
35743,291943,385,16891,1,45,250,52
36182,291283,439,16722,1,45,250,52
35571,291892,441,16768,1,45,250,52
35698,291766,439,16654,1,45,250,52
34167,293297,331,16888,1,45,250,52
34354,293320,613,17210,1,45,250,52
34176,293289,332,16891,1,45,250,52
32564,294902,331,16893,1,45,250,52
34908,292557,505,17228,1,45,250,52
34196,293268,615,17210,1,45,250,52
33281,294184,386,16928,1,45,250,52
32208,295256,385,16903,1,45,250,52
33332,294133,450,16933,1,45,250,52
32592,294871,441,16977,1,45,250,52
33652,293813,496,17015,1,45,250,52
33185,294281,449,17031,1,45,250,52
34399,293243,642,17009,1,45,250,52
32485,294980,442,16782,1,45,250,52
32678,294787,551,16808,1,45,250,52
34047,293418,563,16631,1,45,250,52
32608,294856,330,16889,1,45,250,52
33121,294326,331,16888,1,45,250,52
35425,292051,832,17254,1,45,250,52
32112,295602,498,17118,1,45,250,52
30808,296658,332,16670,1,45,250,52
33475,293991,513,17100,1,45,250,52
34170,293637,605,17234,1,45,250,52
32545,295087,432,17026,1,45,250,52
32537,294927,388,16936,1,45,250,52
33948,293516,620,17228,1,45,250,52
32346,295119,551,16983,1,45,250,52
32321,295144,220,16808,1,45,250,52
34339,293126,386,16928,1,45,250,52
35037,292720,496,17012,1,45,250,52
33080,294384,387,16960,1,45,250,52
34669,292796,440,16970,1,45,250,52
35022,292443,560,16865,1,45,250,52
33966,293499,386,16695,1,45,250,52
33154,294308,385,16932,1,45,250,52
32789,294677,496,16813,1,45,250,52
32958,294507,385,16932,1,45,250,52
34562,292903,553,16979,1,45,250,52
34672,292792,451,16927,1,45,250,52
32223,295241,552,16970,1,45,250,52
34817,292648,469,17020,1,45,250,52
32338,295130,386,16932,1,45,250,52
34423,293065,844,17232,1,45,250,52
34160,293570,667,17104,1,45,250,52
33328,294137,330,16889,1,45,250,52
31536,295929,387,16933,1,45,250,52
33542,294154,679,17087,1,45,250,52
35047,292418,498,17011,1,45,250,52
33937,293752,332,16888,1,45,250,52
33653,293811,221,16805,1,45,250,52
34311,293154,496,16937,1,45,250,52
35006,292458,501,17014,1,45,250,52
35461,292186,330,16885,1,45,250,52
34522,293042,275,16768,1,45,250,52
35681,292005,439,16969,1,45,250,52
31428,296037,385,16885,1,45,250,52
32861,294604,386,16934,1,45,250,52
34237,293227,643,17169,1,45,250,52
33349,294117,558,17106,1,45,250,52
35546,292083,862,17255,1,45,250,52
34021,293575,650,17229,1,45,250,52
31613,295851,387,16927,1,45,250,52
33697,293768,331,16894,1,45,250,52
33513,293951,440,16965,1,45,250,52
33351,294111,441,16738,1,45,250,52
32831,294636,330,16892,1,45,250,52
33538,293927,559,17134,1,45,250,52
33144,294321,332,16679,1,45,250,52
31813,295651,276,16608,1,45,250,52
34722,292742,609,16796,1,45,250,52
32779,294697,333,16892,1,45,250,52
33004,294672,386,16670,1,45,250,52
35230,292235,789,17016,1,45,250,52
34084,293380,672,17204,1,45,250,52
32154,295311,221,16807,1,45,250,52
33758,293707,559,17046,1,45,250,52
32071,295395,560,17126,1,45,250,52
33636,293829,440,16754,1,45,250,52
35137,292329,616,17167,1,45,250,52
34729,292736,507,17009,1,45,250,52
35462,292002,734,16889,1,45,250,52
32826,294663,440,16760,1,45,250,52
32176,295290,386,16928,1,45,250,52
32572,294892,331,16675,1,45,250,52
33436,294030,615,17192,1,45,250,52
33387,294303,442,16712,1,45,250,52
32188,295277,441,16933,1,45,250,52
34142,293323,580,16499,1,45,250,52
31981,295483,495,17010,1,45,250,52
34500,292964,740,17111,1,45,250,52
31596,295869,442,16941,1,45,250,52
33124,294351,330,16892,1,45,250,52
33159,294329,386,16932,1,45,250,52
33135,294537,497,17004,1,45,250,52
33003,294461,552,17067,1,45,250,52
33014,294451,331,16891,1,45,250,52
32571,294894,330,16889,1,45,250,52
33094,294370,550,17010,1,45,250,52
31035,296430,385,16648,1,45,250,52
32198,295268,404,17006,1,45,250,52
34702,292763,533,16990,1,45,250,52
32876,294600,331,16886,1,45,250,52
32067,295419,388,16928,1,45,250,52
31662,295804,332,16670,1,45,250,52
33135,294328,446,17029,1,45,250,52
34466,292999,498,16766,1,45,250,52
33723,293721,725,17181,1,45,250,52
