cpu,lpm,transmit,listen,hops,d,_R,_Nb
20164,307534,338,16852,1,45,250,52
21518,305949,338,16887,1,45,250,52
25828,301644,504,16816,1,45,250,52
31334,296128,617,17153,1,45,250,52
32709,294734,497,17015,1,45,250,52
33518,293944,497,17040,1,45,250,52
31292,296172,277,16630,1,45,250,52
33671,293794,560,17137,1,45,250,52
33881,293585,330,16886,1,45,250,52
37029,290436,725,17033,1,45,250,52
31995,295475,385,16927,1,45,250,52
31745,295764,441,17035,1,45,250,52
32839,294836,588,16588,1,45,250,52
33008,294457,679,17156,1,45,250,52
36292,291172,503,17105,1,45,250,52
34142,293323,331,16887,1,45,250,52
35784,291679,495,17008,1,45,250,52
35745,291719,494,16789,1,45,250,52
35432,292031,329,16789,1,45,250,52
35023,292443,496,17061,1,45,250,52
35755,291707,495,17011,1,45,250,52
34716,292750,442,16974,1,45,250,52
34102,293362,330,16890,1,45,250,52
34858,292608,781,17002,1,45,250,52
34122,293593,387,16964,1,45,250,52
33946,293742,332,16922,1,45,250,52
34154,293311,332,16891,1,45,250,52
33728,293738,221,16807,1,45,250,52
33506,293959,504,17011,1,45,250,52
32994,294471,385,16927,1,45,250,52
35017,292448,613,17145,1,45,250,52
34629,292834,442,16757,1,45,250,52
32859,294611,331,16917,1,45,250,52
31329,296157,385,16862,1,45,250,52
33951,293725,845,17196,1,45,250,52
34039,293423,672,17120,1,45,250,52
32684,294781,330,16672,1,45,250,52
33194,294271,500,16798,1,45,250,52
34400,293065,723,17103,1,45,250,52
33909,293557,498,17032,1,45,250,52
33656,294074,561,17139,1,45,250,52
32784,294891,386,16957,1,45,250,52
32556,294909,330,16980,1,45,250,52
34923,292723,786,17267,1,45,250,52
32612,294855,441,16974,1,45,250,52
32218,295247,441,16994,1,45,250,52
34322,293143,386,16930,1,45,250,52
33988,293477,334,16889,1,45,250,52
34260,293203,443,16879,1,45,250,52
33778,293687,385,16934,1,45,250,52
33176,294287,476,17071,1,45,250,52
32567,294898,332,16893,1,45,250,52
31466,295998,385,16929,1,45,250,52
32484,295006,330,16816,1,45,250,52
32886,294828,440,16970,1,45,250,52
33127,294336,468,16798,1,45,250,52
32440,295025,523,16754,1,45,250,52
32896,294580,330,16889,1,45,250,52
31972,295514,497,17042,1,45,250,52
33629,294099,560,17112,1,45,250,52
32717,294959,386,16874,1,45,250,52
34350,293113,385,17071,1,45,250,52
35837,291627,561,17349,1,45,250,52
34089,293639,329,16813,1,45,250,52
35167,292298,561,17104,1,45,250,52
34428,293261,442,16973,1,45,250,52
35018,292446,220,16803,1,45,250,52
35429,292035,386,16931,1,45,250,52
34576,292888,440,16964,1,45,250,52
35515,291950,560,16804,1,45,250,52
33076,294389,330,16699,1,45,250,52
38001,289970,903,17209,1,45,250,52
39078,288385,2548,16739,1,45,250,52
35632,291823,673,17155,1,45,250,52
34928,292536,616,17198,1,45,250,52
