cpu,lpm,transmit,listen,hops,d,_R,_Nb
63688,919335,8627,48550,1,45,250,52
21248,306450,566,17035,1,45,250,52
24656,302808,446,16960,1,45,250,52
29109,298355,2667,16807,1,45,250,52
28625,298840,499,17012,1,45,250,52
31961,295501,385,16809,1,45,250,52
33115,294350,439,16998,1,45,250,52
34929,292536,561,17125,1,45,250,52
35505,291959,725,17250,1,45,250,52
34774,292690,330,16888,1,45,250,52
37640,289825,2439,16654,1,45,250,52
31117,296348,386,16999,1,45,250,52
33327,294134,447,16997,1,45,250,52
33868,293806,386,16701,1,45,250,52
32595,294871,330,16921,1,45,250,52
33987,293702,332,16890,1,45,250,52
34823,292643,385,16955,1,45,250,52
36491,290971,666,17244,1,45,250,52
36294,291170,567,17097,1,45,250,52
36580,290885,559,17098,1,45,250,52
35084,292380,386,17044,1,45,250,52
34871,292594,386,16954,1,45,250,52
34410,293035,498,17014,1,45,250,52
34181,293284,450,16859,1,45,250,52
34493,292970,668,17107,1,45,250,52
32855,294601,331,16891,1,45,250,52
33517,293947,731,17083,1,45,250,52
33526,293938,496,17109,1,45,250,52
32989,294475,388,16711,1,45,250,52
33950,293514,559,17183,1,45,250,52
35719,291746,671,16995,1,45,250,52
35966,291501,958,17271,1,45,250,52
35652,291812,572,17198,1,45,250,52
35441,292021,385,16926,1,45,250,52
34477,292988,441,16970,1,45,250,52
35919,291544,449,16995,1,45,250,52
34406,293058,720,16676,1,45,250,52
35269,292405,675,17219,1,45,250,52
34056,293409,618,17080,1,45,250,52
32901,294564,588,17125,1,45,250,52
32169,295547,330,16887,1,45,250,52
37248,290217,1276,17711,1,45,250,52
33651,293804,567,17128,1,45,250,52
32469,294996,441,16970,1,45,250,52
33992,293473,668,17175,1,45,250,52
32867,294600,384,16714,1,45,250,52
34203,293261,446,16755,1,45,250,52
32835,294856,330,16888,1,45,250,52
32594,294870,524,16922,1,45,250,52
35998,291467,1067,17660,1,45,250,52
32918,294582,330,16597,1,45,250,52
35581,292108,734,17222,1,45,250,52
34500,292965,535,17078,1,45,250,52
33775,293690,332,16891,1,45,250,52
35486,291980,615,17202,1,45,250,52
36385,291080,790,16776,1,45,250,52
34448,293015,456,17011,1,45,250,52
34848,292617,497,17013,1,45,250,52
31133,296560,276,16875,1,45,250,52
31692,295774,331,16887,1,45,250,52
33620,293844,557,16875,1,45,250,52
33528,293937,441,16972,1,45,250,52
32810,294656,388,16929,1,45,250,52
33287,294176,440,16972,1,45,250,52
33644,293841,331,16892,1,45,250,52
35314,292150,329,16887,1,45,250,52
37885,289580,902,17401,1,45,250,52
35892,291572,498,17007,1,45,250,52
33330,294115,496,17019,1,45,250,52
33703,293785,276,16825,1,45,250,52
35485,291979,798,17098,1,45,250,52
34413,293051,497,17012,1,45,250,52
33951,293514,331,16890,1,45,250,52
38859,288604,2779,16944,1,45,250,52
32560,294896,276,16876,1,45,250,52
33319,294146,440,16752,1,45,250,52
33407,294061,616,16849,1,45,250,52
32805,294909,552,16865,1,45,250,52
33612,293852,566,17096,1,45,250,52
32556,294909,587,17052,1,45,250,52
32790,294675,497,17009,1,45,250,52
33900,293565,556,17128,1,45,250,52
31880,295584,385,16927,1,45,250,52
32885,294580,330,16889,1,45,250,52
33333,294130,388,16934,1,45,250,52
32891,294555,615,17174,1,45,250,52
33313,294173,729,17149,1,45,250,52
32796,294669,385,16955,1,45,250,52
36026,291438,675,17110,1,45,250,52
32449,295016,385,16931,1,45,250,52
33383,294081,614,16819,1,45,250,52
35168,292296,560,17152,1,45,250,52
34338,293106,722,17253,1,45,250,52
34561,292902,723,17252,1,45,250,52
32523,294940,329,17006,1,45,250,52
33052,294412,442,16975,1,45,250,52
33872,293594,669,17221,1,45,250,52
33344,294371,665,17083,1,45,250,52
33687,293778,560,16835,1,45,250,52
34359,293106,670,16870,1,45,250,52
34162,293302,622,17060,1,45,250,52
34207,293258,751,16823,1,45,250,52
33395,294081,403,16937,1,45,250,52
34868,292860,786,17340,1,45,250,52
34016,293707,845,17294,1,45,250,52
34797,292668,787,17239,1,45,250,52
33543,293920,516,17055,1,45,250,52
33368,294097,468,17043,1,45,250,52
