cpu,lpm,transmit,listen,hops,d,_R,_Nb
21688,306010,679,17052,1,45,250,52
24254,303211,2490,16667,1,45,250,52
25607,302086,2483,16483,2,90,250,52
25195,302273,332,16812,1,45,250,52
21722,305732,385,16805,2,90,250,52
31915,295550,849,17400,1,45,250,52
34569,292895,534,16801,1,45,250,52
36964,290498,900,17321,1,45,250,52
37612,289849,2601,16535,1,45,250,52
32095,295624,331,16698,1,45,250,52
32948,294632,477,16991,1,45,250,52
34128,293337,330,16452,1,45,250,52
33021,294445,393,16929,1,45,250,52
36140,291324,469,17053,1,45,250,52
36325,291139,723,17298,1,45,250,52
35328,292133,957,17486,1,45,250,52
32456,295010,277,16881,1,45,250,52
33615,293849,560,16834,1,45,250,52
33766,293699,560,17066,1,45,250,52
32624,294841,331,16890,1,45,250,52
32341,295122,390,16852,1,45,250,52
34382,293082,671,16785,1,45,250,52
33984,293482,332,16672,1,45,250,52
34083,293381,388,16933,1,45,250,52
35159,292304,562,16960,1,45,250,52
32421,295044,441,16970,1,45,250,52
33952,293513,723,17288,1,45,250,52
33763,293702,625,17167,1,45,250,52
31925,295519,440,16996,1,45,250,52
31708,295756,386,16710,1,45,250,52
35018,292447,788,17327,1,45,250,52
33879,293586,560,17143,1,45,250,52
32787,294680,330,16888,1,45,250,52
33648,293816,614,17189,1,45,250,52
33625,293841,386,16714,1,45,250,52
34137,293536,443,16969,1,45,250,52
35130,292334,726,17222,1,45,250,52
35483,291982,552,16833,1,45,250,52
35302,292161,467,16895,1,45,250,52
35506,291958,439,16968,1,45,250,52
34584,292892,442,16972,1,45,250,52
34718,292766,612,17139,1,45,250,52
34207,293467,385,16902,1,45,250,52
34677,292780,440,16968,1,45,250,52
36583,290881,957,17449,1,45,250,52
35421,292324,617,17111,1,45,250,52
34489,293204,553,16829,1,45,250,52
36395,291069,727,17164,1,45,250,52
33196,294260,443,16757,1,45,250,52
33698,293766,558,17045,1,45,250,52
34489,292975,846,17143,1,45,250,52
33477,294068,726,17187,1,45,250,52
32522,295154,504,17011,1,45,250,52
33283,294182,385,16931,1,45,250,52
36093,291372,744,17434,1,45,250,52
33637,293827,385,16717,1,45,250,52
32622,294840,385,16711,1,45,250,52
33407,294057,448,16965,1,45,250,52
33435,294279,440,17116,1,45,250,52
32405,295061,275,16875,1,45,250,52
33457,294007,221,16807,1,45,250,52
35325,292132,560,16823,1,45,250,52
34779,292685,723,17035,1,45,250,52
32820,294624,551,17051,1,45,250,52
34809,292666,784,17294,1,45,250,52
32529,294957,617,17161,1,45,250,52
33621,294094,550,16949,1,45,250,52
37776,289688,2715,16843,1,45,250,52
33006,294459,367,16743,1,45,250,52
33790,293675,385,16956,1,45,250,52
32345,295143,330,16890,1,45,250,52
33260,294205,448,16828,1,45,250,52
33653,293811,725,17198,1,45,250,52
32413,295053,332,16700,1,45,250,52
32481,294983,331,16921,1,45,250,52
33303,294162,440,16971,1,45,250,52
34523,292941,330,16889,1,45,250,52
33627,294101,559,17079,1,45,250,52
32268,295198,560,17141,1,45,250,52
32928,294535,442,16972,1,45,250,52
33743,293722,565,17043,1,45,250,52
32990,294456,614,17159,1,45,250,52
32786,294700,616,17177,1,45,250,52
34224,293240,669,17025,1,45,250,52
33444,294021,503,17162,1,45,250,52
35151,292314,516,17127,1,45,250,52
34413,293051,331,16916,1,45,250,52
33895,293572,725,17275,1,45,250,52
33121,294344,440,16975,1,45,250,52
32797,294669,330,16891,1,45,250,52
34339,293125,332,16889,1,45,250,52
33029,294447,331,16893,1,45,250,52
31604,295860,497,16997,1,45,250,52
34121,293345,615,16778,1,45,250,52
33954,293511,385,16929,1,45,250,52
32558,294931,440,16756,1,45,250,52
34160,293531,670,17153,1,45,250,52
32900,294565,616,17214,1,45,250,52
31879,295810,443,16967,1,45,250,52
33940,293526,613,17181,1,45,250,52
35357,292107,781,17155,1,45,250,52
33155,294311,441,16977,1,45,250,52
35418,292046,615,17082,1,45,250,52
35377,292088,652,17100,1,45,250,52
32784,294679,440,16749,1,45,250,52
32853,294613,330,16919,1,45,250,52
32365,295100,332,16917,1,45,250,52
32841,294625,332,16893,1,45,250,52
34226,293239,616,17234,1,45,250,52
36979,290486,1021,17352,1,45,250,52
32033,295680,386,16710,1,45,250,52
33748,293716,515,16700,1,45,250,52
34867,292597,798,17170,1,45,250,52
32602,294863,331,16891,1,45,250,52
33218,294247,497,17012,1,45,250,52
33229,294236,220,16809,1,45,250,52
34163,293527,331,16888,1,45,250,52
34229,293237,615,17013,1,45,250,52
32108,295355,330,16887,1,45,250,52
34047,293419,557,17142,1,45,250,52
33607,293858,559,17175,1,45,250,52
32032,295432,388,16642,1,45,250,52
33850,293823,387,16714,1,45,250,52
36261,291203,557,17175,1,45,250,52
33828,293639,389,16712,1,45,250,52
35378,292110,670,17152,1,45,250,52
33698,293767,396,17140,1,45,250,52
32905,294570,275,16873,1,45,250,52
33263,294202,390,16493,1,45,250,52
32674,294792,330,16889,1,45,250,52
32912,294553,331,16892,1,45,250,52
33201,294264,330,16605,1,45,250,52
33346,294118,441,16977,1,45,250,52
34293,293173,760,17296,1,45,250,52
33193,294271,221,16807,1,45,250,52
34453,293012,331,16671,1,45,250,52
34289,293176,570,17099,1,45,250,52
34238,293476,723,17323,1,45,250,52
34508,292958,669,17041,1,45,250,52
32960,294505,386,16905,1,45,250,52
34456,293009,671,17186,1,45,250,52
32847,294618,331,16893,1,45,250,52
32668,294807,275,16876,1,45,250,52
33410,294318,440,16975,1,45,250,52
33977,293490,725,17297,1,45,250,52
31761,295704,387,16925,1,45,250,52
35637,291827,954,17300,1,45,250,52
32629,295099,331,16891,1,45,250,52
33161,294303,331,16893,1,45,250,52
34256,293209,387,16958,1,45,250,52
32606,295123,330,16893,1,45,250,52
33587,293877,558,17145,1,45,250,52
31558,295907,330,16723,1,45,250,52
34125,293340,331,16887,1,45,250,52
33369,294120,559,17140,1,45,250,52
31416,296259,332,17071,1,45,250,52
33623,293841,711,16796,1,45,250,52
32728,294738,330,16893,1,45,250,52
32213,295252,387,16958,1,45,250,52
33855,293610,550,16561,1,45,250,52
33014,294451,612,17084,1,45,250,52
32911,294552,535,17163,1,45,250,52
33222,294253,330,16891,1,45,250,52
33096,294632,441,16978,1,45,250,52
33171,294292,385,16931,1,45,250,52
34586,292879,841,17354,1,45,250,52
34974,292491,559,16959,1,45,250,52
33736,293740,514,17130,1,45,250,52
34280,293187,899,17278,1,45,250,52
35351,292114,965,17462,1,45,250,52
32630,294835,330,16890,1,45,250,52
35986,291480,1122,17585,1,45,250,52
33091,294374,386,16933,1,45,250,52
35711,291754,791,17481,1,45,250,52
31943,295501,277,16851,1,45,250,52
34924,292551,696,16732,1,45,250,52
34079,293611,558,17075,1,45,250,52
32119,295346,387,16924,1,45,250,52
34095,293369,616,17240,1,45,250,52
32510,294955,387,16932,1,45,250,52
32679,294787,331,16889,1,45,250,52
32544,294920,331,16975,1,45,250,52
34278,293188,558,17033,1,45,250,52
33644,293839,678,17275,1,45,250,52
34609,293120,668,17119,1,45,250,52
34488,292976,730,17251,1,45,250,52
33633,293901,769,17126,1,45,250,52
35763,291703,670,17149,1,45,250,52
34506,292959,441,16968,1,45,250,52
34588,292877,496,17011,1,45,250,52
32638,294826,331,16915,1,45,250,52
33085,294379,724,17213,1,45,250,52
33570,293896,561,16963,1,45,250,52
33871,293605,558,17073,1,45,250,52
31605,295879,332,16971,1,45,250,52
