cpu,lpm,transmit,listen,hops,d,_R,_Nb
29707,297990,5103,16467,1,45,250,52
65817,917210,8709,48822,2,90,250,52
20969,306727,276,16636,2,90,250,52
25964,301500,2344,16586,2,90,250,52
29345,298125,949,17552,1,45,250,52
29170,298514,385,16929,1,45,250,52
35391,292074,389,16954,1,45,250,52
32565,294901,332,16893,1,45,250,52
33690,293773,385,16929,1,45,250,52
35573,291889,613,16812,1,45,250,52
33906,293561,330,16842,1,45,250,52
35838,291624,735,17291,1,45,250,52
34619,292861,469,16836,1,45,250,52
35102,292349,469,17068,1,45,250,52
33874,293638,333,16889,1,45,250,52
34906,292558,560,17144,1,45,250,52
34599,292866,440,16915,1,45,250,52
35175,292291,440,16972,1,45,250,52
35582,291881,385,16929,1,45,250,52
35017,292447,478,16933,1,45,250,52
34777,292687,561,17167,1,45,250,52
34304,293160,847,17185,1,45,250,52
32456,295009,386,16932,1,45,250,52
32895,294780,615,17070,1,45,250,52
32173,295291,441,16999,1,45,250,52
32797,294668,330,16891,1,45,250,52
32596,294869,551,17052,1,45,250,52
32479,294985,441,16972,1,45,250,52
32512,294953,385,16415,1,45,250,52
33229,294256,385,16961,1,45,250,52
34421,293041,461,17039,1,45,250,52
36289,291176,1069,17436,1,45,250,52
34795,292660,723,17174,1,45,250,52
35416,292049,840,17300,1,45,250,52
33005,294482,166,16739,1,45,250,52
34044,293632,388,17053,1,45,250,52
34764,292699,478,17013,1,45,250,52
33948,293517,330,16669,1,45,250,52
35478,291987,671,17219,1,45,250,52
33703,293762,219,16808,1,45,250,52
39253,288213,2732,16848,1,45,250,52
34206,293523,669,16808,1,45,250,52
31514,296162,333,16915,1,45,250,52
33181,294283,615,17021,1,45,250,52
34094,293371,843,17376,1,45,250,52
34846,292619,806,17317,1,45,250,52
32923,294542,392,16952,1,45,250,52
32149,295315,506,17095,1,45,250,52
33838,293627,330,16889,1,45,250,52
34137,293327,333,16892,1,45,250,52
33451,294262,669,17196,1,45,250,52
33555,293910,611,17160,1,45,250,52
33385,294080,468,16765,1,45,250,52
32753,294712,498,17018,1,45,250,52
32580,294864,615,17017,1,45,250,52
32639,294837,276,16877,1,45,250,52
33416,294048,441,16974,1,45,250,52
31301,296164,275,16847,1,45,250,52
33740,293725,331,16890,1,45,250,52
35181,292285,781,17206,1,45,250,52
34843,292622,618,16951,1,45,250,52
34988,292476,562,16822,1,45,250,52
33937,293528,330,16887,1,45,250,52
39505,287959,2728,16795,1,45,250,52
34650,293064,894,17383,1,45,250,52
32373,295092,386,16931,1,45,250,52
33344,294121,439,16995,1,45,250,52
33138,294327,393,16734,1,45,250,52
32878,294587,532,16983,1,45,250,52
34226,293391,612,17154,1,45,250,52
34871,292594,634,17099,1,45,250,52
35026,292438,634,17268,1,45,250,52
34373,293092,729,17267,1,45,250,52
34996,292469,550,17047,1,45,250,52
34288,293178,385,16884,1,45,250,52
34584,292881,442,16970,1,45,250,52
34325,293140,405,17068,1,45,250,52
33967,293479,796,17296,1,45,250,52
34936,292528,834,17223,1,45,250,52
33452,294014,559,17207,1,45,250,52
33186,294277,386,16955,1,45,250,52
32760,294711,441,16972,1,45,250,52
32673,294816,387,16741,1,45,250,52
34812,292652,616,17216,1,45,250,52
36060,291404,846,17370,1,45,250,52
32275,295193,499,17007,1,45,250,52
32581,295132,615,17074,1,45,250,52
33658,294032,560,17146,1,45,250,52
33847,293617,558,17069,1,45,250,52
33772,293694,617,16835,1,45,250,52
33464,294000,502,17132,1,45,250,52
34863,292603,900,17297,1,45,250,52
36304,291160,843,16990,1,45,250,52
32932,294516,385,16984,1,45,250,52
33402,294087,503,17124,1,45,250,52
32472,295218,277,16878,1,45,250,52
34273,293192,614,16960,1,45,250,52
33390,294075,443,16996,1,45,250,52
31881,295832,390,16928,1,45,250,52
32513,294952,386,16931,1,45,250,52
34700,292764,786,17053,1,45,250,52
34723,292858,757,17208,1,45,250,52
34256,293209,619,17142,1,45,250,52
35082,292381,595,16442,1,45,250,52
32757,294686,442,16971,1,45,250,52
32787,294680,332,16893,1,45,250,52
31849,295615,444,16942,1,45,250,52
33850,293615,560,17118,1,45,250,52
32461,295009,388,16930,1,45,250,52
33302,294187,441,17000,1,45,250,52
33820,293644,497,17011,1,45,250,52
34434,293195,606,17049,1,45,250,52
34158,293423,377,16958,1,45,250,52
35980,291708,844,17397,1,45,250,52
34164,293300,386,16929,1,45,250,52
35686,291779,668,16806,1,45,250,52
34290,293175,386,16665,1,45,250,52
32143,295322,496,17007,1,45,250,52
34504,292961,727,17133,1,45,250,52
33601,293865,559,17037,1,45,250,52
31536,295928,332,16886,1,45,250,52
33380,294087,450,17002,1,45,250,52
33581,293891,496,16575,1,45,250,52
31767,295905,387,16956,1,45,250,52
34125,293339,706,16822,1,45,250,52
32708,294982,332,16890,1,45,250,52
33059,294406,514,16946,1,45,250,52
36106,291360,1127,17689,1,45,250,52
33905,293751,625,17188,1,45,250,52
34130,293335,620,16880,1,45,250,52
33994,293470,613,17218,1,45,250,52
33066,294399,440,16972,1,45,250,52
32658,294807,385,16928,1,45,250,52
33851,293615,559,17142,1,45,250,52
33939,293526,332,16890,1,45,250,52
32906,294571,330,16804,1,45,250,52
33721,293968,442,17112,1,45,250,52
33183,294282,388,16957,1,45,250,52
34932,292532,439,17021,1,45,250,52
33373,294092,615,16861,1,45,250,52
32285,295181,221,16699,1,45,250,52
34907,292579,953,17285,1,45,250,52
32644,294821,332,16891,1,45,250,52
32225,295240,390,16931,1,45,250,52
34400,293065,669,17103,1,45,250,52
34133,293333,725,17028,1,45,250,52
31310,296181,441,16996,1,45,250,52
34089,293600,669,17250,1,45,250,52
32269,295196,330,16979,1,45,250,52
34338,293127,695,17298,1,45,250,52
34583,292881,441,16966,1,45,250,52
34884,292581,613,16965,1,45,250,52
33571,293919,612,16983,1,45,250,52
32509,295167,385,16932,1,45,250,52
33232,294312,661,16875,1,45,250,52
34176,293490,659,17235,1,45,250,52
33526,294164,560,17159,1,45,250,52
33265,294201,441,16974,1,45,250,52
34159,293307,445,16997,1,45,250,52
34242,293223,442,16971,1,45,250,52
34155,293310,442,16969,1,45,250,52
32965,294496,614,17294,1,45,250,52
32651,294812,441,16973,1,45,250,52
32825,294638,275,16874,1,45,250,52
32591,294873,670,17130,1,45,250,52
34762,292703,616,17200,1,45,250,52
34281,293184,441,16961,1,45,250,52
33984,293481,331,16916,1,45,250,52
36702,290762,907,17314,1,45,250,52
36530,290935,791,17258,1,45,250,52
33725,293740,332,16888,1,45,250,52
36042,291422,952,17514,1,45,250,52
31528,296185,385,16925,1,45,250,52
31380,296084,441,17100,1,45,250,52
33447,294019,560,17300,1,45,250,52
33189,294280,331,16919,1,45,250,52
32362,295124,615,17229,1,45,250,52
33029,294700,425,16804,1,45,250,52
33133,294331,845,17372,1,45,250,52
32581,294884,331,16815,1,45,250,52
33096,294368,614,17189,1,45,250,52
33329,294161,555,16851,1,45,250,52
32846,294619,333,16676,1,45,250,52
32908,294557,521,17099,1,45,250,52
32614,294851,331,16672,1,45,250,52
33842,293623,561,17043,1,45,250,52
32285,295182,276,16878,1,45,250,52
31713,295779,441,16972,1,45,250,52
33293,294171,386,16961,1,45,250,52
33701,293764,613,17278,1,45,250,52
34007,293458,558,17014,1,45,250,52
33156,294536,732,17141,1,45,250,52
34145,293320,677,17276,1,45,250,52
34051,293414,558,17152,1,45,250,52
32733,294731,559,17061,1,45,250,52
32553,294912,387,16928,1,45,250,52
32842,294943,545,17105,1,45,250,52
34468,293180,714,17325,1,45,250,52
33289,294176,668,17191,1,45,250,52
33889,293577,561,17124,1,45,250,52
35459,292129,661,17156,1,45,250,52
36555,291067,799,17143,1,45,250,52
34425,293040,469,17120,1,45,250,52
33619,293844,273,16878,1,45,250,52
34670,292795,616,17051,1,45,250,52
33517,293947,442,17047,1,45,250,52
32942,294735,497,17008,1,45,250,52
33529,293936,496,17006,1,45,250,52
34516,292949,620,17189,1,45,250,52
35260,292205,616,17178,1,45,250,52
33637,293827,221,16807,1,45,250,52
33672,293793,561,17068,1,45,250,52
32864,294601,551,17081,1,45,250,52
33303,294162,331,16892,1,45,250,52
33464,294001,388,16928,1,45,250,52
33830,293635,386,16931,1,45,250,52
31992,295451,387,16955,1,45,250,52
35284,292191,790,17135,1,45,250,52
32488,294968,389,16874,1,45,250,52
33830,293635,724,17311,1,45,250,52
33131,294334,330,16700,1,45,250,52
35329,292136,562,17209,1,45,250,52
33872,293603,559,17102,1,45,250,52
32765,294700,332,16919,1,45,250,52
33607,293858,557,17113,1,45,250,52
34838,292627,807,17302,1,45,250,52
