cpu,lpm,transmit,listen,hops,d,_R,_Nb
51780,931238,6707,460186,1,45,250,52
55765,927257,8629,463797,2,90,250,52
19502,308183,1187,149841,1,45,250,52
18123,309559,882,160717,1,45,250,52
21138,306543,2544,149602,2,90,250,52
19129,308332,2610,153806,1,45,250,52
18823,308622,828,153255,1,45,250,52
16041,311644,172,153515,2,90,250,52
22791,304666,3344,154428,1,45,250,52
18162,309295,515,158211,2,90,250,52
19233,308216,947,154139,1,45,250,52
18020,309439,287,157146,2,90,250,52
19991,307464,285,153935,2,90,250,52
22779,304676,1737,147600,1,45,250,52
16466,310978,719,154611,1,45,250,52
16376,311081,851,161793,1,45,250,52
20040,307416,338,154223,2,90,250,52
20172,307284,451,147367,2,90,250,52
22372,305085,2452,154371,2,90,250,52
20423,307041,1543,144440,1,45,250,52
18393,309055,225,161474,2,90,250,52
19892,307553,1163,156629,1,45,250,52
17346,310099,910,159337,1,45,250,52
15521,311936,571,161732,1,45,250,52
19414,308040,337,143909,2,90,250,52
18968,308517,399,156481,2,90,250,52
18537,308923,1080,157917,1,45,250,52
18745,308956,280,155325,2,90,250,52
21598,305845,1116,141402,1,45,250,52
16729,310719,719,161398,1,45,250,52
19604,308087,281,161729,2,90,250,52
17937,309518,830,155914,1,45,250,52
20566,306890,337,157521,2,90,250,52
18659,308798,1098,152528,1,45,250,52
14330,313119,286,161529,1,45,250,52
24759,302696,2584,145048,2,90,250,52
17987,309470,973,151988,1,45,250,52
18430,309019,224,161200,2,90,250,52
18552,308904,224,155790,2,90,250,52
19449,308008,1115,147482,1,45,250,52
20302,307146,2909,156815,1,45,250,52
15583,311866,740,162980,1,45,250,52
19764,307693,337,150288,2,90,250,52
17235,310224,857,159925,1,45,250,52
19135,308322,171,161618,2,90,250,52
18183,309270,798,149912,1,45,250,52
15283,312175,513,159675,1,45,250,52
16214,311242,746,162357,1,45,250,52
20849,306607,398,152234,2,90,250,52
19059,308401,1136,159674,1,45,250,52
18125,309319,1041,158173,1,45,250,52
14687,312760,389,161289,1,45,250,52
20561,306894,396,147497,2,90,250,52
17781,309676,864,158297,1,45,250,52
15237,312220,517,161861,1,45,250,52
17099,310358,973,161533,1,45,250,52
19718,307740,224,156697,2,90,250,52
20792,306665,227,162740,2,90,250,52
18064,309394,798,154086,1,45,250,52
20517,306938,2904,155635,1,45,250,52
23075,304380,339,157185,2,90,250,52
23616,303840,394,146994,2,90,250,52
23041,304414,282,156606,2,90,250,52
23660,303796,168,161950,2,90,250,52
24155,303299,1687,149614,1,45,250,52
24779,302677,226,158890,2,90,250,52
22557,304885,1474,145186,1,45,250,52
14514,312935,557,160575,1,45,250,52
25848,301607,338,154721,2,90,250,52
19595,307867,1105,161407,1,45,250,52
26044,301412,225,161421,2,90,250,52
19000,308442,1395,150436,1,45,250,52
27628,299827,340,154486,2,90,250,52
18715,308883,1317,156860,1,45,250,52
15820,311743,561,157434,1,45,250,52
