cpu,lpm,transmit,listen,hops,d,_R,_Nb
16900,310781,391,160429,1,135,250,90
13322,314360,114,154589,2,67,250,90
19541,307917,637,163744,1,135,250,90
14744,312712,168,157270,2,67,250,90
21094,306596,645,143946,1,135,250,90
27259,300197,6637,142104,2,67,250,90
25382,302078,2589,155513,1,135,250,90
18374,309071,2324,149194,2,67,250,90
14403,313041,174,157304,2,67,250,90
24856,302588,786,162826,1,135,250,90
31760,295690,3268,151403,1,135,250,90
15795,311667,227,148231,2,67,250,90
20069,307384,2501,147027,2,67,250,90
26240,301213,523,163576,1,135,250,90
30205,297248,1441,160167,1,135,250,90
28316,299131,598,162047,1,135,250,90
30043,297406,792,163065,1,135,250,90
30658,296795,800,155849,1,135,250,90
30449,297004,737,159817,1,135,250,90
29656,297799,721,159400,1,135,250,90
31703,295752,1980,159256,1,135,250,90
29384,298070,912,163416,1,135,250,90
29079,298376,664,163003,1,135,250,90
27637,299806,798,159158,1,135,250,90
28357,299098,775,159595,1,135,250,90
27476,299982,658,162991,1,135,250,90
28870,298584,568,159653,1,135,250,90
32679,294773,979,159373,1,135,250,90
27659,299797,565,159639,1,135,250,90
29163,298290,834,159067,1,135,250,90
29612,297845,1020,162510,1,135,250,90
30690,296752,1026,162364,1,135,250,90
30728,296713,950,162453,1,135,250,90
26719,300736,231,147856,2,67,250,90
27092,300362,227,153933,2,67,250,90
29397,298052,1058,139698,1,135,250,90
28476,298965,753,162035,1,135,250,90
30083,297371,890,162337,1,135,250,90
28775,298678,684,159862,1,135,250,90
29766,297690,776,159075,1,135,250,90
35218,292235,971,159230,1,135,250,90
29515,297940,673,159133,1,135,250,90
28226,299228,647,159040,1,135,250,90
29456,298001,708,162048,1,135,250,90
31970,295766,1194,155441,1,135,250,90
28319,299351,657,159631,1,135,250,90
29979,297475,822,158967,1,135,250,90
37848,289605,3152,158241,1,135,250,90
27600,299842,546,163220,1,135,250,90
27397,300058,599,163857,1,135,250,90
29752,297706,796,159187,1,135,250,90
35345,292107,884,159541,1,135,250,90
30231,297224,898,159014,1,135,250,90
29174,298280,705,163577,1,135,250,90
30932,296524,874,161112,1,135,250,90
29548,298169,878,163002,1,135,250,90
28994,298685,764,159205,1,135,250,90
28633,298820,661,155201,1,135,250,90
27912,299544,677,164055,1,135,250,90
28377,299078,621,159065,1,135,250,90
29554,297901,796,163011,1,135,250,90
33718,293736,2981,150985,1,135,250,90
28446,298996,649,159087,1,135,250,90
28612,298843,964,163161,1,135,250,90
29603,297851,1025,160544,1,135,250,90
26176,301266,473,155761,1,135,250,90
27504,299948,228,157875,2,67,250,90
29456,298000,1204,140067,1,135,250,90
28216,299226,1248,162217,1,135,250,90
27228,300214,763,158981,1,135,250,90
26026,301429,623,159812,1,135,250,90
27629,299825,797,162768,1,135,250,90
27896,299558,750,162972,1,135,250,90
27535,299921,568,163773,1,135,250,90
27611,299844,488,159729,1,135,250,90
29929,297523,1048,162626,1,135,250,90
29287,298167,808,162935,1,135,250,90
28090,299364,569,163645,1,135,250,90
26517,300936,630,156114,1,135,250,90
28176,299281,954,161020,1,135,250,90
28860,298592,1175,163099,1,135,250,90
28518,298925,1048,162808,1,135,250,90
27567,299876,798,163031,1,135,250,90
27263,300192,716,155990,1,135,250,90
29229,298223,1176,157639,1,135,250,90
27208,300255,115,154105,2,67,250,90
27127,300328,657,160040,1,135,250,90
29323,298131,945,159614,1,135,250,90
27890,299566,637,163688,1,135,250,90
28050,299403,666,162896,1,135,250,90
28164,299289,884,159195,1,135,250,90
27466,299990,570,163686,1,135,250,90
28702,298751,992,163146,1,135,250,90
27288,300168,770,162958,1,135,250,90
29519,297936,1087,162511,1,135,250,90
29005,298448,942,158458,1,135,250,90
27266,300188,682,155978,1,135,250,90
28072,299384,932,161909,1,135,250,90
27439,300019,532,163575,1,135,250,90
29697,297755,821,162667,1,135,250,90
29040,298415,665,162984,1,135,250,90
29554,297901,903,158454,1,135,250,90
29705,297749,801,163034,1,135,250,90
30518,296937,1114,162512,1,135,250,90
28987,298454,680,156330,1,135,250,90
33813,293641,2878,154950,1,135,250,90
29083,298360,928,162391,1,135,250,90
27919,299535,697,163769,1,135,250,90
27403,300051,717,159046,1,135,250,90
28163,299294,701,163458,1,135,250,90
27316,300136,635,159759,1,135,250,90
28773,298683,838,162812,1,135,250,90
29929,297524,1036,163203,1,135,250,90
29127,298315,714,159165,1,135,250,90
28469,298983,815,158721,1,135,250,90
27360,300096,528,163702,1,135,250,90
28385,299069,732,155215,1,135,250,90
27363,300092,545,163670,1,135,250,90
26952,300504,705,162962,1,135,250,90
28040,299414,507,159731,1,135,250,90
28109,299344,818,160944,1,135,250,90
27839,299617,609,162859,1,135,250,90
27019,300436,474,163627,1,135,250,90
28233,299222,702,162644,1,135,250,90
28016,299439,854,162335,1,135,250,90
27610,299844,610,163655,1,135,250,90
27666,299788,715,162917,1,135,250,90
28476,298981,791,163068,1,135,250,90
27349,300107,478,159659,1,135,250,90
29777,297678,1047,163454,1,135,250,90
26909,300543,919,155259,1,135,250,90
27043,300412,708,163043,1,135,250,90
27136,300318,531,163789,1,135,250,90
28735,298722,840,162180,1,135,250,90
30901,296551,1199,159635,1,135,250,90
29260,298183,937,162365,1,135,250,90
31649,295806,1195,158709,1,135,250,90
27227,300227,474,163630,1,135,250,90
27879,299575,883,163127,1,135,250,90
28502,298954,759,158877,1,135,250,90
27273,300175,793,144192,1,135,250,90
26918,300536,283,157158,2,67,250,90
25847,301605,168,160328,2,67,250,90
26785,300670,338,146890,2,67,250,90
24499,302966,611,154398,1,135,250,90
28661,298790,1073,162242,1,135,250,90
27134,300308,827,159038,1,135,250,90
28918,298537,1000,162934,1,135,250,90
27077,300366,598,159706,1,135,250,90
26413,301042,170,149808,2,67,250,90
29395,298059,966,150780,1,135,250,90
25626,301830,383,164051,1,135,250,90
27708,299747,609,163758,1,135,250,90
28295,299159,870,159566,1,135,250,90
29191,298263,867,163191,1,135,250,90
29908,297548,810,159205,1,135,250,90
26590,300866,226,153332,2,67,250,90
28704,298746,1363,145166,1,135,250,90
27887,299559,1298,158898,1,135,250,90
26100,301342,623,159043,1,135,250,90
26155,301301,522,163642,1,135,250,90
27391,300063,682,160764,1,135,250,90
29198,298256,760,162966,1,135,250,90
28093,299362,717,151961,1,135,250,90
27003,300450,672,159775,1,135,250,90
28737,298717,758,162562,1,135,250,90
31351,296103,1447,161937,1,135,250,90
26943,300509,630,162943,1,135,250,90
26427,301028,716,159283,1,135,250,90
27681,299774,862,163388,1,135,250,90
27482,299973,940,158313,1,135,250,90
26505,300949,547,162916,1,135,250,90
26363,301091,588,156009,1,135,250,90
26505,300951,842,162269,1,135,250,90
28106,299349,928,159132,1,135,250,90
28331,299127,883,163078,1,135,250,90
29681,297772,809,155246,1,135,250,90
29197,298258,666,162911,1,135,250,90
28439,299015,490,163651,1,135,250,90
28589,298867,1025,162345,1,135,250,90
29403,298041,916,163290,1,135,250,90
28428,299026,760,159816,1,135,250,90
30244,297211,888,159609,1,135,250,90
28808,298644,668,152685,1,135,250,90
29978,297477,960,159369,1,135,250,90
29028,298427,662,162985,1,135,250,90
28766,298688,698,159699,1,135,250,90
28631,298821,579,163719,1,135,250,90
29154,298301,670,158894,1,135,250,90
29089,298365,658,162866,1,135,250,90
28120,299334,432,163566,1,135,250,90
29615,297840,798,163329,1,135,250,90
29057,298397,762,162959,1,135,250,90
30261,297192,809,163226,1,135,250,90
31849,295606,991,158520,1,135,250,90
31807,295646,1012,158372,1,135,250,90
31024,296417,832,155292,1,135,250,90
29832,297620,807,158395,1,135,250,90
29917,297538,964,159273,1,135,250,90
30416,297095,927,162467,1,135,250,90
33485,294194,832,163794,1,135,250,90
28579,299100,571,163719,1,135,250,90
28767,298689,545,162904,1,135,250,90
27306,300150,112,152565,2,67,250,90
29783,297672,1167,154597,1,135,250,90
27342,300098,537,163757,1,135,250,90
28991,298464,838,163217,1,135,250,90
29113,298342,526,163163,1,135,250,90
30488,296966,919,163159,1,135,250,90
31337,296115,942,154363,1,135,250,90
28571,298884,571,162579,1,135,250,90
31042,296411,1021,143326,1,135,250,90
29415,298040,827,163056,1,135,250,90
28483,298970,681,155826,1,135,250,90
28375,299080,756,159162,1,135,250,90
26903,300551,57,154558,2,67,250,90
29571,297882,1074,160138,1,135,250,90
27669,299775,845,163189,1,135,250,90
27125,300331,429,163616,1,135,250,90
29174,298281,753,161485,1,135,250,90
30677,296776,1078,160411,1,135,250,90
30067,297383,1169,159449,1,135,250,90
29664,297779,940,154509,1,135,250,90
26977,300480,429,163495,1,135,250,90
27663,299790,650,158732,1,135,250,90
26752,300702,891,163410,1,135,250,90
27845,299609,913,155266,1,135,250,90
25925,301532,711,162969,1,135,250,90
26325,301131,512,162755,1,135,250,90
28128,299325,1110,159587,1,135,250,90
25883,301572,112,157221,2,67,250,90
29726,297716,1423,147265,1,135,250,90
28137,299306,886,158297,1,135,250,90
28931,298524,1019,163410,1,135,250,90
28982,298462,907,163479,1,135,250,90
30275,297179,963,162495,1,135,250,90
29572,297883,1017,160405,1,135,250,90
29344,298097,816,155210,1,135,250,90
27473,299983,571,163636,1,135,250,90
29688,297764,915,159657,1,135,250,90
29353,298097,918,155232,1,135,250,90
26013,301443,732,163031,1,135,250,90
28608,298847,1098,153485,1,135,250,90
27078,300365,705,158873,1,135,250,90
27603,299852,751,159258,1,135,250,90
26438,301018,280,152119,2,67,250,90
27855,299599,1043,156021,1,135,250,90
28158,299283,852,152062,1,135,250,90
26480,300975,171,154604,2,67,250,90
28801,298642,1026,155766,1,135,250,90
26827,300614,514,159767,1,135,250,90
28210,299245,642,158522,1,135,250,90
