cpu,lpm,transmit,listen,hops,d,_R,_Nb
54928,928090,8796,463749,1,45,250,52
55952,927070,8688,460609,2,90,250,52
13805,313873,103,153892,2,90,250,52
20103,307585,1199,149534,1,45,250,52
14407,313049,170,160976,2,90,250,52
18789,308895,585,162443,1,45,250,52
17991,309465,2330,145738,2,90,250,52
25115,302342,2724,156173,1,45,250,52
12731,314718,61,154664,2,90,250,52
22286,305161,661,163303,1,45,250,52
21953,305510,4389,145073,2,90,250,52
24282,303173,490,155967,1,45,250,52
21616,305829,4385,147929,2,90,250,52
24615,302840,638,154866,1,45,250,52
16915,310530,2227,146023,2,90,250,52
30899,296554,2997,152903,1,45,250,52
14151,313298,171,150388,2,90,250,52
24913,302531,760,161492,1,45,250,52
17187,310266,2221,153053,2,90,250,52
25385,302071,486,154445,1,45,250,52
26408,301050,483,164029,1,45,250,52
32086,295366,2864,153246,1,45,250,52
25887,301556,548,161923,1,45,250,52
27186,300270,708,157215,1,45,250,52
28519,298935,990,149823,1,45,250,52
25498,301958,612,161791,1,45,250,52
15542,311930,223,147058,2,90,250,52
27579,299877,924,154861,1,45,250,52
17232,310229,165,155514,2,90,250,52
18613,309078,221,154090,2,90,250,52
19647,307810,168,149428,2,90,250,52
30765,296691,1556,150894,1,45,250,52
25929,301512,428,162574,1,45,250,52
27884,299571,728,157211,1,45,250,52
27422,300031,636,154417,1,45,250,52
27420,300035,703,152635,1,45,250,52
26520,300936,631,158536,1,45,250,52
25818,301639,485,158717,1,45,250,52
28757,298697,807,157254,1,45,250,52
29144,298311,770,157429,1,45,250,52
28456,298998,853,157639,1,45,250,52
25255,302202,2390,148147,2,90,250,52
21073,306367,506,140235,2,90,250,52
29542,297914,1247,149440,1,45,250,52
28119,299324,736,162369,1,45,250,52
21387,306071,2228,153658,2,90,250,52
18567,308881,169,151083,2,90,250,52
29550,297904,1208,150746,1,45,250,52
29423,298017,973,158902,1,45,250,52
26912,300544,429,162738,1,45,250,52
29690,297765,829,162949,1,45,250,52
28098,299358,432,162607,1,45,250,52
30030,297424,683,161346,1,45,250,52
29050,298404,647,157296,1,45,250,52
28967,298487,695,157342,1,45,250,52
27535,299921,527,161033,1,45,250,52
28670,298783,705,159180,1,45,250,52
27645,299810,705,154242,1,45,250,52
26626,300838,282,142531,2,90,250,52
32320,295135,3162,153713,1,45,250,52
26349,301093,569,160680,1,45,250,52
27011,300445,919,159647,1,45,250,52
26381,301073,534,158874,1,45,250,52
27696,299759,796,158234,1,45,250,52
26312,301143,619,160868,1,45,250,52
27551,299905,816,161403,1,45,250,52
28223,299232,707,159071,1,45,250,52
27168,300295,167,151457,2,90,250,52
28797,298660,829,156731,1,45,250,52
28130,299322,685,158136,1,45,250,52
27879,299577,615,161116,1,45,250,52
29511,297944,776,161347,1,45,250,52
28359,299095,577,159206,1,45,250,52
28643,298811,734,153609,1,45,250,52
28010,299446,658,161815,1,45,250,52
29017,298436,825,159503,1,45,250,52
28360,299096,749,161313,1,45,250,52
29009,298445,677,156290,1,45,250,52
28583,298872,841,158815,1,45,250,52
28028,299426,737,158596,1,45,250,52
26118,301336,542,160442,1,45,250,52
27001,300454,632,161781,1,45,250,52
27450,300006,579,159167,1,45,250,52
27815,299640,615,161313,1,45,250,52
30049,297405,1022,156718,1,45,250,52
28119,299323,677,160137,1,45,250,52
29506,297950,1002,159823,1,45,250,52
29198,298243,830,155730,1,45,250,52
27546,299910,700,158408,1,45,250,52
26385,301068,558,162831,1,45,250,52
27661,299795,564,161695,1,45,250,52
28228,299229,672,161322,1,45,250,52
28715,298738,686,162108,1,45,250,52
28595,299143,568,157913,1,45,250,52
30013,297666,890,155875,1,45,250,52
27101,300361,112,157734,2,90,250,52
29663,297790,1059,154577,1,45,250,52
26644,300799,592,161285,1,45,250,52
32082,295373,2792,157214,1,45,250,52
26917,300524,542,154335,1,45,250,52
27595,299860,172,152224,2,90,250,52
26066,301390,688,157404,1,45,250,52
27627,299826,223,153092,2,90,250,52
29852,297603,1336,153468,1,45,250,52
26830,300625,112,161221,2,90,250,52
25811,301631,821,157659,1,45,250,52
27038,300426,58,151677,2,90,250,52
27376,300082,1056,154835,1,45,250,52
27139,300302,680,157311,1,45,250,52
26980,300475,786,162151,1,45,250,52
27005,300451,653,161358,1,45,250,52
28167,299289,707,159975,1,45,250,52
28820,298634,1019,158401,1,45,250,52
26953,300488,762,156313,1,45,250,52
25979,301477,745,161946,1,45,250,52
27162,300293,753,162153,1,45,250,52
26759,300695,700,158422,1,45,250,52
25909,301550,647,157915,1,45,250,52
26093,301359,576,158061,1,45,250,52
27539,299915,332,142911,2,90,250,52
27755,299700,985,157296,1,45,250,52
25069,302385,594,161144,1,45,250,52
25582,301874,57,156878,2,90,250,52
27212,300252,114,155636,2,90,250,52
27459,299998,1018,150318,1,45,250,52
26211,301233,485,162771,1,45,250,52
28597,298858,771,156361,1,45,250,52
27507,299946,676,160890,1,45,250,52
26720,300734,655,162466,1,45,250,52
26392,301064,221,157630,2,90,250,52
27412,300040,718,160963,1,45,250,52
28396,299059,784,157259,1,45,250,52
26716,300749,225,153200,2,90,250,52
32651,294803,3085,150265,1,45,250,52
25581,301872,56,158129,2,90,250,52
27234,300210,1002,155249,1,45,250,52
26749,300714,336,148816,2,90,250,52
27528,299914,884,153830,1,45,250,52
26482,300974,566,161802,1,45,250,52
27018,300437,483,162777,1,45,250,52
28018,299722,652,161226,1,45,250,52
27307,300145,487,162673,1,45,250,52
29730,297725,737,152660,1,45,250,52
27264,300190,640,158144,1,45,250,52
28252,299203,640,156434,1,45,250,52
28869,298587,784,157544,1,45,250,52
27476,299981,117,150464,2,90,250,52
29533,297918,1058,152691,1,45,250,52
26223,301221,521,162819,1,45,250,52
