cpu,lpm,transmit,listen,hops,d,_R,_Nb
66154,916864,6676,285229,1,135,250,90
34416,293272,862,96862,1,135,250,90
29829,297849,160,93731,2,67,250,90
20501,306969,570,98714,1,135,250,90
32646,294817,3362,96775,1,135,250,90
36633,290827,560,95581,1,135,250,90
19699,307772,330,98663,2,67,250,90
20745,306724,220,97006,2,67,250,90
38065,289403,2544,96944,2,67,250,90
31278,296192,1780,94671,1,135,250,90
39156,288526,789,97260,1,135,250,90
20053,307636,498,92874,2,67,250,90
44726,282741,1027,97304,1,135,250,90
51706,275762,3131,97183,1,135,250,90
33414,294039,899,98697,1,135,250,90
47888,279577,742,97047,1,135,250,90
33626,293837,678,95956,1,135,250,90
45503,281961,1285,96098,1,135,250,90
36859,290603,858,95490,1,135,250,90
46498,280965,746,95785,1,135,250,90
45047,282417,674,96566,1,135,250,90
24025,303442,330,96916,2,67,250,90
34940,292514,884,97423,1,135,250,90
44090,283376,900,98868,1,135,250,90
39894,287568,1352,96361,1,135,250,90
31757,295698,331,98664,1,135,250,90
37765,289701,165,95604,2,67,250,90
42002,285464,671,97562,1,135,250,90
35569,291895,956,96871,1,135,250,90
45916,281548,933,97505,1,135,250,90
35127,292338,672,97737,1,135,250,90
44892,282574,792,97185,1,135,250,90
39348,288115,819,94840,1,135,250,90
35245,292219,1074,98493,1,135,250,90
45455,282001,900,98827,1,135,250,90
33843,293623,220,95221,2,67,250,90
39923,287540,1356,96672,1,135,250,90
36043,291412,741,97161,1,135,250,90
44962,282503,679,97071,1,135,250,90
41641,285825,563,98790,1,135,250,90
40457,287006,2842,95286,1,135,250,90
39655,287808,616,98733,1,135,250,90
39803,287660,957,97860,1,135,250,90
44018,283445,723,96392,1,135,250,90
38047,289418,671,98218,1,135,250,90
44791,282673,852,97415,1,135,250,90
44545,282919,1135,98708,1,135,250,90
32737,294717,905,96812,1,135,250,90
42226,285240,110,97241,2,67,250,90
41179,286274,1010,98468,1,135,250,90
31856,295605,332,95688,2,67,250,90
35248,292207,1553,93872,1,135,250,90
44716,282739,956,97038,1,135,250,90
44114,283351,967,97359,1,135,250,90
30845,296620,724,98920,1,135,250,90
45868,281650,847,98602,1,135,250,90
44876,282814,913,94862,1,135,250,90
31163,296527,853,97396,1,135,250,90
42485,284981,224,98553,1,135,250,90
45000,282465,909,95890,1,135,250,90
32743,294718,900,96123,1,135,250,90
38650,288813,276,98428,2,67,250,90
45636,281829,1242,94482,1,135,250,90
41221,286231,1118,94477,1,135,250,90
34518,292946,330,94389,2,67,250,90
40411,287050,166,95885,2,67,250,90
30777,296680,3343,97331,1,135,250,90
31140,296324,165,98541,2,67,250,90
34319,293138,699,97472,1,135,250,90
40996,286468,276,92579,2,67,250,90
42750,284881,1233,95647,1,135,250,90
29978,297590,816,96804,1,135,250,90
40196,287496,796,99000,1,135,250,90
47208,280465,1031,94850,1,135,250,90
42758,284707,904,96709,1,135,250,90
45010,282454,793,97189,1,135,250,90
31693,295770,961,99171,1,135,250,90
41077,286387,845,97035,1,135,250,90
45556,281910,1016,99137,1,135,250,90
37235,290219,1297,98901,1,135,250,90
43916,283548,709,97181,1,135,250,90
33488,293977,558,97080,1,135,250,90
46680,280786,574,98686,1,135,250,90
37901,289772,498,96889,1,135,250,90
43584,283879,951,97553,1,135,250,90
33640,293823,961,96020,1,135,250,90
45254,282212,707,95405,1,135,250,90
38949,288515,1014,99041,1,135,250,90
42799,284656,744,97655,1,135,250,90
31415,296049,441,94157,1,135,250,90
36118,291348,671,98737,1,135,250,90
43096,284369,505,98680,1,135,250,90
37630,289835,688,98519,1,135,250,90
37757,289706,899,93179,1,135,250,90
43092,284373,624,96922,1,135,250,90
34720,292744,612,98727,1,135,250,90
33947,293518,901,96620,1,135,250,90
44644,282822,742,98752,1,135,250,90
37616,289847,727,98330,1,135,250,90
38837,288629,843,98416,1,135,250,90
45975,281487,890,96303,1,135,250,90
37860,289605,785,98828,1,135,250,90
38778,288688,1014,99131,1,135,250,90
35222,292234,843,98784,1,135,250,90
44975,282487,963,93602,1,135,250,90
39730,287737,724,95002,1,135,250,90
31204,296259,502,98745,1,135,250,90
46141,281325,744,95255,1,135,250,90
42920,284545,669,95493,1,135,250,90
45509,281954,553,97760,1,135,250,90
41956,285509,1017,98894,1,135,250,90
45451,282010,848,97192,1,135,250,90
32120,295343,892,96269,1,135,250,90
43137,284500,807,94398,1,135,250,90
35375,292091,167,95335,2,67,250,90
28529,299163,560,98792,1,135,250,90
44069,283395,845,98977,1,135,250,90
32327,295136,277,95530,2,67,250,90
34726,292737,1386,93966,1,135,250,90
45223,282242,726,98811,1,135,250,90
31327,296137,843,97000,1,135,250,90
46147,281317,1235,98599,1,135,250,90
44950,282506,787,98908,1,135,250,90
31571,295893,726,96769,1,135,250,90
46267,281197,1073,96580,1,135,250,90
43835,283620,561,98759,1,135,250,90
33000,294465,1019,98930,1,135,250,90
47107,280347,980,97240,1,135,250,90
34816,292646,1363,96605,1,135,250,90
42357,285096,1007,97882,1,135,250,90
50419,277035,3301,96813,1,135,250,90
30637,296818,620,98150,1,135,250,90
36799,290665,386,96528,1,135,250,90
31222,296244,618,98139,1,135,250,90
37142,290321,440,97039,2,67,250,90
36409,291056,994,97522,1,135,250,90
43501,283964,743,97106,1,135,250,90
34907,292556,711,98295,1,135,250,90
