cpu,lpm,transmit,listen,hops,d,_R,_Nb
30551,297128,2225,93207,1,45,250,52
14469,312987,113,97279,1,45,250,52
13502,313965,55,98474,1,45,250,52
24888,302592,54,98501,1,45,250,52
14629,312845,55,98016,1,45,250,52
18304,309171,2219,96013,1,45,250,52
25926,301531,56,97104,1,45,250,52
18691,308764,182,97108,2,90,250,52
15986,311491,448,93451,1,45,250,52
13500,313967,56,97891,1,45,250,52
22762,304719,54,95531,1,45,250,52
21785,305682,504,98716,2,90,250,52
20771,306709,612,96795,1,45,250,52
19347,308111,2341,95480,1,45,250,52
22357,305100,57,97716,1,45,250,52
16086,311391,108,96626,1,45,250,52
13454,314014,55,97742,1,45,250,52
22347,305131,54,97248,1,45,250,52
22421,305059,432,98715,1,45,250,52
36042,291421,389,95806,2,90,250,52
16735,310731,501,95724,1,45,250,52
28910,298551,331,96699,1,45,250,52
19472,307995,275,97343,1,45,250,52
14779,312688,166,97975,1,45,250,52
27825,299638,497,97029,2,90,250,52
28434,299035,561,94309,1,45,250,52
17832,309637,110,96942,1,45,250,52
15697,311769,166,97254,1,45,250,52
26042,301423,2239,95132,1,45,250,52
19935,307522,167,96001,1,45,250,52
13726,313742,110,98144,1,45,250,52
27881,299592,441,97128,1,45,250,52
25491,301974,385,96667,1,45,250,52
18938,308528,274,97482,1,45,250,52
22884,304577,219,97513,1,45,250,52
19018,308449,110,97747,1,45,250,52
14578,312889,166,95251,1,45,250,52
23695,303778,276,98623,1,45,250,52
22562,304898,220,96064,1,45,250,52
13704,313764,110,97269,1,45,250,52
23982,303490,330,98690,1,45,250,52
26554,300913,385,97394,1,45,250,52
16370,311090,275,97675,1,45,250,52
18410,309058,165,97941,1,45,250,52
23648,303824,276,97010,1,45,250,52
17085,310376,330,97175,1,45,250,52
18316,309151,165,97642,1,45,250,52
24451,303016,221,95985,1,45,250,52
13683,313784,110,98523,1,45,250,52
16401,311066,165,98118,1,45,250,52
27279,300188,331,97976,1,45,250,52
16565,310907,275,98623,1,45,250,52
25983,301487,441,97141,1,45,250,52
25684,301776,221,96075,1,45,250,52
15566,311901,165,97888,1,45,250,52
42999,284466,332,97957,2,90,250,52
22805,304662,503,95722,1,45,250,52
26488,300978,220,97831,1,45,250,52
