cpu,lpm,transmit,listen,hops,d,_R,_Nb
20653,307043,322,4020,2,90,250,52
30756,296891,672,4145,1,45,250,52
30628,296843,387,3838,1,45,250,52
31074,296396,379,3806,1,45,250,52
33044,294430,609,4044,1,45,250,52
32573,294901,384,3807,1,45,250,52
32711,294762,324,3718,1,45,250,52
31047,296424,378,3761,1,45,250,52
33388,294083,486,3845,1,45,250,52
31953,295743,433,3807,1,45,250,52
30882,296606,216,3638,1,45,250,52
32765,294650,378,3837,1,45,250,52
33117,294370,433,3802,1,45,250,52
31307,296167,379,3760,1,45,250,52
31461,296028,325,3720,1,45,250,52
31352,296136,322,3718,1,45,250,52
31180,296280,381,3760,1,45,250,52
32139,295336,433,3754,1,45,250,52
33826,293648,891,4381,1,45,250,52
31222,296246,433,3803,1,45,250,52
31162,296311,378,3674,1,45,250,52
31500,296198,378,3760,1,45,250,52
31968,295506,489,3989,1,45,250,52
32899,294798,381,3720,1,45,250,52
32060,295415,378,3757,1,45,250,52
31219,296252,379,3764,1,45,250,52
32025,295661,607,4043,1,45,250,52
32233,295226,604,4039,1,45,250,52
31187,296285,378,3763,1,45,250,52
31942,295530,380,3806,1,45,250,52
32278,295195,381,3762,1,45,250,52
31808,295680,325,3748,1,45,250,52
31552,295921,379,3715,1,45,250,52
32968,294503,487,3888,1,45,250,52
31467,296214,216,3637,1,45,250,52
31662,295810,433,4106,1,45,250,52
