cpu,lpm,transmit,listen,hops,d,_R,_Nb
63026,924324,8640,11018,1,45,250,52
22800,304673,384,3828,1,45,250,52
25412,302066,435,3758,1,45,250,52
32700,295016,324,3723,1,45,250,52
33343,294131,486,3800,1,45,250,52
32728,294744,379,3823,1,45,250,52
32664,294807,325,3681,1,45,250,52
31925,295547,379,3760,1,45,250,52
36989,290480,2493,3810,1,45,250,52
31804,295672,381,3864,1,45,250,52
32983,294489,327,3749,1,45,250,52
33879,293582,717,4127,1,45,250,52
30549,297131,379,3759,1,45,250,52
30826,296947,378,3907,1,45,250,52
33224,294250,486,3760,1,45,250,52
30814,296661,431,3798,1,45,250,52
31338,296150,324,3718,1,45,250,52
33642,293819,834,4262,1,45,250,52
31554,296145,325,3722,1,45,250,52
30938,296536,378,3759,1,45,250,52
32262,295210,607,4040,1,45,250,52
31435,296035,378,3758,1,45,250,52
31382,296093,325,3717,1,45,250,52
31350,296349,382,3767,1,45,250,52
31384,296088,325,3724,1,45,250,52
31477,296209,326,3720,1,45,250,52
31733,295742,326,3722,1,45,250,52
31666,295820,324,3723,1,45,250,52
30751,296935,326,3813,1,45,250,52
31728,295744,326,3725,1,45,250,52
31425,296047,324,3722,1,45,250,52
31302,296186,324,3718,1,45,250,52
30858,296825,379,3675,1,45,250,52
31581,295886,380,3881,1,45,250,52
31493,295980,381,3928,1,45,250,52
31377,296097,325,3721,1,45,250,52
31108,296364,380,3882,1,45,250,52
