cpu,lpm,transmit,listen,hops,d,_R,_Nb
31235,296410,2543,3748,1,135,250,90
27605,299870,488,3840,1,135,250,90
29273,298203,441,3803,1,135,250,90
33001,294475,484,3805,1,135,250,90
33321,294153,486,3845,1,135,250,90
34023,293449,379,3805,1,135,250,90
32242,295232,380,3887,1,135,250,90
30544,297156,379,3713,1,135,250,90
31039,296430,323,3675,1,135,250,90
31346,296128,324,3720,1,135,250,90
34679,292791,2543,3717,1,135,250,90
33243,294230,488,3849,1,135,250,90
30895,296577,378,3802,1,135,250,90
31373,296102,380,3761,1,135,250,90
32395,295076,488,3839,1,135,250,90
31340,296346,379,3759,1,135,250,90
32733,294737,609,4078,1,135,250,90
31986,295486,487,3844,1,135,250,90
31400,296071,326,3678,1,135,250,90
31397,296075,487,3839,1,135,250,90
30839,296621,378,3758,1,135,250,90
31351,296335,487,3842,1,135,250,90
30948,296741,487,3839,1,135,250,90
31914,295558,433,3803,1,135,250,90
30894,296580,379,3759,1,135,250,90
31813,295661,380,3760,1,135,250,90
31497,296199,378,3758,1,135,250,90
31805,295669,488,3983,1,135,250,90
30898,296801,380,3764,1,135,250,90
31422,296050,325,3718,1,135,250,90
