cpu,lpm,transmit,listen,hops,d,_R,_Nb
21678,305796,331,10280,1,45,250,52
34043,293420,2609,10008,1,45,250,52
30850,296614,273,10272,1,45,250,52
29809,297953,276,10266,1,45,250,52
32366,295098,386,10091,1,45,250,52
33991,293475,671,10646,1,45,250,52
31380,296085,331,10309,1,45,250,52
32408,295162,330,10317,1,45,250,52
34796,292669,505,10539,1,45,250,52
32804,294660,332,10209,1,45,250,52
33587,293878,440,10271,1,45,250,52
31054,296410,331,10348,1,45,250,52
32184,295282,386,10381,1,45,250,52
31403,296149,555,10472,1,45,250,52
32872,294592,386,10162,1,45,250,52
32822,294865,331,10059,1,45,250,52
31760,295705,617,10533,1,45,250,52
34065,293400,386,10354,1,45,250,52
33755,293688,551,10485,1,45,250,52
33587,293878,330,10315,1,45,250,52
32244,295220,441,10136,1,45,250,52
33907,293558,553,10580,1,45,250,52
34869,292595,562,10640,1,45,250,52
34757,292707,329,10185,1,45,250,52
35269,292195,331,10314,1,45,250,52
32880,294583,386,10220,1,45,250,52
32287,295219,442,10398,1,45,250,52
31703,296002,387,10227,1,45,250,52
32636,295054,331,10350,1,45,250,52
34039,293426,441,10394,1,45,250,52
31482,295984,332,10184,1,45,250,52
33111,294353,498,10440,1,45,250,52
32764,294923,330,10357,1,45,250,52
31861,295604,330,10186,1,45,250,52
34205,293484,445,10413,1,45,250,52
32733,294732,333,10182,1,45,250,52
33821,293644,500,10442,1,45,250,52
32284,295181,390,10352,1,45,250,52
32446,295016,497,10541,1,45,250,52
32725,294740,331,10194,1,45,250,52
33022,294442,499,10438,1,45,250,52
34223,293242,444,10345,1,45,250,52
33547,294019,497,10443,1,45,250,52
32323,295350,387,10225,1,45,250,52
33912,293552,497,10313,1,45,250,52
32886,294579,385,10384,1,45,250,52
32250,295215,220,10342,1,45,250,52
32594,294870,497,10461,1,45,250,52
34583,292881,841,10638,1,45,250,52
33254,294210,332,10314,1,45,250,52
33741,293705,558,10531,1,45,250,52
34263,293200,957,10822,1,45,250,52
31844,295848,388,10097,1,45,250,52
32277,295413,331,10314,1,45,250,52
31856,295608,442,10288,1,45,250,52
33619,293848,670,10638,1,45,250,52
31778,295685,668,10682,1,45,250,52
30655,296847,334,10184,1,45,250,52
31135,296330,498,10305,1,45,250,52
34314,293151,332,10188,1,45,250,52
31799,295667,442,10136,1,45,250,52
32565,294921,331,10320,1,45,250,52
33232,294374,723,10497,1,45,250,52
33477,293986,385,10356,1,45,250,52
32025,295419,615,10650,1,45,250,52
33607,293857,724,10602,1,45,250,52
32265,295412,385,10354,1,45,250,52
32189,295276,495,10435,1,45,250,52
32924,294541,330,10207,1,45,250,52
33122,294342,440,10399,1,45,250,52
34530,292935,441,10265,1,45,250,52
32740,294725,611,10417,1,45,250,52
31534,295929,387,10352,1,45,250,52
32980,294669,385,10312,1,45,250,52
33142,294322,423,10269,1,45,250,52
33054,294411,386,10223,1,45,250,52
31924,295542,331,10317,1,45,250,52
31152,296312,220,10314,1,45,250,52
33148,294316,331,10185,1,45,250,52
32813,294718,442,10262,1,45,250,52
35111,292351,569,10417,1,45,250,52
32079,295433,382,10347,1,45,250,52
34038,293427,441,10138,1,45,250,52
33342,294123,563,10467,1,45,250,52
31620,295847,332,10185,1,45,250,52
33564,293898,614,10576,1,45,250,52
31744,295720,614,10538,1,45,250,52
33286,294179,276,10304,1,45,250,52
31340,296124,497,10167,1,45,250,52
33880,293584,561,10473,1,45,250,52
32501,294964,385,10281,1,45,250,52
31379,296087,330,10185,1,45,250,52
32125,295510,333,10073,1,45,250,52
34025,293439,573,10579,1,45,250,52
30141,297323,386,10351,1,45,250,52
32741,294724,332,10310,1,45,250,52
33510,293955,388,10230,1,45,250,52
32161,295306,328,10180,1,45,250,52
32745,294923,334,10189,1,45,250,52
33458,294007,442,10402,1,45,250,52
32000,295462,385,10354,1,45,250,52
31385,296080,669,10532,1,45,250,52
33598,293866,440,10392,1,45,250,52
33037,294430,330,10195,1,45,250,52
31759,295767,441,10391,1,45,250,52
33024,294441,442,10260,1,45,250,52
33023,294423,331,10320,1,45,250,52
34586,292879,495,10441,1,45,250,52
32726,294720,498,10439,1,45,250,52
32397,295281,275,10274,1,45,250,52
30712,296750,495,10209,1,45,250,52
34227,293237,615,10585,1,45,250,52
31374,296090,388,10221,1,45,250,52
32391,295072,497,10303,1,45,250,52
33004,294460,332,10315,1,45,250,52
33800,293889,727,10499,1,45,250,52
33695,293769,331,10319,1,45,250,52
33032,294515,276,10143,1,45,250,52
33256,294209,223,10232,1,45,250,52
33839,293624,443,10399,1,45,250,52
32035,295433,331,10321,1,45,250,52
31001,296464,441,10264,1,45,250,52
34969,292496,560,10596,1,45,250,52
33972,293493,332,10337,1,45,250,52
