cpu,lpm,transmit,listen,hops,d,_R,_Nb
20887,306567,386,10220,1,45,250,52
25061,302405,338,10174,1,45,250,52
32282,295174,330,10181,1,45,250,52
32095,295452,503,10483,1,45,250,52
32309,295336,338,10191,1,45,250,52
32843,294619,616,10335,1,45,250,52
32371,295093,276,10239,1,45,250,52
32727,294730,332,10221,1,45,250,52
31535,296478,439,10390,1,45,250,52
32021,295443,671,10632,1,45,250,52
32604,294862,447,10266,1,45,250,52
36463,291183,670,10572,1,45,250,52
33138,294326,383,10093,1,45,250,52
35903,291561,439,10269,1,45,250,52
37260,290203,896,10835,1,45,250,52
33656,293808,275,10173,1,45,250,52
32653,294813,332,10310,1,45,250,52
35770,291694,421,10388,1,45,250,52
32757,294709,334,10340,1,45,250,52
32574,294891,332,10189,1,45,250,52
33380,294084,387,10353,1,45,250,52
32568,294893,497,10308,1,45,250,52
34399,293066,387,10355,1,45,250,52
33009,294454,451,10194,1,45,250,52
37523,293816,2556,10092,1,45,250,52
33106,294358,496,10305,1,45,250,52
31593,295917,331,10308,1,45,250,52
31172,296527,385,10218,1,45,250,52
34586,292878,846,10828,1,45,250,52
31885,295609,497,10433,1,45,250,52
32990,294474,635,10607,1,45,250,52
31269,296196,496,10174,1,45,250,52
32305,295159,386,10370,1,45,250,52
33802,293887,497,10473,1,45,250,52
35490,292207,616,10503,1,45,250,52
36984,290481,669,10681,1,45,250,52
35138,292329,274,10274,1,45,250,52
34533,292930,330,10176,1,45,250,52
33556,293907,384,10359,1,45,250,52
33499,293966,387,10364,1,45,250,52
32830,294634,331,10066,1,45,250,52
35759,291705,330,10287,1,45,250,52
35883,291580,560,10554,1,45,250,52
33860,293607,330,10313,1,45,250,52
31486,295977,330,10211,1,45,250,52
35017,292448,561,10552,1,45,250,52
35288,292154,2490,10082,1,45,250,52
32436,295169,497,10462,1,45,250,52
34652,292813,616,10452,1,45,250,52
33839,293626,385,10224,1,45,250,52
34381,293084,616,10588,1,45,250,52
31855,295794,497,10177,1,45,250,52
31896,295848,335,10241,1,45,250,52
33520,294060,496,10443,1,45,250,52
32417,295047,499,10330,1,45,250,52
34240,293235,562,10587,1,45,250,52
34242,293223,440,10267,1,45,250,52
32497,294970,333,10219,1,45,250,52
31350,296340,333,10312,1,45,250,52
31732,295733,386,10251,1,45,250,52
33742,293723,441,10392,1,45,250,52
33731,293734,221,10103,1,45,250,52
33393,294073,513,10360,1,45,250,52
33811,293655,560,10515,1,45,250,52
31979,295697,166,10089,1,45,250,52
31060,296616,497,10457,1,45,250,52
32994,294471,386,10229,1,45,250,52
32821,294645,386,10376,1,45,250,52
32215,295232,277,10306,1,45,250,52
33675,293789,331,10311,1,45,250,52
33029,294437,385,10222,1,45,250,52
32865,294599,496,10306,1,45,250,52
32019,295445,386,10220,1,45,250,52
33395,294069,385,10359,1,45,250,52
34497,293110,385,10248,1,45,250,52
31442,296023,331,10185,1,45,250,52
33325,294364,331,10308,1,45,250,52
32040,295427,441,10396,1,45,250,52
35088,292600,725,10701,1,45,250,52
32347,295117,386,10348,1,45,250,52
31401,296162,331,10309,1,45,250,52
30815,296649,388,10349,1,45,250,52
33139,294326,670,10526,1,45,250,52
34652,293029,498,10304,1,45,250,52
34368,293097,332,10332,1,45,250,52
34005,293459,333,10325,1,45,250,52
34528,292937,725,10720,1,45,250,52
32521,294945,331,10315,1,45,250,52
32562,294904,330,10320,1,45,250,52
31722,295741,467,10327,1,45,250,52
31483,295981,386,10220,1,45,250,52
34008,293457,390,10232,1,45,250,52
31830,295634,441,10349,1,45,250,52
32548,294918,557,10484,1,45,250,52
34934,292530,668,10655,1,45,250,52
32580,294887,332,10322,1,45,250,52
31110,296355,331,10183,1,45,250,52
35059,292406,620,10678,1,45,250,52
34040,293425,397,10330,1,45,250,52
31501,296056,387,10353,1,45,250,52
31018,296658,387,10380,1,45,250,52
33281,294183,552,10480,1,45,250,52
32659,294805,496,10439,1,45,250,52
33203,294364,385,10102,1,45,250,52
31744,295720,330,10312,1,45,250,52
32193,295272,386,10227,1,45,250,52
31704,295762,329,10339,1,45,250,52
33936,293715,330,10218,1,45,250,52
33888,293578,440,10515,1,45,250,52
